Frequency Spectrum for Input Signal

Data Shown:    PRX912 (JBL Professional)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 10°

Freq [Hz]	Signal Level [dBSPL]
22.4	55.9
23	55.5
23.6	55.2
24	54.9
25	54.2
25.8	53.7
26.5	53.2
27.2	53.3
28	54.3
29	55.6
30	58.4
30.7	61
31.5	62.3
32.5	64.6
33.5	66.7
34.5	68.2
35.5	70.5
36.5	72
37.5	73.1
38.7	74.8
40	76.3
41.2	77.5
42.5	78.2
43.7	79.4
45	80.4
46.2	81.5
47.5	82.8
48.7	83.6
50	84.4
51.5	85.1
53	86
54.5	86.8
56	87.4
58	88.1
60	89
61.5	89.7
63	90.3
65	91.1
67	91.8
69	92.5
71	93.2
73	93.7
75	94.3
77.5	94.9
80	95.3
82.5	95.7
85	96
87.5	96.1
90	96.2
92.5	96.3
95	96.3
97.5	96.2
100	96
103	95.7
106	95.4
109	95
112	94.6
115	94.1
118	93.7
122	93.3
125	93.1
128	92.9
132	92.7
136	92.6
140	92.4
145	92.2
150	92
155	91.8
160	91.6
165	91.5
170	91.4
175	91.4
180	91.5
185	91.5
190	91.6
195	91.6
200	91.7
206	91.8
212	91.9
218	92
224	91.9
230	91.8
236	91.7
240	91.6
250	92.1
258	93
265	93.6
272	93.6
280	93.5
290	93.7
300	93.9
307	93.9
315	93.8
325	93.6
335	93.5
345	93.5
355	93.6
365	93.6
375	93.5
387	93.3
400	93.4
412	93.7
425	93.8
437	93.7
450	93.7
462	93.6
475	93.5
487	93.4
500	93.1
515	92.8
530	93.3
545	93.1
560	92.3
580	92.6
600	92.9
615	92.6
630	92.4
650	91.5
670	91.3
690	92.2
710	93.1
730	93.9
750	94
775	93.9
800	94
825	94.2
850	94.1
875	94.5
900	94.2
925	93.4
950	93.2
975	92.9
1000	93
1030	92.9
1060	92.6
1090	93
1120	93.8
1150	94.2
1180	93.5
1220	93.6
1250	94.1
1280	93.8
1320	93
1360	93
1400	93.4
1450	93.5
1500	93.5
1550	93.5
1600	93.6
1650	93.8
1700	93.7
1750	92.8
1800	91.7
1850	91.1
1900	91.4
1950	91.9
2000	91.9
2060	92
2120	91.7
2180	91.6
2240	92.1
2300	92
2360	91.3
2400	91.8
2500	92.8
2580	93
2650	92.3
2720	92.1
2800	92.2
2900	92.5
3000	92.9
3070	93.2
3150	92.7
3250	91.8
3350	90.7
3450	89.9
3550	89.9
3650	90.9
3750	90.9
3870	90.4
4000	90.3
4120	90
4250	90.9
4370	90.6
4500	90.6
4620	90.6
4750	90.4
4870	91.1
5000	91.1
5150	90.8
5300	91.5
5450	91.2
5600	91.8
5800	91.2
6000	90.4
6150	89.6
6300	89.1
6500	90.2
6700	89.5
6900	89.7
7100	90.4
7300	89.8
7500	90.1
7750	89.9
8000	89.4
8250	91
8500	93.4
8750	94
9000	92.1
9250	89.4
9500	90.5
9750	93.4
10000	93
10300	91
10600	90.6
10900	93.8
11200	93.2
11500	89.6
11800	88.8
12200	89.2
12500	89.9
12800	90.2
13200	90.7
13600	89.2
14000	87.7
14500	91.7
15000	93.2
15500	89.1
16000	90.5
16500	89.9
17000	94.1
17500	90.8
18000	82.2
18500	86.5
19000	81.2
19500	80.1
20000	89.6
20600	93.3
21200	98.1
21800	101.8
22400	107.9
