Frequency Spectrum for Input Signal

Data Shown:    ES_1.0 (KV2)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 40°

Freq [Hz]	Signal Level [dBSPL]
22.4	-182.5
23	-182.5
23.6	-182.5
24	-182.5
25	-182.5
25.8	-182.5
26.5	-182.5
27.2	-182.5
28	-182.5
29	-182.5
30	-182.5
30.7	-182.5
31.5	-182.5
32.5	-182.5
33.5	90.1
34.5	90.6
35.5	91.1
36.5	91.6
37.5	92.1
38.7	92.7
40	93.2
41.2	93.7
42.5	94.3
43.7	94.9
45	95.4
46.2	96
47.5	96.6
48.7	97.2
50	97.7
51.5	98.3
53	98.8
54.5	99.2
56	99.6
58	99.9
60	100.1
61.5	100.2
63	100.2
65	100
67	99.9
69	100.2
71	100.3
73	100.3
75	100.3
77.5	100.2
80	100.1
82.5	100
85	99.9
87.5	99.7
90	99.6
92.5	99.4
95	99.3
97.5	99.1
100	99
103	99.2
106	99.4
109	99.6
112	99.7
115	99.7
118	99.8
122	99.8
125	99.9
128	99.9
132	100
136	100.1
140	100.2
145	100.3
150	100.4
155	100.5
160	100.6
165	100.6
170	100.7
175	100.7
180	100.7
185	100.8
190	100.8
195	100.8
200	100.8
206	100.7
212	100.6
218	100.5
224	100.4
230	100.4
236	100.2
240	99.9
250	99.7
258	99.5
265	99.2
272	98.9
280	98.5
290	98.1
300	97.8
307	97.4
315	97
325	96.6
335	96.2
345	95.9
355	95.5
365	95.2
375	95
387	94.8
400	94.6
412	94.3
425	94
437	93.5
450	92.9
462	92.2
475	91.1
487	90
500	88.9
515	88.2
530	88.5
545	89.7
560	91.1
580	92.3
600	93.4
615	94.2
630	94.9
650	95.5
670	96.1
690	96.8
710	97.5
730	98.1
750	98.8
775	99.4
800	100
825	100.5
850	101
875	101.4
900	101.7
925	101.9
950	102.2
975	102.3
1000	102.4
1030	102.5
1060	102.5
1090	102.4
1120	102.4
1150	102.2
1180	102.1
1220	101.9
1250	101.6
1280	101.3
1320	100.9
1360	100.6
1400	100.2
1450	100
1500	99.9
1550	99.8
1600	99.6
1650	99.5
1700	99.4
1750	99.2
1800	98.8
1850	98.3
1900	97.7
1950	96.9
2000	96
2060	95.2
2120	94.8
2180	94.6
2240	94.5
2300	94.3
2360	93.5
2400	92.2
2500	90.5
2580	88.7
2650	87
2720	85.9
2800	85.5
2900	85.6
3000	86.2
3070	87.4
3150	88.7
3250	89.8
3350	90.6
3450	91.1
3550	91.5
3650	92.4
3750	93.3
3870	94
4000	94.3
4120	94
4250	93.3
4370	92.7
4500	93
4620	93.7
4750	93.7
4870	93.1
5000	92.4
5150	92.7
5300	93.9
5450	94
5600	93.7
5800	93.7
6000	93.5
6150	93.4
6300	93.6
6500	92.6
6700	90.8
6900	90.9
7100	91.5
7300	90.3
7500	88.7
7750	90.1
8000	90.9
8250	90.2
8500	91.2
8750	91.3
9000	90.8
9250	91.2
9500	90.5
9750	90
10000	89.9
10300	90.4
10600	89.5
10900	89.8
11200	89.2
11500	89.1
11800	88
12200	85.3
12500	85.3
12800	84.8
13200	86.7
13600	85.5
14000	86.5
14500	85.9
15000	83.2
15500	79.8
16000	83.4
16500	85.6
17000	83.1
17500	80.2
18000	69.2
18500	70.8
19000	77.8
19500	75.4
20000	75
20600	73.8
21200	76.8
21800	79.2
22400	85.2
