"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-0.163192	20.5078	1.46513
21.9727	-3.31037	21.9727	0.127386
23.4375	-2.79466	23.4375	0.164556
24.9023	-3.27418	24.9023	-0.275031
26.3672	-3.14964	26.3672	-0.410963
27.832	-3.11973	27.832	-0.536058
29.2969	-3.05323	29.2969	-0.645034
30.7617	-2.91726	30.7617	-0.687797
32.2266	-2.79703	32.2266	-0.726418
33.6914	-2.66986	33.6914	-0.7331
35.1563	-2.46131	35.1563	-0.702646
36.6211	-2.36924	36.6211	-0.707567
38.0859	-2.26477	38.0859	-0.706857
39.5508	-2.01218	39.5508	-0.641182
41.0156	-1.99438	41.0156	-0.63353
42.4805	-1.89076	42.4805	-0.627904
43.9453	-1.80811	43.9453	-0.61538
45.4102	-1.66006	45.4102	-0.570099
46.875	-1.55723	46.875	-0.54149
48.3398	-1.5267	48.3398	-0.543363
51.2695	-1.33226	51.2695	-0.486298
52.7344	-1.24813	52.7344	-0.461734
54.1992	-1.18535	54.1992	-0.444605
55.6641	-1.13488	55.6641	-0.432066
58.5938	-1.00448	58.5938	-0.393602
60.0586	-0.938723	60.0586	-0.372484
62.9883	-0.840261	62.9883	-0.341901
64.4531	-0.795914	64.4531	-0.328297
67.3828	-0.713483	67.3828	-0.302627
68.8477	-0.681718	68.8477	-0.29385
71.7773	-0.593457	71.7773	-0.263899
74.707	-0.549346	74.707	-0.250484
77.6367	-0.504082	77.6367	-0.238183
79.1016	-0.429826	79.1016	-0.210539
82.0313	-0.304262	82.0313	-0.164898
84.9609	-0.236213	84.9609	-0.142193
87.8906	-0.313581	87.8906	-0.173614
90.8203	-0.800479	90.8203	-0.364355
95.2148	0.0627288	95.2148	-0.0324243
98.1445	-0.211311	98.1445	-0.138982
101.074	-0.107107	101.074	-0.0947684
105.469	-0.104138	105.469	-0.0854342
108.398	-0.0376427	108.398	-0.0655459
112.793	0.0623276	112.793	-0.0225324
117.188	0.136018	117.188	0.00941723
120.117	0.189207	120.117	0.03629
124.512	0.166926	124.512	0.0137553
128.906	0.350835	128.906	0.0739165
133.301	0.219829	133.301	0.0276746
139.16	-0.117732	139.16	-0.0737464
143.555	0.157616	143.555	0.0465989
147.949	0.278562	147.949	0.0955646
153.809	0.513582	153.809	0.187656
159.668	0.648451	159.668	0.216852
165.527	0.560796	165.527	0.193301
171.387	0.461906	171.387	0.16031
177.246	0.51423	177.246	0.195183
183.105	0.595283	183.105	0.240613
188.965	0.755149	188.965	0.307828
196.289	0.830103	196.289	0.325497
203.613	0.927901	203.613	0.38501
210.938	1.0591	210.938	0.423488
218.262	1.04439	218.262	0.421922
225.586	1.04945	225.586	0.445465
232.91	1.27524	232.91	0.532088
241.699	1.35411	241.699	0.558615
250.488	1.48421	250.488	0.625251
259.277	1.54101	259.277	0.615212
268.066	1.35209	268.066	0.576347
276.855	1.61138	276.855	0.671504
287.109	1.75515	287.109	0.733408
297.363	1.8382	297.363	0.823706
307.617	1.77567	307.617	0.736907
319.336	1.90306	319.336	0.802229
329.59	2.01789	329.59	0.851142
341.309	1.89875	341.309	0.833196
353.027	2.30967	353.027	1.07072
366.211	2.63403	366.211	1.14741
379.395	2.52941	379.395	1.00705
392.578	2.40507	392.578	1.08537
405.762	2.67061	405.762	1.36372
420.41	3.48882	420.41	1.56467
435.059	3.0599	435.059	1.28463
451.172	3.43745	451.172	1.41576
465.82	3.66659	465.82	1.37466
483.398	3.21411	483.398	1.24088
499.512	3.40375	499.512	1.26456
517.09	3.48732	517.09	1.30013
536.133	3.50451	536.133	1.38974
555.176	3.95049	555.176	1.44792
574.219	3.86644	574.219	1.38686
594.727	3.77127	594.727	1.31379
615.234	3.99199	615.234	1.50033
637.207	4.11437	637.207	1.56739
659.18	4.5966	659.18	1.84737
682.617	4.48917	682.617	1.80909
707.52	4.70901	707.52	1.98134
732.422	4.71912	732.422	1.94888
757.324	4.50005	757.324	1.87957
785.156	4.78014	785.156	2.03178
