"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	37.8265	20.5078	43.8957	20.5078	52.9604	20.5078	50.5054
21.2402	44.1306	21.2402	44.8014	21.2402	52.6859	21.2402	50.4682
21.9727	46.7278	21.9727	46.9303	21.9727	53.6105	21.9727	51.5852
22.7051	45.5195	22.7051	45.2542	22.7051	53.3695	22.7051	51.1694
23.4375	46.1408	23.4375	45.6364	23.4375	53.8716	23.4375	51.6695
24.1699	46.5372	24.1699	46.6003	24.1699	54.8146	24.1699	52.5859
25.6348	49.2787	25.6348	49.7278	25.6348	56.7811	25.6348	54.6846
26.3672	50.7267	26.3672	51.0116	26.3672	57.4596	26.3672	55.4665
27.0996	51.4718	27.0996	51.6885	27.0996	57.9902	27.0996	56.0263
27.832	52.8176	27.832	53.0706	27.832	58.8957	27.832	57.0141
29.2969	54.8079	29.2969	55.0551	29.2969	60.3132	29.2969	58.5432
30.0293	55.8759	30.0293	56.2078	30.0293	61.2045	30.0293	59.4827
31.4941	58.3735	31.4941	58.6355	31.4941	62.869	31.4941	61.3302
32.2266	59.2061	32.2266	59.4748	32.2266	63.5618	32.2266	62.059
33.6914	61.2096	33.6914	61.5805	33.6914	65.332	33.6914	63.9061
34.4238	62.3126	34.4238	62.6609	34.4238	66.1425	34.4238	64.7928
35.8887	64.3175	35.8887	64.6755	35.8887	67.8405	35.8887	66.5807
37.3535	66.3394	37.3535	66.7095	37.3535	69.5619	37.3535	68.3951
38.8184	68.3501	38.8184	68.716	38.8184	71.2772	38.8184	70.2032
39.5508	69.3374	39.5508	69.6928	39.5508	72.1044	39.5508	71.0808
41.0156	70.9445	41.0156	71.2943	41.0156	73.526	41.0156	72.5637
42.4805	72.8568	42.4805	73.2103	42.4805	75.2384	42.4805	74.3462
43.9453	74.392	43.9453	74.7368	43.9453	76.6026	43.9453	75.7694
45.4102	75.8602	45.4102	76.2128	45.4102	77.949	45.4102	77.1618
47.6074	77.7102	47.6074	78.0533	47.6074	79.5849	47.6074	78.8754
49.0723	78.5499	49.0723	78.8872	49.0723	80.3023	49.0723	79.6381
50.5371	79.1468	50.5371	79.4793	50.5371	80.7938	50.5371	80.1694
52.7344	79.7109	52.7344	80.0325	52.7344	81.2037	52.7344	80.6376
54.1992	79.9143	54.1992	80.2266	54.1992	81.3094	54.1992	80.7802
56.3965	80.0715	56.3965	80.3748	56.3965	81.3509	56.3965	80.8666
58.5938	80.1787	58.5938	80.4725	58.5938	81.3531	58.5938	80.9097
60.0586	80.2233	60.0586	80.5149	60.0586	81.3436	60.0586	80.9222
62.2559	80.1979	62.2559	80.4735	62.2559	81.2015	62.2559	80.8253
64.4531	80.2492	64.4531	80.5144	64.4531	81.1663	64.4531	80.8243
66.6504	80.312	66.6504	80.5645	66.6504	81.1401	66.6504	80.8332
69.5801	80.4742	69.5801	80.7064	69.5801	81.1841	69.5801	80.9234
71.7773	80.6077	71.7773	80.8314	71.7773	81.2559	71.7773	81.0202
73.9746	80.7487	73.9746	80.9637	73.9746	81.3394	73.9746	81.1269
76.9043	80.902	76.9043	81.1096	76.9043	81.435	76.9043	81.2463
79.834	81.1296	79.834	81.3187	79.834	81.5746	79.834	81.4206
82.7637	81.4041	82.7637	81.561	82.7637	81.7079	82.7637	81.6096
85.6934	81.6169	85.6934	81.7605	85.6934	81.8453	85.6934	81.7782
88.623	81.7356	88.623	81.9014	88.623	82.045	88.623	81.9466
91.5527	81.9924	91.5527	82.14	91.5527	82.2293	91.5527	82.1593
94.4824	82.174	94.4824	82.2976	94.4824	82.3278	94.4824	82.2899
98.1445	82.4834	98.1445	82.5784	98.1445	82.5106	98.1445	82.5243
101.807	82.6813	101.807	82.7725	101.807	82.7066	101.807	82.7201
105.469	82.8857	105.469	82.9422	105.469	82.8172	105.469	82.8656
109.131	83.2463	109.131	83.2734	109.131	83.0559	109.131	83.1546
112.793	83.4836	112.793	83.5151	112.793	83.3053	112.793	83.3994
116.455	83.6331	116.455	83.6584	116.455	83.452	116.455	83.5457
120.85	83.8621	120.85	83.8607	120.85	83.6427	120.85	83.7473
125.244	84.046	125.244	84.0076	125.244	83.6979	125.244	83.8547
129.639	84.1739	129.639	84.1229	129.639	83.7691	129.639	83.9502
134.033	84.2346	134.033	84.1958	134.033	83.9199	134.033	84.0602
138.428	84.2945	138.428	84.2288	138.428	83.9546	138.428	84.0995
143.555	84.3868	143.555	84.2728	143.555	83.9211	143.555	84.1141
148.682	84.4782	148.682	84.3276	148.682	83.9273	148.682	84.1521
153.809	84.514	153.809	84.3265	153.809	83.8451	153.809	84.1184
159.668	84.6036	159.668	84.3854	159.668	83.8888	159.668	84.1763
164.795	84.7095	164.795	84.4688	164.795	83.9226	164.795	84.2401
170.654	84.6541	170.654	84.3887	170.654	83.846	170.654	84.1671
176.514	84.4844	176.514	84.2052	176.514	83.6906	176.514	84.0004
183.105	84.3731	183.105	84.0172	183.105	83.439	183.105	83.7981
