"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-7.92964	20.5078	-4.18089
21.9727	-6.66196	21.9727	-3.20995
23.4375	-4.27513	23.4375	-1.74833
24.9023	-4.69947	24.9023	-1.94197
26.3672	-3.61507	26.3672	-1.39858
27.832	-3.25341	27.832	-1.23612
29.2969	-2.92363	29.2969	-1.10148
30.7617	-2.4535	30.7617	-0.885487
32.2266	-2.13788	32.2266	-0.751024
33.6914	-1.93562	33.6914	-0.669482
35.1562	-1.78251	35.1562	-0.605452
36.6211	-1.61429	36.6211	-0.529747
38.0859	-1.52658	38.0859	-0.499165
39.5508	-1.43554	39.5508	-0.466668
41.0156	-1.32769	41.0156	-0.425732
42.4805	-1.16462	42.4805	-0.35549
43.9453	-1.01574	43.9453	-0.295952
45.4102	-1.00403	45.4102	-0.297828
46.875	-0.962322	46.875	-0.285235
48.3398	-0.924804	48.3398	-0.275853
51.2695	-0.807305	51.2695	-0.233602
52.7344	-0.743891	52.7344	-0.207934
54.1992	-0.681437	54.1992	-0.183751
55.6641	-0.564901	55.6641	-0.132797
58.5938	-0.466791	58.5938	-0.0932691
60.0586	-0.423779	60.0586	-0.0768268
62.9883	-0.278635	62.9883	-0.0188253
64.4531	-0.161885	64.4531	0.0274709
67.3828	-0.179736	67.3828	0.0160003
68.8477	-0.213059	68.8477	-0.000744223
71.7773	-0.234722	71.7773	-0.00698864
74.707	-0.127116	74.707	0.0362996
77.6367	-0.0922647	77.6367	0.0511271
79.1016	-0.0989241	79.1016	0.0511534
82.0312	0.03251	82.0312	0.112935
84.9609	0.186009	84.9609	0.175411
87.8906	0.309817	87.8906	0.216623
90.8203	0.256896	90.8203	0.206975
95.2148	0.371609	95.2148	0.255167
98.1445	0.423046	98.1445	0.280519
101.074	0.557213	101.074	0.343249
105.469	0.818357	105.469	0.439071
108.398	0.774636	108.398	0.421794
112.793	0.786079	112.793	0.438303
117.188	1.16802	117.188	0.594535
120.117	1.28452	120.117	0.623901
124.512	1.12642	124.512	0.572621
128.906	1.40506	128.906	0.683948
133.301	1.61039	133.301	0.725211
139.16	1.32726	139.16	0.632156
143.555	1.74268	143.555	0.804975
147.949	1.68105	147.949	0.782939
153.809	1.90073	153.809	0.849993
159.668	1.80887	159.668	0.809417
165.527	2.08487	165.527	0.94088
171.387	1.97635	171.387	0.806776
177.246	1.85725	177.246	0.804886
183.105	1.91432	183.105	0.817416
188.965	2.13949	188.965	0.92712
196.289	2.124	196.289	0.890383
203.613	2.39082	203.613	1.03846
210.938	2.94053	210.938	1.15521
218.262	2.24539	218.262	0.841579
225.586	2.26957	225.586	0.932019
232.91	3.28224	232.91	1.29244
241.699	3.24862	241.699	1.03729
250.488	3.83942	250.488	1.3588
259.277	3.79525	259.277	1.26262
268.066	2.93828	268.066	0.816077
276.855	2.73228	276.855	0.709897
287.109	2.76363	287.109	0.774114
297.363	3.15654	297.363	0.86508
307.617	2.6214	307.617	0.683692
319.336	2.38193	319.336	0.346942
329.59	1.76986	329.59	0.0502102
341.309	1.96473	341.309	0.637708
353.027	4.16079	353.027	1.52032
366.211	4.41284	366.211	1.48195
379.395	3.45435	379.395	0.631579
392.578	4.70551	392.578	1.48054
405.762	3.48045	405.762	0.815839
420.41	3.59108	420.41	0.702443
435.059	3.69027	435.059	0.859225
451.172	4.63917	451.172	1.41207
465.82	5.6587	465.82	1.85098
483.398	4.18179	483.398	1.13271
499.512	4.28901	499.512	1.41513
517.09	6.36985	517.09	2.37458
536.133	5.02386	536.133	1.47003
555.176	5.19336	555.176	1.48529
574.219	5.51766	574.219	1.67997
594.727	5.18097	594.727	1.26343
615.234	4.85326	615.234	1.13701
637.207	4.43756	637.207	0.822913
659.18	4.40336	659.18	0.816355
682.617	4.39239	682.617	0.955597
707.52	3.98927	707.52	0.713904
732.422	4.04346	732.422	0.975419
757.324	3.3434	757.324	0.520313
785.156	3.58097	785.156	0.488149
811.523	4.30024	811.523	1.1631
840.82	3.45556	840.82	0.439762
870.117	4.95215	870.117	1.40236
900.879	3.25396	900.879	0.151543
933.105	4.17552	933.105	1.14169
965.332	2.86763	965.332	0.343385
1000.49	4.44374	1000.49	1.73283
1035.64	3.95638	1035.64	1.0639
1072.27	4.37741	1072.27	1.21125
1108.89	4.98902	1108.89	1.69587
1148.44	5.44331	1148.44	2.13548
1189.45	5.55249	1189.45	2.28068
1230.47	6.14813	1230.47	2.79161
1274.41	6.42286	1274.41	3.13184
1319.82	6.18724	1319.82	3.19446
1366.7	6.71009	1366.7	3.61212
1413.57	6.97481	1413.57	3.90226
1463.38	6.98895	1463.38	4.0552
1516.11	7.13851	1516.11	4.21303
1568.85	7.59027	1568.85	4.511
1624.51	7.48755	1624.51	4.28785
1681.64	7.244	1681.64	4.06315
1741.7	7.49007	1741.7	4.24438
1803.22	7.61259	1803.22	4.50112
1866.21	7.45636	1866.21	4.2437
1932.13	7.4215	1932.13	3.99718
1999.51	7.29207	1999.51	3.80468
2069.82	7.10369	2069.82	3.56173
2143.07	6.77613	2143.07	3.05535
2219.24	6.71624	2219.24	3.01241
2296.88	6.81649	2296.88	3.01758
2378.91	6.48743	2378.91	2.7561
2462.4	6.62763	2462.4	2.74305
2548.83	6.77018	2548.83	3.08221
2639.65	6.76346	2639.65	2.99691
2731.93	6.89164	2731.93	3.10971
2828.61	7.04215	2828.61	3.12179
2928.22	7.13169	2928.22	3.19537
3030.76	7.24861	3030.76	3.29427
3137.7	7.30627	3137.7	3.3189
3249.02	7.54069	3249.02	3.53435
3363.28	7.51025	3363.28	3.49275
3481.93	7.53955	3481.93	3.5933
3604.98	7.43505	3604.98	3.33732
3732.42	7.51131	3732.42	3.53143
3864.26	7.76997	3864.26	3.59686
4000.49	7.72955	4000.49	3.53362
4141.11	7.83821	4141.11	3.73319
4287.6	7.71169	4287.6	3.59286
4438.48	7.89372	4438.48	3.82336
4595.21	7.80267	4595.21	3.75779
4756.35	7.77234	4756.35	3.71589
4924.8	7.954	4924.8	3.77655
5097.66	7.9629	5097.66	3.66965
5277.83	8.21805	5277.83	3.9576
5463.87	8.12519	5463.87	3.94651
5657.23	7.91999	5657.23	3.59412
5856.45	8.11385	5856.45	4.01693
6062.99	8.0666	6062.99	3.95303
6276.86	7.88812	6276.86	3.75004
6498.05	7.6903	6498.05	3.68024
6726.56	7.61666	6726.56	3.58751
6963.87	7.72294	6963.87	3.65002
7209.96	7.66796	7209.96	3.63125
7464.84	7.70277	7464.84	3.64383
7727.05	7.7664	7727.05	3.69901
7999.51	7.6868	7999.51	3.66306
8282.23	7.68257	8282.23	3.6638
8573.73	7.68309	8573.73	3.66209
8876.95	7.73285	8876.95	3.71326
9188.96	7.66737	9188.96	3.63626
9514.16	7.69286	9514.16	3.54107
9849.61	7.70301	9849.61	3.51079
10196.8	7.92174	10196.8	3.70673
10555.7	8.07174	10555.7	3.75051
10927.7	8.14948	10927.7	3.82054
11313	8.12018	11313	3.75218
11712.9	8.35609	11712.9	3.91709
12126	8.28131	12126	3.8908
12553.7	8.43681	12553.7	4.01533
12996.1	8.43896	12996.1	3.92567
13454.6	8.63527	13454.6	4.07645
13929.2	8.68222	13929.2	4.09524
14419.9	8.79604	14419.9	4.21798
14928.2	9.01069	14928.2	4.3473
15455.6	9.24622	15455.6	4.56953
16000.5	9.2611	16000.5	4.50158
16564.5	9.28961	16564.5	4.58038
17148.9	9.43917	17148.9	4.67274
17752.4	9.46528	17752.4	4.61817
18379.4	9.22571	18379.4	4.68926
19026.9	9.32685	19026.9	4.72899
19697.8	9.33594	19697.8	5.04358
19999.5	9.64517	19999.5	5.51387
