"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"
20.5078	74.8063
21.9727	76.3533
23.4375	76.8076
24.9023	77.6972
26.3672	78.6167
27.832	79.9317
29.2969	80.6584
30.7617	81.598
32.2266	82.3049
33.6914	82.9781
35.1562	83.6775
36.6211	84.4115
38.0859	84.9205
39.5508	85.4503
41.0156	85.9279
42.4805	86.4365
43.9453	86.8025
45.4102	87.1796
46.875	87.664
48.3398	87.9241
51.2695	88.6037
52.7344	88.88
54.1992	89.0937
55.6641	89.2939
58.5938	89.6665
60.0586	89.7992
62.9883	89.9345
64.4531	90.1227
67.3828	90.3837
68.8477	90.4072
71.7773	90.3816
74.707	90.363
77.6367	90.2899
79.1016	90.1967
82.0312	90.0821
84.9609	89.9778
87.8906	90.2024
90.8203	90.4781
95.2148	90.2141
98.1445	90.021
101.074	89.8642
105.469	89.7608
108.398	89.6562
112.793	89.1488
117.188	88.8333
120.117	89.331
124.512	89.692
128.906	89.5914
133.301	89.4506
139.16	88.7545
143.555	88.5875
147.949	89.0803
153.809	89.048
159.668	88.6544
165.527	88.2117
171.387	89.0903
177.246	88.6894
183.105	88.4338
188.965	88.6574
196.289	88.2114
203.613	87.7511
210.938	88.2336
218.262	87.7322
225.586	87.6172
232.91	87.4389
241.699	87.9802
250.488	88.0425
259.277	88.1267
268.066	89.0166
276.855	87.6804
287.109	87.1761
297.363	88.1799
307.617	88.1894
319.336	87.5864
329.59	87.3611
341.309	86.1688
353.027	86.9832
366.211	87.1835
379.395	87.0212
392.578	86.8874
405.762	86.4187
420.41	85.559
435.059	85.8409
451.172	85.7057
465.82	86.7882
483.398	87.3958
499.512	86.1235
517.09	87.7713
536.133	86.7971
555.176	86.6004
574.219	88.2637
594.727	87.5903
615.234	86.9608
637.207	86.8302
659.18	86.8114
682.617	86.6063
707.52	86.6148
732.422	87.0162
757.324	86.7211
785.156	86.7859
811.523	87.3859
840.82	86.2976
870.117	87.2133
900.879	85.892
933.105	86.5424
965.332	86.0863
1000.49	86.1568
1035.64	85.6803
1072.27	86.0197
1108.89	85.9221
1148.44	85.9549
1189.45	85.2502
1230.47	84.9206
1274.41	84.4529
1319.82	84.1758
1366.7	85.1386
1413.57	84.9056
1463.38	84.3509
1516.11	83.8212
1568.85	83.5716
1624.51	83.8259
1681.64	84.1396
1741.7	84.301
1803.22	84.5843
1866.21	84.6691
1932.13	84.7337
1999.51	85.0779
2069.82	85.699
2143.07	86.0283
2219.24	85.9507
2296.88	85.6631
2378.91	85.4501
2462.4	84.9476
2548.83	84.6086
2639.65	84.7262
2731.93	84.5946
2828.61	84.6189
2928.22	84.2033
3030.76	84.2563
3137.7	84.365
3249.02	84.2287
3363.28	84.3539
3481.93	84.3159
3604.98	84.5063
3732.42	84.192
3864.26	84.3401
4000.49	84.082
4141.11	83.9851
4287.6	83.799
4438.48	83.6045
4595.21	83.4381
4756.35	83.5793
4924.8	83.4559
5097.66	83.8884
5277.83	83.9918
5463.87	83.8319
5657.23	84.0839
5856.45	83.8107
6062.99	83.7357
6276.86	83.7275
6498.05	83.6454
6726.56	83.7348
6963.87	83.8781
7209.96	83.8779
7464.84	83.9383
7727.05	83.9765
7999.51	83.9043
8282.23	83.9184
8573.73	83.9411
8876.95	83.5504
9188.96	82.5853
9514.16	82.0846
9849.61	81.8324
10196.8	81.3195
10555.7	80.3954
10927.7	81.6984
11313	83.1451
11712.9	83.6522
12126	83.403
12553.7	83.5023
12996.1	83.601
13454.6	83.8358
13929.2	84.3066
14419.9	84.7643
14928.2	85.5574
15455.6	85.4309
16000.5	85.0367
16564.5	85.2004
17148.9	84.6943
17752.4	84.8371
18379.4	87.0027
19026.9	89.4227
19697.8	89.1264
19999.5	89.3601
