"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   /  [	0.13	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   /  [	0.13	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   /  [	0.13	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   /  [	0.13	V at 	1	m]"
20.5078	47.6914	20.5078	48.607	20.5078	50.5905	20.5078	49.6401
21.2402	45.2179	21.2402	45.9723	21.2402	47.8751	21.2402	46.9732
21.9727	43.729	21.9727	44.2416	21.9727	46.7635	21.9727	45.6838
22.7051	45.2541	22.7051	45.6977	22.7051	48.2855	22.7051	47.1931
23.4375	40.9132	23.4375	41.524	23.4375	48.8033	23.4375	46.6663
24.1699	41.9316	24.1699	43.3674	24.1699	51.8637	24.1699	49.5485
25.6348	43.2341	25.6348	47.1558	25.6348	57.0143	25.6348	54.5319
26.3672	46.2896	26.3672	50.3202	26.3672	59.5961	26.3672	57.1524
27.0996	50.3698	27.0996	53.554	27.0996	61.9131	27.0996	59.5619
27.832	53.7953	27.832	56.4766	27.832	64.1345	27.832	61.868
29.2969	59.6028	29.2969	61.6176	29.2969	68.1457	29.2969	66.0468
30.0293	62.3383	30.0293	64.1727	30.0293	70.2769	30.0293	68.2506
31.4941	67.8982	31.4941	69.3778	31.4941	74.6529	31.4941	72.7906
32.2266	70.3218	32.2266	71.7007	32.2266	76.7182	32.2266	74.9126
33.6914	75.0249	33.6914	76.2467	33.6914	80.8124	33.6914	79.1128
34.4238	77.1617	34.4238	78.332	34.4238	82.7193	34.4238	81.0635
35.8887	80.8976	35.8887	81.9841	35.8887	86.0382	35.8887	84.4676
37.3535	83.84	37.3535	84.8362	37.3535	88.5604	37.3535	87.0802
38.8184	85.9275	38.8184	86.8437	38.8184	90.2713	38.8184	88.8775
39.5508	86.7448	39.5508	87.6189	39.5508	90.8898	39.5508	89.5435
41.0156	87.917	41.0156	88.7068	41.0156	91.6781	41.0156	90.427
42.4805	88.5939	42.4805	89.3183	42.4805	92.054	42.4805	90.8815
43.9453	89.1408	43.9453	89.8073	43.9453	92.3223	43.9453	91.226
45.4102	89.4829	45.4102	90.0983	45.4102	92.4162	45.4102	91.3905
47.6074	89.8421	47.6074	90.391	47.6074	92.4464	47.6074	91.5182
49.0723	90.0187	49.0723	90.5299	49.0723	92.4309	49.0723	91.562
50.5371	90.1372	50.5371	90.6151	50.5371	92.3786	50.5371	91.5637
52.7344	90.2722	52.7344	90.7027	52.7344	92.2687	52.7344	91.5334
54.1992	90.3358	54.1992	90.7371	54.1992	92.1857	54.1992	91.4991
56.3965	90.3873	56.3965	90.755	56.3965	92.0605	56.3965	91.4342
58.5938	90.5005	58.5938	90.8362	58.5938	92.0076	58.5938	91.4392
60.0586	90.5575	60.0586	90.8795	60.0586	91.9775	60.0586	91.4406
62.2559	90.6249	62.2559	90.9151	62.2559	91.8924	62.2559	91.4097
64.4531	90.7335	64.4531	90.9966	64.4531	91.8684	64.4531	91.4337
66.6504	90.8502	66.6504	91.0922	66.6504	91.8783	66.6504	91.4831
69.5801	90.9991	69.5801	91.2126	69.5801	91.8901	69.5801	91.5459
71.7773	91.1345	71.7773	91.3229	71.7773	91.9082	71.7773	91.6082
73.9746	91.2493	73.9746	91.4186	73.9746	91.9276	73.9746	91.6642
76.9043	91.4182	76.9043	91.5694	76.9043	92.0055	76.9043	91.7775
79.834	91.5284	79.834	91.6598	79.834	92.0271	79.834	91.8334
82.7637	91.6228	82.7637	91.7373	82.7637	92.0442	82.7637	91.8808
85.6934	91.687	85.6934	91.7804	85.6934	92.0152	85.6934	91.8884
88.623	91.7176	88.623	91.7984	88.623	91.9896	88.623	91.8851
91.5527	91.7288	91.5527	91.7934	91.5527	91.9293	91.5527	91.8534
94.4824	91.7229	94.4824	91.7696	94.4824	91.8501	94.4824	91.8033
98.1445	91.7327	98.1445	91.7506	98.1445	91.7461	98.1445	91.7447
101.807	91.7244	101.807	91.7302	101.807	91.697	101.807	91.7115
105.469	91.7093	105.469	91.6967	105.469	91.6262	105.469	91.6621
109.131	91.7386	109.131	91.7257	109.131	91.6509	109.131	91.6889
112.793	91.7883	112.793	91.7534	112.793	91.6191	112.793	91.69
116.455	91.7613	116.455	91.7033	116.455	91.507	116.455	91.6124
120.85	91.7873	120.85	91.7011	120.85	91.4493	120.85	91.5875
125.244	91.7471	125.244	91.6473	125.244	91.364	125.244	91.5204
129.639	91.6789	129.639	91.5663	129.639	91.2668	129.639	91.4338
134.033	91.6368	134.033	91.5101	134.033	91.1925	134.033	91.3713
138.428	91.5827	138.428	91.4353	138.428	91.0883	138.428	91.2859
143.555	91.4912	143.555	91.3226	143.555	90.9345	143.555	91.157
148.682	91.4471	148.682	91.2457	148.682	90.8118	148.682	91.0641
153.809	91.3895	153.809	91.163	153.809	90.6787	153.809	90.9617
159.668	91.4449	159.668	91.1996	159.668	90.7264	159.668	91.0079
164.795	91.4921	164.795	91.2201	164.795	90.6898	164.795	91.006
170.654	91.4446	170.654	91.1537	170.654	90.6285	170.654	90.9462
176.514	91.4031	176.514	91.0798	176.514	90.4811	176.514	90.8436
