"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  	0.13	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  	0.13	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  	0.13	V at 	1	m]"
20.5078	47.601	20.5078	48.1563	20.5078	47.8875
21.2402	45.4059	21.2402	45.4146	21.2402	45.4103
21.9727	43.7565	21.9727	43.8296	21.9727	43.7932
22.7051	45.2572	22.7051	45.3761	22.7051	45.3171
23.4375	40.7543	23.4375	41.0947	23.4375	40.9278
24.1699	42.4932	24.1699	42.443	24.1699	42.4682
25.6348	42.8061	25.6348	47.8259	25.6348	46.0042
26.3672	45.4324	26.3672	50.9829	26.3672	49.0398
27.0996	49.6253	27.0996	54.1936	27.0996	52.4843
27.832	53.134	27.832	57.1212	27.832	55.57
29.2969	59.1476	29.2969	62.1006	29.2969	60.8704
30.0293	61.9273	30.0293	64.6246	30.0293	63.4821
31.4941	67.5796	31.4941	69.7688	31.4941	68.8107
32.2266	70.0445	32.2266	72.0488	32.2266	71.1613
33.6914	74.8012	33.6914	76.5505	33.6914	75.7633
34.4238	76.9575	34.4238	78.6169	34.4238	77.8659
35.8887	80.6961	35.8887	82.2761	35.8887	81.5575
37.3535	83.65	37.3535	85.1215	37.3535	84.4478
38.8184	85.7479	38.8184	87.1334	38.8184	86.4956
39.5508	86.568	39.5508	87.9101	39.5508	87.2907
41.0156	87.7582	41.0156	88.9841	41.0156	88.4143
42.4805	88.443	42.4805	89.5997	42.4805	89.0598
43.9453	89.0003	43.9453	90.0824	43.9453	89.575
45.4102	89.3489	45.4102	90.3711	45.4102	89.89
47.6074	89.7219	47.6074	90.6528	47.6074	90.2122
49.0723	89.9052	49.0723	90.7868	49.0723	90.3683
50.5371	90.0279	50.5371	90.8708	50.5371	90.4697
52.7344	90.1621	52.7344	90.9652	52.7344	90.5822
54.1992	90.2265	54.1992	91.0001	54.1992	90.6305
56.3965	90.2905	56.3965	91.0002	56.3965	90.6599
58.5938	90.4062	58.5938	91.079	58.5938	90.7556
60.0586	90.4657	60.0586	91.1128	60.0586	90.8013
62.2559	90.5343	62.2559	91.1485	62.2559	90.8523
64.4531	90.6447	64.4531	91.227	64.4531	90.9456
66.6504	90.763	66.6504	91.3172	66.6504	91.049
69.5801	90.912	69.5801	91.4342	69.5801	91.1809
71.7773	91.0419	71.7773	91.5497	71.7773	91.3032
73.9746	91.1567	73.9746	91.641	73.9746	91.4056
76.9043	91.3238	76.9043	91.7849	76.9043	91.5605
79.834	91.4322	79.834	91.8709	79.834	91.6571
82.7637	91.5234	82.7637	91.944	82.7637	91.7388
85.6934	91.579	85.6934	91.9892	85.6934	91.7889
88.623	91.6035	88.623	92.0039	88.623	91.8083
91.5527	91.6095	91.5527	91.9932	91.5527	91.8056
94.4824	91.5971	94.4824	91.9667	94.4824	91.7859
98.1445	91.6048	98.1445	91.9369	98.1445	91.774
101.807	91.5825	101.807	91.9192	101.807	91.7541
105.469	91.5563	105.469	91.8898	105.469	91.7262
109.131	91.571	109.131	91.913	109.131	91.7454
112.793	91.6327	112.793	91.8981	112.793	91.7674
116.455	91.5942	116.455	91.8454	116.455	91.7216
120.85	91.6141	120.85	91.8334	120.85	91.7251
125.244	91.5736	125.244	91.7516	125.244	91.6635
129.639	91.4945	129.639	91.6561	129.639	91.576
134.033	91.4431	134.033	91.5818	134.033	91.513
138.428	91.3805	138.428	91.4859	138.428	91.4335
143.555	91.2838	143.555	91.3387	143.555	91.3113
148.682	91.228	148.682	91.2477	148.682	91.2379
153.809	91.1417	153.809	91.1733	153.809	91.1576
159.668	91.1969	159.668	91.1602	159.668	91.1786
164.795	91.212	164.795	91.188	164.795	91.2
170.654	91.1441	170.654	91.0946	170.654	91.1194
176.514	91.0878	176.514	90.9883	176.514	91.0383
183.105	91.0151	183.105	90.8525	183.105	90.9346
189.697	90.989	189.697	90.9263	189.697	90.9577
196.289	91.0017	196.289	90.9455	196.289	90.9737
202.881	91.0944	202.881	90.9167	202.881	91.0064
210.205	91.0991	210.205	90.8943	210.205	90.9979
217.529	91.0972	217.529	90.8501	217.529	90.9754
225.586	91.1585	225.586	90.8971	225.586	91.0298
232.91	91.4077	232.91	90.9915	232.91	91.2046
241.699	91.2034	241.699	90.6409	241.699	90.9313
249.756	91.4499	249.756	90.7553	249.756	91.1165
258.545	91.5232	258.545	90.8874	258.545	91.2169
