Frequency Spectrum for Input Signal

Data Shown:    PIA M (KLING&FREITAG GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 10°

Freq [Hz]	Signal Level [dBSPL]
22.4	6.7
23	9.1
23.6	11.2
24	10.2
25	10
25.8	10.1
26.5	10.4
27.2	14.5
28	19
29	23.6
30	27.1
30.7	25.4
31.5	23
32.5	19.6
33.5	24.2
34.5	29.3
35.5	34.5
36.5	36.6
37.5	37.7
38.7	38.8
40	39.8
41.2	39.5
42.5	41.4
43.7	46.5
45	47.1
46.2	43.9
47.5	46
48.7	51
50	53.6
51.5	56
53	58.6
54.5	59.3
56	59.7
58	60.2
60	62.4
61.5	65.8
63	68.4
65	70.7
67	72.2
69	74.1
71	76.1
73	77.7
75	79.4
77.5	81.1
80	82.9
82.5	84.4
85	85.9
87.5	87.3
90	88.5
92.5	89.7
95	90.6
97.5	91.4
100	92
103	92.3
106	92.6
109	92.8
112	92.9
115	93
118	93
122	93.1
125	93.2
128	93.2
132	93.2
136	93.2
140	93.2
145	93.2
150	93.4
155	93.3
160	93.3
165	93.2
170	93.2
175	93.2
180	93.2
185	93.1
190	93
195	92.9
200	92.8
206	92.9
212	92.9
218	92.9
224	93
230	93.1
236	93.3
240	93.4
250	93.5
258	93.5
265	93.4
272	93.3
280	93.3
290	93.1
300	93
307	92.9
315	92.8
325	92.8
335	92.8
345	92.8
355	92.7
365	92.7
375	92.6
387	92.5
400	92.5
412	92.5
425	92.5
437	92.5
450	92.5
462	92.4
475	92.4
487	92.6
500	92.7
515	92.8
530	92.7
545	92.5
560	92.4
580	92.4
600	92.5
615	92.6
630	92.6
650	92.5
670	92.4
690	92.3
710	92.5
730	92.5
750	92.5
775	92.6
800	92.8
825	92.9
850	92.8
875	92.7
900	92.6
925	92.5
950	92.7
975	93
1000	92.9
1030	92.8
1060	93
1090	92.8
1120	92.5
1150	92.4
1180	92.4
1220	92.7
1250	92.9
1280	93
1320	93.2
1360	93.2
1400	93.2
1450	93.3
1500	93.4
1550	93.4
1600	93.2
1650	93
1700	92.9
1750	92.7
1800	92.4
1850	92.7
1900	92.6
1950	92.9
2000	93.1
2060	93
2120	93.2
2180	93.4
2240	93.5
2300	93.2
2360	93.1
2400	93.4
2500	93.2
2580	92.8
2650	92.5
2720	92.2
2800	92.1
2900	92.2
3000	91.9
3070	92.6
3150	93.3
3250	93.3
3350	93.8
3450	94.5
3550	95.1
3650	95
3750	95.3
3870	95.2
4000	95.3
4120	95.7
4250	95.7
4370	95.1
4500	94.8
4620	94.6
4750	93.9
4870	93.4
5000	93.3
5150	92.3
5300	92.8
5450	92.2
5600	92.4
5800	92.6
6000	91.9
6150	91.9
6300	91.2
6500	90.4
6700	90.1
6900	90.9
7100	91.3
7300	92
7500	92.1
7750	91.4
8000	91.2
8250	91.3
8500	91.8
8750	92
9000	91.8
9250	90.4
9500	89.8
9750	89.3
10000	89.1
10300	89.8
10600	89.7
10900	88.2
11200	86.6
11500	85.9
11800	86.1
12200	85.6
12500	86.4
12800	85.9
13200	85.1
13600	82.7
14000	82
14500	82
15000	80.2
15500	76.5
16000	75.7
16500	75.4
17000	77
17500	79.5
18000	80.5
18500	80.6
19000	79.8
19500	78.1
20000	75.6
20600	74.8
21200	73.6
21800	70.2
22400	63.5
