* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\13-DI.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:31:50 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\13-DI.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 13-DI
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	49.031067	-46.5488
20.144928	48.961063	-45.6541
20.290907	48.891064	-44.5900
20.437943	48.785877	-43.1464
20.586044	48.750980	-41.6480
20.735220	48.938110	-40.3280
20.885475	49.173733	-39.2531
21.036821	49.303104	-38.6345
21.189262	49.420849	-38.2703
21.342808	49.577732	-37.9614
21.497467	49.751778	-37.9079
21.653246	49.954617	-38.2462
21.810154	50.135788	-38.9698
21.968201	50.272892	-40.2870
22.127390	50.293064	-41.6885
22.287735	50.041893	-42.7128
22.449242	49.741222	-43.4206
22.611917	49.610916	-43.6278
22.775772	49.504143	-43.6111
22.940815	49.325428	-43.6171
23.107054	49.139244	-43.5521
23.274498	49.002510	-43.4382
23.443153	48.843250	-43.1735
23.613033	48.576996	-42.6983
23.784142	48.297237	-41.9078
23.956491	48.063320	-40.5727
24.130091	47.894146	-39.0069
24.304947	47.850578	-37.4045
24.481071	47.865955	-35.8969
24.658470	47.904072	-34.7451
24.837156	47.933975	-33.7533
25.017136	47.900928	-32.8686
25.198421	47.840076	-31.9211
25.381020	47.752331	-30.6829
25.564941	47.686043	-29.2734
25.750195	47.701763	-27.7018
25.936790	47.763901	-26.0711
26.124741	47.847473	-24.4634
26.314051	47.980762	-22.9501
26.504732	48.193489	-21.5818
26.696796	48.456654	-20.5031
26.890253	48.766636	-19.9088
27.085112	49.076656	-19.6990
27.281382	49.320335	-19.8120
27.479073	49.552681	-20.3260
27.678198	49.855663	-21.3758
27.878765	50.082771	-22.7319
28.080786	50.072670	-24.3274
28.284271	49.950222	-25.8081
28.489231	49.778889	-26.7367
28.695675	49.583275	-27.2945
28.903616	49.416294	-27.4960
29.113064	49.256226	-27.4083
29.324028	49.096390	-27.1275
29.536524	48.944180	-26.5808
29.750557	48.781353	-25.6507
29.966141	48.678070	-24.5673
30.183289	48.728268	-23.4536
30.402010	48.842831	-22.5140
30.622314	48.977150	-22.0870
30.844217	49.090893	-21.8931
31.067726	49.095509	-21.7474
31.292856	49.090984	-21.7020
31.519617	49.183304	-21.7293
31.748020	49.266926	-21.8857
31.978081	49.259609	-22.2956
32.209808	49.196117	-22.7275
32.443211	49.081680	-23.0184
32.678310	48.923237	-23.0851
32.915108	48.714592	-22.7763
33.153625	48.500256	-22.1330
33.393871	48.337097	-21.1855
33.635857	48.182240	-19.8165
33.879597	47.952423	-17.7971
34.125103	47.825054	-15.4902
34.372387	48.011860	-13.0568
34.621464	48.328461	-10.8770
34.872345	48.663334	-9.4963
35.125042	49.007587	-8.5809
35.379574	49.290855	-7.9451
35.635948	49.586632	-7.6831
35.894180	49.980583	-7.8191
36.154285	50.366463	-8.3789
36.416275	50.659729	-9.5083
36.680161	50.879723	-10.8718
36.945961	50.980873	-12.0908
37.213688	51.073833	-13.4369
37.483353	51.319565	-15.0832
37.754974	51.522770	-16.9509
38.028561	51.491184	-19.0854
38.304131	51.374184	-21.2851
38.581699	51.309025	-23.4682
38.861279	51.142368	-25.3196
39.142883	50.657925	-26.4020
39.426529	50.179562	-26.9975
39.712231	50.070339	-27.1918
40.000000	50.000156	-27.1402
40.289856	49.667385	-27.0628
40.581814	49.345390	-26.8504
40.875885	49.272923	-26.3552
41.172089	49.256027	-25.9115
41.470440	49.171417	-25.9327
41.770950	49.043255	-26.0369
42.073643	48.838032	-25.9920
42.378525	48.606331	-25.7575
42.685616	48.384605	-25.1725
42.994934	48.182266	-24.3673
43.306492	48.028080	-23.4121
43.620308	47.900177	-22.3277
43.936401	47.775547	-21.1337
44.254780	47.686108	-19.9040
44.575470	47.672619	-18.7091
44.898483	47.685974	-17.5797
45.223835	47.686001	-16.6117
45.551544	47.686001	-15.6794
45.881630	47.670509	-14.6442
46.214108	47.685936	-13.6395
46.548996	47.789177	-12.6913
46.886307	47.933750	-11.9838
47.226067	48.109035	-11.7456
47.568283	48.263779	-11.8715
47.912983	48.351856	-12.4595
48.260181	48.347099	-13.1270
48.609894	48.166721	-13.5340
48.962143	47.934353	-13.6461
49.316940	47.763569	-13.2747
49.674313	47.603256	-12.5444
50.034271	47.417583	-11.4870
50.396843	47.273167	-10.1941
50.762039	47.236870	-8.6782
51.129883	47.272877	-7.2084
51.500389	47.396763	-6.1277
51.873581	47.520821	-5.2295
