"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	44.5787	20.5078	44.741	20.5078	51.8526	20.5078	49.764
21.9727	48.2618	21.9727	48.8889	21.9727	55.1151	21.9727	53.1369
23.4375	50.2569	23.4375	50.2304	23.4375	55.9836	23.4375	54.137
24.9023	51.661	24.9023	51.5203	24.9023	56.6182	24.9023	54.9161
26.3672	53.0484	26.3672	52.9628	26.3672	57.4346	26.3672	55.8719
27.832	53.8759	27.832	53.874	27.832	58.1945	27.832	56.6606
29.2969	55.7783	29.2969	55.7497	29.2969	58.8819	29.2969	57.6785
30.7617	56.4991	30.7617	56.6305	30.7617	59.7429	30.7617	58.5257
32.2266	57.9834	32.2266	58.0336	32.2266	60.3914	32.2266	59.427
33.6914	59.4951	33.6914	59.4505	33.6914	61.2881	33.6914	60.5226
35.1563	60.4527	35.1563	60.4309	35.1563	62.1549	35.1563	61.4283
36.6211	61.6302	36.6211	61.6439	36.6211	63.1838	36.6211	62.5217
38.0859	62.7496	38.0859	62.8496	38.0859	64.2048	38.0859	63.6009
39.5508	63.3195	39.5508	63.2594	39.5508	64.049	39.5508	63.7046
41.0156	64.6958	41.0156	64.7294	41.0156	65.6649	41.0156	65.2423
42.4805	66.7227	42.4805	66.6869	42.4805	67.3261	42.4805	67.0424
43.9453	66.6196	43.9453	66.4794	43.9453	67.0874	43.9453	66.8365
45.4102	66.1562	45.4102	66.2604	45.4102	67.3046	45.4102	66.8251
46.875	67.0841	46.875	67.3769	46.875	68.7057	46.875	68.0818
48.3398	69.2168	48.3398	69.2392	48.3398	69.6902	48.3398	69.479
51.2695	70.1513	51.2695	70.109	51.2695	70.5578	51.2695	70.3594
52.7344	70.7624	52.7344	70.8843	52.7344	71.6777	52.7344	71.2999
54.1992	71.6473	54.1992	71.7869	54.1992	72.6015	54.1992	72.2116
55.6641	72.5684	55.6641	72.7898	55.6641	73.7308	55.6641	73.2743
58.5938	74.1493	58.5938	74.3572	58.5938	75.1401	58.5938	74.752
60.0586	74.9237	60.0586	75.1312	60.0586	75.8739	60.0586	75.5029
62.9883	76.4845	62.9883	76.6793	62.9883	77.3564	62.9883	77.0156
64.4531	77.1367	64.4531	77.3342	64.4531	78.0062	64.4531	77.6671
67.3828	78.2267	67.3828	78.4239	67.3828	79.012	67.3828	78.7092
68.8477	78.8623	68.8477	79.0334	68.8477	79.5086	68.8477	79.2598
71.7773	80.1849	71.7773	80.3396	71.7773	80.7041	71.7773	80.5074
74.707	80.8726	74.707	81.0468	74.707	81.5458	74.707	81.286
77.6367	81.3555	77.6367	81.555	77.6367	82.0882	77.6367	81.8089
79.1016	81.72	79.1016	81.9512	79.1016	82.5465	79.1016	82.2347
82.0313	82.4775	82.0313	82.7107	82.0313	83.2191	82.0313	82.9448
84.9609	82.601	84.9609	82.821	84.9609	83.2986	84.9609	83.0401
