* Freq[Hz]      Mag   Phase[Deg]
5.00000    116.816     0.000
5.07273    115.682     0.000
5.14651    114.548     0.000
5.22137    113.414     0.000
5.29732    112.281     0.000
5.37437    111.147     0.000
5.45254    110.014     0.000
5.53185    108.881     0.000
5.61231    107.748     0.000
5.69394    106.616     0.000
5.77676    105.483     0.000
5.86079    104.351     0.000
5.94604    103.220     0.000
6.03252    102.088     0.000
6.12027    100.957     0.000
6.20929     99.826     0.000
6.29961     98.696     0.000
6.39124     97.566     0.000
6.48420     96.437     0.000
6.57851     95.308     0.000
6.67420     94.179     0.000
6.77128     93.051     0.000
6.86977     91.924     0.000
6.96969     90.797     0.000
7.07107     89.671     0.000
7.17392     88.546     0.000
7.27827     87.421     0.000
7.38413     86.297     0.000
7.49154     85.174     0.000
7.60050     84.053     0.000
7.71105     82.932     0.000
7.82321     81.812     0.000
7.93701     80.693     0.000
8.05245     79.576     0.000
8.16958     78.460     0.000
8.28841     77.345     0.000
8.40896     76.232     0.000
8.53128     75.120     0.000
8.65537     74.011     0.000
8.78126     72.903     0.000
8.90899     71.797     0.000
9.03857     70.694     0.000
9.17004     69.592     0.000
9.30342     68.493     0.000
9.43874     67.397     0.000
9.57603     66.304     0.000
9.71532     65.214     0.000
9.85663     64.127     0.000
10.0000     63.043     0.000
10.1455     61.963     0.000
10.2930     60.887     0.000
10.4427     59.816     0.000
10.5946     58.748     0.000
10.7487     57.686     0.000
10.9051     56.628     0.000
11.0637     55.576     0.000
11.2246     54.529     0.000
11.3879     53.488     0.000
11.5535     52.454     0.000
11.7216     51.426     0.000
11.8921     50.405     0.000
12.0650     49.391     0.000
12.2405     48.385     0.000
12.4186     47.387     0.000
12.5992     46.398     0.000
12.7825     45.417     0.000
12.9684     44.446     0.000
13.1570     43.485     0.000
13.3484     42.533     0.000
13.5426     41.593     0.000
13.7395     40.664     0.000
13.9394     39.746     0.000
14.1421     38.841     0.000
14.3478     37.948     0.000
14.5565     37.070     0.000
14.7683     36.206     0.000
14.9831     35.358     0.000
15.2010     34.526     0.000
15.4221     33.712     0.000
15.6464     32.918     0.000
15.8740     32.145     0.000
16.1049     31.396     0.000
16.3392     30.672     0.000
16.5768     29.978     0.000
16.8179     29.315     0.000
17.0626     28.689     0.000
17.3107     28.104     0.000
17.5625     27.565     0.000
17.8180     27.076     0.000
18.0771     26.644     0.000
18.3401     26.274     0.000
18.6068     26.179     0.000
18.8775     26.122     0.000
19.1521     26.076     0.000
19.4306     26.030     0.000
19.7133     26.068     0.000
20.0000     26.087     0.000
20.2909     26.178     0.000
20.5860     26.341     0.000
20.8855     26.523     0.000
21.1893     26.820     0.000
21.4975     27.126     0.000
21.8102     27.529     0.000
22.1274     27.973     0.000
22.4492     28.430     0.000
22.7758     28.913     0.000
23.1071     29.356     0.000
23.4432     29.817     0.000
23.7841     30.185     0.000
24.1301     30.574     0.000
24.4811     30.864     0.000
24.8372     31.160     0.000
25.1984     31.361     0.000
25.5649     31.551     0.000
25.9368     31.674     0.000
26.3141     31.788     0.000
26.6968     31.909     0.000
27.0851     32.039     0.000
27.4791     32.318     0.000
27.8788     32.643     0.000
28.2843     33.219     0.000
28.6957     33.894     0.000
29.1131     34.769     0.000
29.5365     35.749     0.000
29.9661     36.810     0.000
30.4020     37.912     0.000
30.8442     39.015     0.000
31.2929     40.085     0.000
31.7480     41.112     0.000
32.2098     42.103     0.000
32.6783     43.008     0.000
33.1536     43.877     0.000
33.6359     44.696     0.000
34.1251     45.453     0.000
34.6215     46.178     0.000
35.1250     46.869     0.000
35.6359     47.515     0.000
36.1543     48.138     0.000
36.6802     48.737     0.000
37.2137     49.302     0.000
37.7550     49.913     0.000
38.3041     50.433     0.000
38.8613     50.795     0.000
39.4265     51.229     0.000
40.0000     51.628     0.000
40.5818     52.001     0.000
41.1721     52.356     0.000
41.7710     52.710     0.000
42.3785     53.099     0.000
42.9949     53.565     0.000
43.6203     54.140     0.000
44.2548     54.851     0.000
44.8985     55.711     0.000
45.5515     56.714     0.000
46.2141     57.834     0.000
46.8863     59.030     0.000
47.5683     60.261     0.000
48.2602     61.487     0.000
48.9621     62.687     0.000
49.6743     63.845     0.000
50.3968     64.955     0.000
51.1299     66.013     0.000
51.8736     67.016     0.000
52.6281     67.966     0.000
53.3936     68.863     0.000
54.1702     69.705     0.000
54.9581     70.493     0.000
55.7575     71.224     0.000
56.5685     71.901     0.000
57.3914     72.524     0.000
58.2261     73.096     0.000
59.0730     73.620     0.000
59.9323     74.101     0.000
60.8040     74.547     0.000
61.6884     74.965     0.000
62.5857     75.404     0.000
63.4960     75.848     0.000
64.4196     76.175     0.000
65.3566     76.587     0.000
66.3073     77.015     0.000
67.2717     77.452     0.000
68.2502     77.894     0.000
69.2429     78.332     0.000
70.2501     78.759     0.000
71.2719     79.166     0.000
72.3086     79.551     0.000
73.3603     79.913     0.000
74.4274     80.253     0.000
75.5099     80.580     0.000
76.6083     80.897     0.000
77.7226     81.207     0.000
78.8531     81.512     0.000
80.0000     81.808     0.000
81.1636     82.092     0.000
82.3442     82.363     0.000
83.5419     82.624     0.000
84.7570     82.880     0.000
85.9899     83.136     0.000
87.2406     83.399     0.000
88.5096     83.693     0.000
89.7970     83.923     0.000
91.1031     84.156     0.000
92.4282     84.401     0.000
93.7726     84.644     0.000
95.1366     84.886     0.000
96.5204     85.123     0.000
97.9243     85.348     0.000
99.3486     85.552     0.000
100.794     85.735     0.000
102.260     85.903     0.000
103.747     86.066     0.000
105.256     86.231     0.000
106.787     86.381     0.000
108.340     86.527     0.000
109.916     86.663     0.000
111.515     86.793     0.000
113.137     86.945     0.000
114.783     87.088     0.000
116.452     87.224     0.000
118.146     87.395     0.000
119.865     87.578     0.000
121.608     87.759     0.000
123.377     87.923     0.000
125.171     88.062     0.000
126.992     88.182     0.000
128.839     88.289     0.000
130.713     88.383     0.000
132.615     88.463     0.000
134.543     88.532     0.000
136.500     88.599     0.000
138.486     88.668     0.000
140.500     88.721     0.000
142.544     88.761     0.000
144.617     88.803     0.000
146.721     88.844     0.000
148.855     88.880     0.000
151.020     88.912     0.000
153.217     88.946     0.000
155.445     88.977     0.000
157.706     89.000     0.000
160.000     89.020     0.000
162.327     89.036     0.000
164.688     89.030     0.000
167.084     89.004     0.000
169.514     88.979     0.000
171.980     88.950     0.000
174.481     88.904     0.000
177.019     88.846     0.000
179.594     88.782     0.000
182.206     88.699     0.000
184.856     88.599     0.000
187.545     88.490     0.000
190.273     88.391     0.000
193.041     88.297     0.000
195.849     88.204     0.000
198.697     88.104     0.000
201.587     88.000     0.000
204.520     87.894     0.000
207.494     87.783     0.000
210.512     87.693     0.000
213.574     87.644     0.000
216.681     87.613     0.000
219.833     87.595     0.000
223.030     87.613     0.000
226.274     87.663     0.000
229.565     87.735     0.000
232.905     87.830     0.000
236.292     87.928     0.000
239.729     88.013     0.000
243.216     88.073     0.000
246.754     88.091     0.000
250.343     88.051     0.000
253.984     87.966     0.000
257.678     87.857     0.000
261.426     87.727     0.000
265.229     87.590     0.000
269.087     87.485     0.000
273.001     87.400     0.000
276.972     87.317     0.000
281.000     87.251     0.000
285.088     87.221     0.000
289.234     87.234     0.000
293.441     87.260     0.000
297.709     87.288     0.000
302.040     87.314     0.000
306.433     87.342     0.000
310.890     87.373     0.000
315.412     87.399     0.000
320.000     87.427     0.000
324.655     87.441     0.000
329.377     87.462     0.000
334.168     87.471     0.000
339.028     87.465     0.000
343.959     87.440     0.000
348.962     87.370     0.000
354.038     87.225     0.000
359.188     87.066     0.000
364.412     87.008     0.000
369.713     87.061     0.000
375.090     87.139     0.000
380.546     87.225     0.000
386.081     87.285     0.000
391.697     87.279     0.000
397.394     87.212     0.000
403.175     87.093     0.000
409.039     86.971     0.000
414.989     86.838     0.000
421.025     86.702     0.000
427.149     86.552     0.000
433.362     86.386     0.000
439.665     86.212     0.000
446.060     86.076     0.000
452.548     86.012     0.000
459.131     85.985     0.000
465.809     85.954     0.000
472.584     85.907     0.000
479.458     85.839     0.000
486.432     85.718     0.000
493.507     85.566     0.000
500.686     85.398     0.000
507.968     85.269     0.000
515.357     85.222     0.000
522.853     85.237     0.000
530.458     85.275     0.000
538.174     85.293     0.000
546.002     85.325     0.000
553.943     85.369     0.000
562.001     85.421     0.000
570.175     85.485     0.000
