* Freq[Hz]      Mag   Phase[Deg]
4832.64     80.408     0.000
4902.93     80.494     0.000
4974.24     80.372     0.000
5046.60     80.097     0.000
5120.00     79.745     0.000
5194.47     79.553     0.000
5270.03     79.459     0.000
5346.68     79.481     0.000
5424.45     79.575     0.000
5503.35     79.555     0.000
5583.40     79.398     0.000
5664.61     79.329     0.000
5747.01     79.196     0.000
5830.60     79.235     0.000
5915.41     79.417     0.000
6001.45     79.443     0.000
6088.74     79.384     0.000
6177.30     79.280     0.000
6267.15     78.982     0.000
6358.31     78.975     0.000
6450.80     79.044     0.000
6544.62     79.022     0.000
6639.82     79.007     0.000
6736.40     78.789     0.000
6834.38     78.724     0.000
6933.79     78.859     0.000
7034.64     79.088     0.000
7136.96     79.254     0.000
7240.77     79.436     0.000
7346.09     79.576     0.000
7452.94     79.857     0.000
7561.35     80.193     0.000
7671.33     80.371     0.000
7782.91     80.549     0.000
7896.12     80.715     0.000
8010.97     80.938     0.000
8127.49     81.196     0.000
8245.71     81.356     0.000
8365.65     81.447     0.000
8487.33     81.538     0.000
8610.78     81.541     0.000
8736.03     81.493     0.000
8863.09     81.348     0.000
8992.01     81.241     0.000
9122.80     81.135     0.000
9255.50     81.047     0.000
9390.12     80.996     0.000
9526.70     80.902     0.000
9665.27     80.817     0.000
9805.86     80.686     0.000
9948.49     80.569     0.000
10093.2     80.531     0.000
10240.0     80.703     0.000
10388.9     80.931     0.000
10540.1     81.290     0.000
10693.4     81.660     0.000
10848.9     81.935     0.000
11006.7     82.214     0.000
11166.8     82.427     0.000
11329.2     82.516     0.000
11494.0     82.560     0.000
11661.2     82.493     0.000
11830.8     82.278     0.000
12002.9     81.989     0.000
12177.5     81.614     0.000
12354.6     81.207     0.000
12534.3     80.709     0.000
12716.6     80.142     0.000
12901.6     79.510     0.000
13089.2     78.794     0.000
13279.6     78.207     0.000
13472.8     77.799     0.000
13668.8     77.587     0.000
13867.6     77.536     0.000
14069.3     77.500     0.000
14273.9     77.449     0.000
14481.5     77.451     0.000
14692.2     77.505     0.000
14905.9     77.572     0.000
15122.7     77.562     0.000
15342.7     77.456     0.000
15565.8     77.215     0.000
15792.2     76.904     0.000
16021.9     76.647     0.000
16255.0     76.533     0.000
16491.4     76.531     0.000
16731.3     76.548     0.000
16974.7     76.531     0.000
17221.6     76.380     0.000
17472.1     76.218     0.000
17726.2     76.086     0.000
17984.0     75.944     0.000
18245.6     75.716     0.000
18511.0     75.424     0.000
18780.2     75.157     0.000
19053.4     74.976     0.000
19330.5     74.769     0.000
19611.7     74.494     0.000
19897.0     74.124     0.000
20186.4     73.607     0.000
20480.0     73.016     0.000
20777.9     72.322     0.000
21080.1     71.600     0.000
21386.7     70.914     0.000
21697.8     70.202     0.000
22013.4     69.327     0.000
22333.6     68.595     0.000
22658.4     67.916     0.000
22988.0     66.802     0.000
23322.4     65.499     0.000
23661.6     64.393     0.000
24005.8     63.539     0.000
24355.0     62.914     0.000
24709.2     62.429     0.000
25068.6     62.150     0.000
25433.2     62.244     0.000
25803.2     62.676     0.000
26178.5     63.113     0.000
26559.3     63.271     0.000
26945.6     62.969     0.000
27337.5     62.432     0.000
27735.2     62.081     0.000
28138.6     61.986     0.000
28547.9     61.994     0.000
28963.1     61.937     0.000
29384.4     61.989     0.000
29811.8     62.428     0.000
30245.4     62.975     0.000
30685.3     63.387     0.000
31131.7     63.480     0.000
31584.5     63.452     0.000
32043.9     63.560     0.000
32510.0     63.800     0.000
32982.8     64.064     0.000
33462.6     64.126     0.000
33949.3     63.909     0.000
34443.1     63.553     0.000
34944.1     63.217     0.000
35452.4     63.102     0.000
35968.0     63.173     0.000
36491.2     63.200     0.000
37022.0     63.131     0.000
37560.5     62.957     0.000
38106.8     62.684     0.000
38661.1     62.454     0.000
39223.4     62.344     0.000
39793.9     62.323     0.000
