"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	59.8835	20.5078	59.871	20.5078	59.7542	20.5078	59.5977	20.5078	40.2526	20.5078	40.0962	20.5078	39.9794
21.2402	59.9979	21.2402	59.985	21.2402	59.8638	21.2402	59.704	21.2402	40.2605	21.2402	40.1007	21.2402	39.9794
21.9727	61.004	21.9727	60.9918	21.9727	60.8799	21.9727	60.7436	21.9727	40.2276	21.9727	40.0913	21.9727	39.9794
22.7051	61.2256	22.7051	61.2117	22.7051	61.0866	22.7051	60.924	22.7051	40.2671	22.7051	40.1045	22.7051	39.9794
23.4375	62.1686	23.4375	62.157	23.4375	62.0471	23.4375	61.906	23.4375	40.2304	23.4375	40.0893	23.4375	39.9794
24.1699	62.6689	24.1699	62.6584	24.1699	62.5576	24.1699	62.4316	24.1699	40.2062	24.1699	40.0802	24.1699	39.9794
25.6348	63.4692	25.6348	63.4574	25.6348	63.3485	25.6348	63.2127	25.6348	40.2241	25.6348	40.0883	25.6348	39.9794
26.3672	63.9666	26.3672	63.9543	26.3672	63.8405	26.3672	63.6957	26.3672	40.238	26.3672	40.0933	26.3672	39.9794
27.0996	64.5002	27.0996	64.4894	27.0996	64.3872	27.0996	64.2602	27.0996	40.2086	27.0996	40.0816	27.0996	39.9794
27.832	64.9408	27.832	64.9301	27.832	64.8295	27.832	64.7082	27.832	40.2013	27.832	40.0799	27.832	39.9794
29.2969	65.7137	29.2969	65.7012	29.2969	65.589	29.2969	65.4547	29.2969	40.2259	29.2969	40.0916	29.2969	39.9794
30.0293	66.1276	30.0293	66.1149	30.0293	66.0017	30.0293	65.8645	30.0293	40.2299	30.0293	40.0927	30.0293	39.9794
31.4941	67.0738	31.4941	67.0624	31.4941	66.9572	31.4941	66.8286	31.4941	40.2132	31.4941	40.0846	31.4941	39.9794
32.2266	67.4551	32.2266	67.4438	32.2266	67.3394	32.2266	67.2143	32.2266	40.2089	32.2266	40.0838	32.2266	39.9794
33.6914	68.1347	33.6914	68.1229	33.6914	68.0174	33.6914	67.891	33.6914	40.2114	33.6914	40.0849	33.6914	39.9794
34.4238	68.6258	34.4238	68.6145	34.4238	68.5136	34.4238	68.394	34.4238	40.2	34.4238	40.0804	34.4238	39.9794
35.8887	69.2193	35.8887	69.2082	35.8887	69.1102	35.8887	69.0019	35.8887	40.1857	35.8887	40.0774	35.8887	39.9794
37.3535	70.0319	37.3535	70.0187	37.3535	69.9024	37.3535	69.7622	37.3535	40.2359	37.3535	40.0957	37.3535	39.9794
38.8184	70.6119	38.8184	70.5997	38.8184	70.49	38.8184	70.3618	38.8184	40.2172	38.8184	40.0891	38.8184	39.9794
39.5508	70.9308	39.5508	70.9187	39.5508	70.8116	39.5508	70.6891	39.5508	40.209	39.5508	40.0865	39.5508	39.9794
41.0156	71.5852	41.0156	71.5726	41.0156	71.4636	41.0156	71.3417	41.0156	40.2103	41.0156	40.0884	41.0156	39.9794
42.4805	72.303	42.4805	72.291	42.4805	72.1856	42.4805	72.068	42.4805	40.2024	42.4805	40.0848	42.4805	39.9794
43.9453	73.002	43.9453	72.9901	43.9453	72.8883	43.9453	72.7801	43.9453	40.1894	43.9453	40.0812	43.9453	39.9794
45.4102	73.513	45.4102	73.4997	45.4102	73.3873	45.4102	73.2611	45.4102	40.2181	45.4102	40.0919	45.4102	39.9794
47.6074	74.5055	47.6074	74.4917	47.6074	74.3782	47.6074	74.2545	47.6074	40.2166	47.6074	40.093	47.6074	39.9794
49.0723	75.2084	49.0723	75.1918	49.0723	75.0543	49.0723	74.8871	49.0723	40.2841	49.0723	40.1169	49.0723	39.9794
50.5371	75.6753	50.5371	75.6599	50.5371	75.5318	50.5371	75.3818	50.5371	40.2576	50.5371	40.1075	50.5371	39.9794
52.7344	76.5181	52.7344	76.5029	52.7344	76.3771	52.7344	76.231	52.7344	40.2513	52.7344	40.1052	52.7344	39.9794
54.1992	77.0234	54.1992	77.0083	54.1992	76.8843	54.1992	76.7434	54.1992	40.2443	54.1992	40.1033	54.1992	39.9794
56.3965	77.8554	56.3965	77.8403	56.3965	77.7193	56.3965	77.5876	56.3965	40.2321	56.3965	40.1005	56.3965	39.9794
58.5938	78.6362	58.5938	78.6211	58.5938	78.4981	58.5938	78.3575	58.5938	40.243	58.5938	40.1024	58.5938	39.9794
