"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.1055	20.5078	59.4223	20.5078	59.7773
21.2402	60.2487	21.2402	59.4954	21.2402	59.8883
21.9727	61.2405	21.9727	60.5233	21.9727	60.8967
22.7051	61.4447	22.7051	60.7485	22.7051	61.1105
23.4375	62.404	23.4375	61.69	23.4375	62.0617
24.1699	62.905	24.1699	62.2022	24.1699	62.5678
25.6348	63.7043	25.6348	62.9899	25.6348	63.3618
26.3672	64.2028	26.3672	63.4812	26.3672	63.8569
27.0996	64.7344	27.0996	64.0318	27.0996	64.3973
27.832	65.1827	27.832	64.4633	27.832	64.8379
29.2969	65.955	29.2969	65.2214	29.2969	65.6037
30.0293	66.3633	30.0293	65.6404	30.0293	66.0169
31.4941	67.3072	31.4941	66.6023	31.4941	66.969
32.2266	67.6984	32.2266	66.9696	32.2266	67.3493
33.6914	68.3651	33.6914	67.666	33.6914	68.0296
34.4238	68.8548	34.4238	68.1628	34.4238	68.5226
35.8887	69.462	35.8887	68.7416	35.8887	69.1167
37.3535	70.2741	37.3535	69.5298	37.3535	69.9179
38.8184	70.862	38.8184	70.1047	38.8184	70.4998
39.5508	71.1764	39.5508	70.4306	39.5508	70.8195
41.0156	71.8308	41.0156	71.0878	41.0156	71.4752
42.4805	72.5508	42.4805	71.8054	42.4805	72.1941
43.9453	73.2542	43.9453	72.5002	43.9453	72.8935
45.4102	73.7564	45.4102	73.0073	45.4102	73.398
47.6074	74.7517	47.6074	73.9938	47.6074	74.3893
49.0723	75.4397	49.0723	74.6833	49.0723	75.078
50.5371	75.9188	50.5371	75.1501	50.5371	75.5514
52.7344	76.7515	52.7344	76.0069	52.7344	76.3952
54.1992	77.2626	54.1992	76.5084	54.1992	76.9018
56.3965	78.0967	56.3965	77.3354	56.3965	77.7327
58.5938	78.8734	58.5938	78.1183	58.5938	78.5122
60.0586	79.3831	60.0586	78.6317	60.0586	79.0236
62.2559	80.1121	62.2559	79.3543	62.2559	79.7497
64.4531	80.899	64.4531	80.1017	64.4531	80.5186
66.6504	81.4507	66.6504	80.6574	66.6504	81.0721
69.5801	82.4594	69.5801	81.6124	69.5801	82.0565
71.7773	82.9287	71.7773	82.0943	71.7773	82.5315
73.9746	83.4783	73.9746	82.6729	73.9746	83.0942
76.9043	83.9764	76.9043	83.1647	76.9043	83.5895
79.834	84.6165	79.834	83.7567	79.834	84.2079
82.7637	85.2095	82.7637	84.3908	82.7637	84.8194
85.6934	85.4969	85.6934	84.6514	85.6934	85.0947
88.623	85.5729	88.623	84.7305	88.623	85.1721
91.5527	84.7931	91.5527	84.0204	91.5527	84.4239
94.4824	86.184	94.4824	85.3042	94.4824	85.7664
98.1445	85.7471	98.1445	84.8423	98.1445	85.3182
101.807	85.7292	101.807	84.8429	101.807	85.3086
105.469	85.6521	105.469	84.7333	105.469	85.217
109.131	85.5185	109.131	84.5647	109.131	85.0677
112.793	85.5395	112.793	84.5514	112.793	85.0734
116.455	85.4538	116.455	84.6194	116.455	85.0566
120.85	85.3217	120.85	84.4896	120.85	84.9256
125.244	84.9198	125.244	84.0127	125.244	84.4899
129.639	84.2952	129.639	83.5649	129.639	83.9454
134.033	84.4977	134.033	83.6043	134.033	84.0739
138.428	84.3007	138.428	83.4137	138.428	83.8798
143.555	84.1135	143.555	83.2239	143.555	83.6914
148.682	83.8517	148.682	82.9026	148.682	83.403
153.809	83.7285	153.809	82.6963	153.809	83.243
159.668	83.7944	159.668	82.7245	159.668	83.2923
164.795	83.3828	164.795	82.5342	164.795	82.9792
170.654	82.839	170.654	82.1625	170.654	82.5139
176.514	82.7383	176.514	81.8297	176.514	82.3077
183.105	82.9026	183.105	81.5863	183.105	82.2942
189.697	82.8785	189.697	81.6591	189.697	82.3115
196.289	82.8437	196.289	81.7814	196.289	82.345
202.881	82.6591	202.881	81.4944	202.881	82.1157
210.205	82.5064	210.205	81.3457	210.205	81.9647
217.529	82.3663	217.529	81.2288	217.529	81.8347
225.586	82.1763	225.586	80.9457	225.586	81.6044
232.91	82.1266	232.91	81.0097	232.91	81.6039
241.699	82.0689	241.699	80.7953	241.699	81.4786
249.756	82.0959	249.756	80.4417	249.756	81.3471
258.545	82.3726	258.545	80.7896	258.545	81.6528
268.066	81.9589	268.066	80.2213	268.066	81.1764
277.588	82.0212	277.588	80.2591	277.588	81.2289
287.109	82.1468	287.109	80.5128	287.109	81.4062
297.363	82.1632	297.363	80.5623	297.363	81.4361
307.617	82.2139	307.617	80.6436	307.617	81.4993
318.604	82.0705	318.604	80.2781	318.604	81.2661
329.59	82.1052	329.59	80.2497	329.59	81.2758
341.309	81.9085	341.309	80.0965	341.309	81.0963
353.76	82.0797	353.76	80.0406	353.76	81.1787
366.211	82.125	366.211	80.1994	366.211	81.2681
378.662	82.2999	378.662	80.5192	378.662	81.5002
392.578	81.8895	392.578	80.0715	392.578	81.075
405.762	81.4256	405.762	79.5826	405.762	80.6011
420.41	82.1642	420.41	80.1761	420.41	81.2829
435.059	82.2243	435.059	80.4778	435.059	81.4383
450.439	82.9057	450.439	80.7503	450.439	81.9604
466.553	82.8094	466.553	81.0443	466.553	82.0159
482.666	82.7986	482.666	80.7481	482.666	81.8933
500.244	82.6033	500.244	80.8994	500.244	81.8344
517.822	82.497	517.822	80.9017	517.822	81.7722
536.133	82.0048	536.133	79.9334	536.133	81.0914
554.443	82.5434	554.443	79.7175	554.443	81.3563
574.219	82.6516	574.219	80.2869	574.219	81.6282
594.727	82.1659	594.727	79.9245	594.727	81.1882
615.234	82.3428	615.234	79.575	615.234	81.1757
637.207	82.7616	637.207	79.7123	637.207	81.4992
659.912	82.7796	659.912	79.7669	659.912	81.5294
683.35	82.731	683.35	79.3326	683.35	81.3561
706.787	83.3499	706.787	79.5276	706.787	81.8463
731.689	83.4892	731.689	80.5347	731.689	82.2585
758.057	83.8186	758.057	80.7836	758.057	82.561
784.424	84.6846	784.424	81.9329	784.424	83.5231
812.256	84.6547	812.256	82.3507	812.256	83.6537
840.82	85.1755	840.82	82.5842	840.82	84.0703
870.85	84.7303	870.85	82.42	870.85	83.727
901.611	84.8409	901.611	82.4045	901.611	83.7914
933.105	84.1124	933.105	82.0155	933.105	83.1893
966.064	83.5265	966.064	81.3165	966.064	82.5606
999.756	81.9094	999.756	79.5662	999.756	80.8939
