"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.1055	20.5078	59.4223	20.5078	59.868	20.5078	59.7428	20.5078	59.4676	20.5078	59.7542
21.2402	60.2487	21.2402	59.4954	21.2402	59.9819	21.2402	59.8521	21.2402	59.564	21.2402	59.8638
21.9727	61.2405	21.9727	60.5233	21.9727	60.9888	21.9727	60.867	21.9727	60.6241	21.9727	60.8799
22.7051	61.4447	22.7051	60.7485	22.7051	61.2084	22.7051	61.0711	22.7051	60.7918	22.7051	61.0866
23.4375	62.404	23.4375	61.69	23.4375	62.1542	23.4375	62.038	23.4375	61.7879	23.4375	62.0471
24.1699	62.905	24.1699	62.2022	24.1699	62.6558	24.1699	62.5502	24.1699	62.3235	24.1699	62.5576
25.6348	63.7043	25.6348	62.9899	25.6348	63.4546	25.6348	63.3382	25.6348	63.0986	25.6348	63.3485
26.3672	64.2028	26.3672	63.4812	26.3672	63.9514	26.3672	63.8293	26.3672	63.5743	26.3672	63.8405
27.0996	64.7344	27.0996	64.0318	27.0996	64.4868	27.0996	64.3791	27.0996	64.1525	27.0996	64.3872
27.832	65.1827	27.832	64.4633	27.832	64.9275	27.832	64.8214	27.832	64.6028	27.832	64.8295
29.2969	65.955	29.2969	65.2214	29.2969	65.6982	29.2969	65.5759	29.2969	65.3381	29.2969	65.589
30.0293	66.3633	30.0293	65.6404	30.0293	66.1119	30.0293	65.9884	30.0293	65.7474	30.0293	66.0017
31.4941	67.3072	31.4941	66.6023	31.4941	67.0597	31.4941	66.9467	31.4941	66.7196	31.4941	66.9572
32.2266	67.6984	32.2266	66.9696	32.2266	67.4411	32.2266	67.3296	32.2266	67.1063	32.2266	67.3394
33.6914	68.3651	33.6914	67.666	33.6914	68.1201	33.6914	68.0057	33.6914	67.783	33.6914	68.0174
34.4238	68.8548	34.4238	68.1628	34.4238	68.6119	34.4238	68.5031	34.4238	68.293	34.4238	68.5136
35.8887	69.462	35.8887	68.7416	35.8887	69.2055	35.8887	69.0992	35.8887	68.9041	35.8887	69.1102
37.3535	70.2741	37.3535	69.5298	37.3535	70.0156	37.3535	69.888	37.3535	69.6438	37.3535	69.9024
38.8184	70.862	38.8184	70.1047	38.8184	70.5968	38.8184	70.4783	38.8184	70.2504	38.8184	70.49
39.5508	71.1764	39.5508	70.4306	39.5508	70.9158	39.5508	70.7999	39.5508	70.5826	39.5508	70.8116
41.0156	71.8308	41.0156	71.0878	41.0156	71.5695	41.0156	71.449	41.0156	71.2327	41.0156	71.4636
42.4805	72.5508	42.4805	71.8054	42.4805	72.2881	42.4805	72.173	42.4805	71.9634	42.4805	72.1856
43.9453	73.2542	43.9453	72.5002	43.9453	72.9873	43.9453	72.8756	43.9453	72.682	43.9453	72.8883
45.4102	73.7564	45.4102	73.0073	45.4102	73.4966	45.4102	73.3719	45.4102	73.1521	45.4102	73.3873
47.6074	74.7517	47.6074	73.9938	47.6074	74.4885	47.6074	74.3608	47.6074	74.1467	47.6074	74.3782
49.0723	75.4397	49.0723	74.6833	49.0723	75.188	49.0723	75.0321	49.0723	74.7536	49.0723	75.0543
50.5371	75.9188	50.5371	75.1501	50.5371	75.6564	50.5371	75.5119	50.5371	75.2551	50.5371	75.5318
52.7344	76.7515	52.7344	76.0069	52.7344	76.4994	52.7344	76.3571	52.7344	76.1098	52.7344	76.3771
54.1992	77.2626	54.1992	76.5084	54.1992	77.0047	54.1992	76.8641	54.1992	76.6241	54.1992	76.8843
56.3965	78.0967	56.3965	77.3354	56.3965	77.8368	56.3965	77.6987	56.3965	77.4762	56.3965	77.7193
58.5938	78.8734	58.5938	78.1183	58.5938	78.6177	58.5938	78.4788	58.5938	78.2435	58.5938	78.4981
60.0586	79.3831	60.0586	78.6317	60.0586	79.1319	60.0586	78.9846	60.0586	78.7441	60.0586	79.0069
62.2559	80.1121	62.2559	79.3543	62.2559	79.8609	62.2559	79.6958	62.2559	79.4432	62.2559	79.7252
