Freq[Hz]     dBSPL  Phase[Deg]
5.00000     47.974    76.141
5.07273     48.164    75.721
5.14651     48.354    75.295
5.22137     48.545    74.863
5.29732     48.735    74.425
5.37437     48.925    73.980
5.45254     49.115    73.529
5.53185     49.305    73.072
5.61231     49.496    72.608
5.69394     49.686    72.137
5.77676     49.876    71.659
5.86079     50.066    71.174
5.94604     50.257    70.682
6.03252     50.447    70.183
6.12027     50.637    69.677
6.20929     50.827    69.163
6.29961     51.018    68.642
6.39124     51.208    68.113
6.48420     51.398    67.577
6.57851     51.588    67.033
6.67420     51.779    66.480
6.77128     51.969    65.920
6.86977     52.159    65.352
6.96969     52.349    64.775
7.07107     52.540    64.190
7.17392     52.730    63.597
7.27827     52.920    62.995
7.38413     53.110    62.384
7.49154     53.301    61.764
7.60050     53.491    61.136
7.71105     53.681    60.498
7.82321     53.871    59.851
7.93701     54.061    59.194
8.05245     54.252    58.528
8.16958     54.442    57.852
8.28841     54.632    57.166
8.40896     54.822    56.471
8.53128     55.013    55.765
8.65537     55.203    55.049
8.78126     55.393    54.323
8.90899     55.583    53.586
9.03857     55.774    52.838
9.17004     55.964    52.079
9.30342     56.154    51.310
9.43874     56.344    50.529
9.57603     56.535    49.737
9.71532     56.725    48.933
9.85663     56.915    48.118
10.0000     57.105    47.290
10.1455     57.296    46.451
10.2930     57.486    45.600
10.4427     57.676    44.736
10.5946     57.866    43.859
10.7487     58.056    42.970
10.9051     58.247    42.068
11.0637     58.437    41.153
11.2246     58.627    40.224
11.3879     58.817    39.282
11.5535     59.008    38.327
11.7216     59.198    37.357
11.8921     59.388    36.373
12.0650     59.578    35.375
12.2405     59.769    34.363
12.4186     59.959    33.335
12.5992     60.149    32.293
12.7825     60.339    31.236
12.9684     60.530    30.163
13.1570     60.720    29.074
13.3484     60.910    27.970
13.5426     61.100    26.850
13.7395     61.291    25.713
13.9394     61.481    24.560
14.1421     61.671    23.390
14.3478     61.861    22.203
14.5565     62.051    20.999
14.7683     62.242    19.777
14.9831     62.432    18.538
15.2010     62.622    17.281
15.4221     62.812    16.005
15.6464     63.003    14.710
15.8740     63.193    13.397
16.1049     63.383    12.065
16.3392     63.573    10.713
16.5768     63.764     9.342
16.8179     63.954     7.951
17.0626     64.144     6.539
17.3107     64.334     5.107
17.5625     64.525     3.655
17.8180     64.715     2.181
18.0771     64.905     0.685
18.3401     65.095    -0.832
18.6068     65.286    -2.371
18.8775     65.476    -3.933
19.1521     65.666    -5.517
19.4306     65.856    -7.125
19.7133     66.047    -8.755
20.0000     66.237   -10.410
20.2909     66.427   -12.088
20.5860     66.617   -13.791
20.8855     66.786   -15.340
21.1893     66.954   -16.889
21.4975     67.123   -18.438
21.8102     67.291   -19.987
22.1274     67.459   -21.536
22.4492     67.628   -23.085
22.7758     67.796   -24.634
23.1071     67.965   -26.183
23.4432     68.134   -27.740
23.7841     68.363   -29.783
24.1301     68.592   -31.826
24.4811     68.820   -33.869
24.8372     69.049   -35.912
25.1984     69.278   -37.955
25.5649     69.506   -39.998
25.9368     69.735   -42.041
26.3141     69.964   -44.084
26.6968     70.207   -46.603
27.0851     70.453   -49.200
27.4791     70.699   -51.796
27.8788     70.945   -54.393
28.2843     71.191   -56.989
28.6957     71.437   -59.586
29.1131     71.683   -62.182
29.5365     71.928   -65.041
29.9661     72.172   -68.102
30.4020     72.416   -71.163
30.8442     72.660   -74.224
31.2929     72.904   -77.286
31.7480     73.147   -80.347
32.2098     73.391   -83.408
32.6783     73.626   -86.857
33.1536     73.860   -90.321
33.6359     74.094   -93.785
34.1251     74.329   -97.248
34.6215     74.563  -100.712
35.1250     74.797  -104.176
35.6359     75.018  -107.966
36.1543     75.238  -111.777
36.6802     75.458  -115.588
37.2137     75.678  -119.399
37.7550     75.898  -123.210
38.3041     76.112  -127.139
38.8613     76.317  -131.248
39.4265     76.522  -135.357
40.0000     76.727  -139.466
40.5818     76.932  -143.576
41.1721     77.133  -147.753
41.7710     77.325  -152.123
42.3785     77.516  -156.492
42.9949     77.708  -160.861
43.6203     77.899  -165.230
44.2548     78.085  -169.713
44.8985     78.267  -174.318
45.5515     78.448  -178.922
46.2141     78.629   176.473
46.8863     78.811   171.865
47.5683     78.986   167.034
48.2602     79.161   162.203
48.9621     79.337   157.372
49.6743     79.512   152.541
50.3968     79.685   147.520
51.1299     79.858   142.457
51.8736     80.031   137.394
52.6281     80.204   132.331
53.3936     80.377   127.055
54.1702     80.549   121.745
54.9581     80.722   116.435
55.7575     80.895   111.094
56.5685     81.068   105.521
57.3914     81.242    99.948
58.2261     81.415    94.374
59.0730     81.589    88.646
59.9323     81.762    82.797
60.8040     81.936    76.949
61.6884     82.109    71.048
62.5857     82.282    64.918
63.4960     82.455    58.788
64.4196     82.628    52.658
65.3566     82.800    46.256
66.3073     82.972    39.843
67.2717     83.144    33.431
68.2502     83.314    26.769
69.2429     83.485    20.074
70.2501     83.655    13.380
71.2719     83.824     6.421
72.3086     83.994    -0.556
73.3603     84.163    -7.564
74.4274     84.331   -14.825
75.5099     84.500   -22.086
76.6083     84.667   -29.460
77.7226     84.835   -37.007
78.8531     85.002   -44.554
80.0000     85.168   -52.325
81.1636     85.335   -60.159
82.3442     85.500   -68.069
83.5419     85.665   -76.188
84.7570     85.830   -84.308
85.9899     85.993   -92.664
87.2406     86.157  -101.067
88.5096     86.320  -109.607
89.7970     86.483  -118.292
91.1031     86.646  -127.038
92.4282     86.809  -136.005
93.7726     86.972  -144.977
95.1366     87.136  -154.232
96.5204     87.300  -163.488
97.9243     87.465  -173.001
99.3486     87.629   177.451
100.794     87.791   167.815
102.260     87.951   158.159
103.747     88.116   148.109
105.256     88.281   137.967
106.787     88.446   127.571
108.340     88.610   117.134
109.916     88.774   106.414
111.515     88.937    95.651
113.137     89.099    84.633
114.783     89.259    73.525
116.452     89.419    62.224
118.146     89.578    50.765
119.865     89.736    39.184
121.608     89.892    27.364
123.377     90.048    15.450
125.171     90.203     3.307
126.992     90.356    -8.994
128.839     90.508   -21.422
130.713     90.658   -34.127
132.615     90.806   -46.959
134.543     90.952   -59.962
136.500     91.094   -73.218
138.486     91.234   -86.620
140.500     91.371  -100.193
142.544     91.504  -114.028
144.617     91.634  -128.022
146.721     91.763  -142.181
148.855     91.888  -156.584
151.020     92.012  -171.188
153.217     92.135   174.031
