Freq[Hz]     dBSPL  Phase[Deg]
5.00000     17.688  -169.045
5.07273     17.722  -168.691
5.14651     17.762  -168.427
5.22137     17.816  -168.410
5.29732     17.869  -168.393
5.37437     17.923  -168.376
5.45254     17.976  -168.359
5.53185     18.010  -168.510
5.61231     18.023  -168.837
5.69394     18.036  -169.164
5.77676     18.049  -169.491
5.86079     18.061  -169.818
5.94604     17.990  -170.117
6.03252     17.920  -170.417
6.12027     17.849  -170.716
6.20929     17.779  -171.015
6.29961     17.661  -170.817
6.39124     17.534  -170.509
6.48420     17.406  -170.201
6.57851     17.278  -169.892
6.67420     17.206  -168.863
6.77128     17.143  -167.718
6.86977     17.080  -166.572
6.96969     17.038  -165.429
7.07107     17.152  -164.313
7.17392     17.266  -163.196
7.27827     17.379  -162.080
7.38413     17.541  -161.632
7.49154     17.740  -161.702
7.60050     17.939  -161.771
7.71105     18.117  -162.065
7.82321     18.202  -163.351
7.93701     18.288  -164.637
8.05245     18.373  -165.923
8.16958     18.215  -167.443
8.28841     18.048  -168.971
8.40896     17.881  -170.500
8.53128     17.477  -170.631
8.65537     17.042  -170.583
8.78126     16.608  -170.534
8.90899     16.279  -166.997
9.03857     15.956  -163.231
9.17004     15.725  -159.387
9.30342     16.215  -154.913
9.43874     16.705  -150.440
9.57603     17.355  -147.883
9.71532     18.249  -148.253
9.85663     19.144  -148.624
10.0000     19.810  -152.270
10.1455     20.413  -156.829
10.2930     20.894  -162.050
10.4427     21.034  -169.121
10.5946     21.174  -176.192
10.7487     20.902   175.299
10.9051     20.548   166.503
11.0637     19.882   156.942
11.2246     18.885   146.571
11.3879     17.661   135.692
11.5535     15.608   122.959
11.7216     13.508   110.029
11.8921      8.667    85.491
12.0650      3.825    60.954
12.2405      4.803    -3.854
12.4186      6.532   -73.854
12.5992      9.296  -103.565
12.7825     12.289  -124.342
12.9684     13.772  -143.136
13.1570     14.904  -161.470
13.3484     15.459   178.427
13.5426     15.920   158.036
13.7395     16.348   135.554
13.9394     16.808   113.064
14.1421     17.526    91.129
14.3478     18.280    70.277
14.5565     19.111    51.753
14.7683     19.854    35.489
14.9831     20.530    20.970
15.2010     21.012     9.640
15.4221     21.439    -0.526
