"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB] [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB] [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB] [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB] [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB] [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB] [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB] [0.3V at 1m]"
20.5078	36.1174	20.5078	36.1357	20.5078	36.4677	20.5078	36.8861	20.5078	49.7563	20.5078	50.1747	20.5078	50.5067
21.2402	40.7577	21.2402	40.7718	21.2402	40.9907	21.2402	41.305	21.2402	49.9734	21.2402	50.2878	21.2402	50.5067
21.9727	41.2447	21.9727	41.2587	21.9727	41.3809	21.9727	41.6037	21.9727	50.1616	21.9727	50.3845	21.9727	50.5067
22.7051	30.5515	22.7051	30.6142	22.7051	31.0255	22.7051	31.5519	22.7051	49.569	22.7051	50.0955	22.7051	50.5067
23.4375	32.1228	23.4375	32.0891	23.4375	31.8897	23.4375	31.7861	23.4375	50.8097	23.4375	50.7061	23.4375	50.5067
24.1699	40.8089	24.1699	40.7989	24.1699	40.7157	24.1699	40.6936	24.1699	50.612	24.1699	50.5899	24.1699	50.5067
25.6348	33.5588	25.6348	33.4238	25.6348	32.207	25.6348	30.4101	25.6348	53.5204	25.6348	51.7235	25.6348	50.5067
26.3672	37.0566	26.3672	37.0006	26.3672	36.7334	26.3672	36.5453	26.3672	50.962	26.3672	50.7739	26.3672	50.5067
27.0996	40.5623	27.0996	40.5009	27.0996	40.0089	27.0996	39.4781	27.0996	51.5294	27.0996	50.9987	27.0996	50.5067
27.832	39.5791	27.832	39.4808	27.832	38.6672	27.832	37.6288	27.832	52.3587	27.832	51.3203	27.832	50.5067
29.2969	38.4941	29.2969	38.2979	29.2969	37.0018	29.2969	35.5657	29.2969	53.2389	29.2969	51.8028	29.2969	50.5067
