"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"
20.5078	36.1297	20.5078	36.4638	20.5078	36.3
21.2402	40.9065	21.2402	40.8044	21.2402	40.8557
21.9727	41.5941	21.9727	40.9571	21.9727	41.2872
22.7051	31.1946	22.7051	30.0369	22.7051	30.6542
23.4375	32.3538	23.4375	31.3756	23.4375	31.8922
24.1699	41.0735	24.1699	40.3404	24.1699	40.7224
25.6348	33.7065	25.6348	31.7499	25.6348	32.8375
26.3672	37.0162	26.3672	36.5775	26.3672	36.8024
27.0996	40.7416	27.0996	39.6346	27.0996	40.2233
27.832	39.666	27.832	38.3413	27.832	39.0539
29.2969	38.6461	29.2969	35.9137	29.2969	37.4913
30.0293	40.7328	30.0293	39.3658	30.0293	40.1029
31.4941	44.0453	31.4941	42.6708	31.4941	43.4122
32.2266	44.0708	32.2266	42.6288	32.2266	43.4094
33.6914	44.9242	33.6914	43.5376	33.6914	44.286
34.4238	46.4448	34.4238	45.4048	34.4238	45.9559
35.8887	49.0831	35.8887	48.4233	35.8887	48.7657
37.3535	51.4966	37.3535	50.8074	37.3535	51.1657
38.8184	52.5444	38.8184	51.7389	38.8184	52.1603
39.5508	53.3343	39.5508	52.7095	39.5508	53.0332
41.0156	55.7638	41.0156	55.4748	41.0156	55.6217
42.4805	58.2319	42.4805	57.8474	42.4805	58.0439
43.9453	59.8661	43.9453	59.2855	43.9453	59.5855
45.4102	61.5173	45.4102	61.1482	45.4102	61.3367
47.6074	64.9158	47.6074	64.5175	47.6074	64.7212
49.0723	66.9761	49.0723	66.4138	49.0723	66.704
50.5371	68.3795	50.5371	67.6779	50.5371	68.0429
52.7344	69.8409	52.7344	69.2333	52.7344	69.5477
54.1992	71.1705	54.1992	70.6305	54.1992	70.9089
56.3965	72.7425	56.3965	72.2721	56.3965	72.5137
58.5938	74.1842	58.5938	73.7502	58.5938	73.9726
60.0586	74.9981	60.0586	74.5699	60.0586	74.7893
62.2559	75.9872	62.2559	75.6115	62.2559	75.8034
64.4531	76.8679	64.4531	76.5293	64.4531	76.7019
66.6504	77.7864	66.6504	77.4627	66.6504	77.6276
69.5801	78.8051	69.5801	78.5142	69.5801	78.6621
71.7773	79.5998	71.7773	79.3641	71.7773	79.4836
73.9746	80.3242	73.9746	80.129	73.9746	80.2277
76.9043	81.2339	76.9043	81.0972	76.9043	81.1661
79.834	82.1076	79.834	82.0254	79.834	82.0667
82.7637	82.9515	82.7637	82.9174	82.7637	82.9345
85.6934	83.7747	85.6934	83.7597	85.6934	83.7672
88.623	84.5395	88.623	84.5108	88.623	84.5252
91.5527	85.2515	91.5527	85.1968	91.5527	85.2242
94.4824	85.8867	94.4824	85.8467	94.4824	85.8667
98.1445	86.5433	98.1445	86.5283	98.1445	86.5358
101.807	86.9828	101.807	86.9851	101.807	86.9839
105.469	87.1845	105.469	87.1953	105.469	87.1899
109.131	87.1816	109.131	87.198	109.131	87.1898
112.793	86.9663	112.793	86.9923	112.793	86.9794
116.455	86.6087	116.455	86.631	116.455	86.6198
