"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  [0.3V at 1m]"
20.5078	36.1385	20.5078	36.3618	20.5078	37.426	20.5078	36.9186
21.2402	40.7739	21.2402	40.9374	21.2402	41.6811	21.2402	41.3172
21.9727	41.2605	21.9727	41.3859	21.9727	41.7647	21.9727	41.5669
22.7051	30.6274	22.7051	31.1625	22.7051	32.0921	22.7051	31.59
23.4375	32.0824	23.4375	31.8146	23.4375	31.7779	23.4375	31.8489
24.1699	40.7962	24.1699	40.7073	24.1699	40.6093	24.1699	40.6735
25.6348	33.3946	25.6348	31.9778	25.6348	26.4417	25.6348	30.396
26.3672	36.9891	26.3672	36.5496	26.3672	36.5611	26.3672	36.6446
27.0996	40.4876	27.0996	39.9145	27.0996	38.7756	27.0996	39.4843
27.832	39.4601	27.832	38.4987	27.832	36.1508	27.832	37.6778
29.2969	38.2558	29.2969	36.2989	29.2969	34.3403	29.2969	35.9326
30.0293	40.4695	30.0293	39.5594	30.0293	40.5953	30.0293	40.3058
31.4941	43.8391	31.4941	42.7775	31.4941	42.7926	31.4941	43.0128
32.2266	43.8784	32.2266	42.7017	32.2266	43.2145	32.2266	43.2196
33.6914	44.6176	33.6914	43.8176	33.6914	46.896	33.6914	45.8146
34.4238	46.1466	34.4238	45.6609	34.4238	48.7257	34.4238	47.6036
35.8887	48.8427	35.8887	48.572	35.8887	51.6254	35.8887	50.4776
37.3535	51.2831	37.3535	50.9412	37.3535	53.6572	37.3535	52.6278
38.8184	52.2972	38.8184	51.9304	38.8184	55.0971	38.8184	53.9269
39.5508	53.0738	39.5508	52.9122	39.5508	56.314	39.5508	55.0467
41.0156	55.5786	41.0156	55.5767	41.0156	58.8034	41.0156	57.5682
42.4805	58.058	42.4805	57.9656	42.4805	60.7818	42.4805	59.6853
43.9453	59.6508	43.9453	59.4527	43.9453	62.17	43.9453	61.1199
45.4102	61.3363	45.4102	61.2663	45.4102	64.108	45.4102	63.0003
47.6074	64.7788	47.6074	64.6048	47.6074	66.6098	47.6074	65.8026
49.0723	66.818	49.0723	66.5367	49.0723	68.5177	49.0723	67.736
50.5371	68.1868	50.5371	67.8681	50.5371	69.6445	50.5371	68.9454
52.7344	69.65	52.7344	69.3977	52.7344	71.2914	52.7344	70.5374
54.1992	70.9941	54.1992	70.8001	54.1992	72.5811	54.1992	71.8601
56.3965	72.5818	56.3965	72.4259	56.3965	73.9987	56.3965	73.3511
58.5938	74.0421	58.5938	73.8919	58.5938	75.2478	58.5938	74.6846
60.0586	74.8586	60.0586	74.7141	60.0586	75.9365	60.0586	75.4261
62.2559	75.8539	62.2559	75.7532	62.2559	76.906	62.2559	76.4165
64.4531	76.7472	64.4531	76.6591	64.4531	77.648	64.4531	77.2241
66.6504	77.6669	66.6504	77.596	66.6504	78.4661	66.6504	78.0892
69.5801	78.6862	69.5801	78.6552	69.5801	79.432	69.5801	79.0879
71.7773	79.4969	71.7773	79.4849	71.7773	80.1607	71.7773	79.8568
73.9746	80.2338	73.9746	80.236	73.9746	80.8348	73.9746	80.5619
76.9043	81.1591	76.9043	81.1872	76.9043	81.7158	76.9043	81.469
79.834	82.0458	79.834	82.1002	79.834	82.5714	79.834	82.3453
82.7637	82.9011	82.7637	82.9778	82.7637	83.3964	82.7637	83.1897
85.6934	83.7243	85.6934	83.8201	85.6934	84.1949	85.6934	84.0043
88.623	84.4766	88.623	84.5933	88.623	84.9329	88.623	84.7543
91.5527	85.1802	91.5527	85.3	91.5527	85.5663	91.5527	85.4203
94.4824	85.8204	94.4824	85.9469	94.4824	86.1659	94.4824	86.0402
98.1445	86.483	98.1445	86.6228	98.1445	86.8016	98.1445	86.6918
101.807	86.9258	101.807	87.0751	101.807	87.212	101.807	87.1197
105.469	87.1307	105.469	87.2788	105.469	87.3601	105.469	87.2938
109.131	87.1252	109.131	87.2884	109.131	87.3656	109.131	87.2983
112.793	86.9088	112.793	87.0891	112.793	87.1623	112.793	87.0937
116.455	86.5498	116.455	86.7313	116.455	86.769	116.455	86.7167
120.85	86.146	120.85	86.3259	120.85	86.3291	120.85	86.2932
125.244	85.6926	125.244	85.8698	125.244	85.8395	125.244	85.8198
129.639	85.1972	129.639	85.3625	129.639	85.276	129.639	85.2851
134.033	84.7395	134.033	84.8872	134.033	84.7246	134.033	84.7733
138.428	84.2016	138.428	84.3779	138.428	84.2624	138.428	84.2831
143.555	83.6506	143.555	83.8174	143.555	83.6933	143.555	83.7199
148.682	83.2524	148.682	83.4115	148.682	83.2651	148.682	83.3038
153.809	82.8765	153.809	83.0126	153.809	82.7546	153.809	82.8514
159.668	82.3857	159.668	82.5231	159.668	82.2683	159.668	82.3633
164.795	81.9938	164.795	82.1145	164.795	81.8755	164.795	81.9661
170.654	81.8392	170.654	81.9333	170.654	81.6062	170.654	81.7449
176.514	81.6411	176.514	81.7562	176.514	81.4652	176.514	81.5821
183.105	81.3839	183.105	81.5028	183.105	81.2474	183.105	81.3463
189.697	81.1458	189.697	81.2345	189.697	80.9424	189.697	81.065
196.289	80.9296	196.289	81.0278	196.289	80.7942	196.289	80.8866
202.881	80.3988	202.881	80.4734	202.881	80.3142	202.881	80.3754
210.205	80.2441	210.205	80.1549	210.205	79.7297	210.205	79.9541
217.529	80.0748	217.529	80.0184	217.529	79.5179	217.529	79.7731
225.586	79.7451	225.586	79.6869	225.586	79.3136	225.586	79.5058
232.91	79.7541	232.91	79.5908	232.91	79.0456	232.91	79.346
241.699	79.5837	241.699	79.4143	241.699	78.8112	241.699	79.1424
249.756	79.3699	249.756	79.1146	249.756	78.3438	249.756	78.7804
258.545	79.455	258.545	79.1485	258.545	78.2732	258.545	78.7764
268.066	79.3794	268.066	79.1517	268.066	78.5634	268.066	78.8996
277.588	79.0914	277.588	78.6065	277.588	77.7978	277.588	78.3067
287.109	79.0687	287.109	78.5624	287.109	77.8079	287.109	78.2931
297.363	79.4622	297.363	78.8547	297.363	77.7632	297.363	78.4542
307.617	78.8383	307.617	78.3696	307.617	77.7284	307.617	78.1455
318.604	78.716	318.604	77.9964	318.604	77.0152	318.604	77.6733
329.59	78.4238	329.59	77.6625	329.59	76.7074	329.59	77.3616
341.309	78.8388	341.309	77.939	341.309	77.255	341.309	77.7971
353.76	79.5039	353.76	78.2249	353.76	77.0747	353.76	77.9736
366.211	79.5839	366.211	78.4762	366.211	77.3435	366.211	78.1858
378.662	79.8343	378.662	78.6531	378.662	77.1532	378.662	78.2275
392.578	79.5562	392.578	78.4917	392.578	77.0053	392.578	78.0392
405.762	79.7184	405.762	78.54	405.762	76.8913	405.762	78.0529
420.41	79.6257	420.41	78.4002	420.41	76.704	420.41	77.9075
435.059	79.9092	435.059	78.6383	435.059	76.6688	435.059	78.0518
450.439	79.7313	450.439	78.4768	450.439	76.3028	450.439	77.808
466.553	79.7321	466.553	78.3633	466.553	76.1608	466.553	77.7189
482.666	80.0178	482.666	78.6252	482.666	76.1665	482.666	77.8956
500.244	80.3203	500.244	78.9403	500.244	76.2527	500.244	78.1269
517.822	80.1549	517.822	78.7645	517.822	76.1085	517.822	77.9653
536.133	80.1048	536.133	78.7021	536.133	76.026	536.133	77.8999
554.443	80.2405	554.443	78.9289	554.443	75.935	554.443	77.9904
574.219	79.5951	574.219	78.5992	574.219	75.7074	574.219	77.5948
594.727	79.7585	594.727	79.1878	594.727	76.3689	594.727	78.0826
615.234	78.9002	615.234	78.1779	615.234	76.8751	615.234	77.7126
637.207	80.1708	637.207	78.9415	637.207	76.3471	637.207	78.1126
659.912	80.2614	659.912	78.77	659.912	75.8924	659.912	77.9291
683.35	80.4456	683.35	78.8665	683.35	75.5165	683.35	77.9056
706.787	81.7655	706.787	80.1307	706.787	75.0765	706.787	78.7396
731.689	82.2608	731.689	80.9586	731.689	76.1896	731.689	79.5091
758.057	82.1139	758.057	80.7254	758.057	76.3659	758.057	79.4112
784.424	82.6211	784.424	81.2426	784.424	76.3757	784.424	79.7975
812.256	82.5914	812.256	81.1949	812.256	76.3535	812.256	79.7626
840.82	82.7514	840.82	81.6971	840.82	76.7805	840.82	80.1218
870.85	83.0239	870.85	81.6658	870.85	76.8572	870.85	80.2272
901.611	83.0895	901.611	81.6647	901.611	76.8107	901.611	80.24
933.105	83.8147	933.105	81.9278	933.105	76.991	933.105	80.6632
966.064	83.7691	966.064	81.9458	966.064	76.825	966.064	80.6145
999.756	83.7325	999.756	81.3956	999.756	77.0859	999.756	80.4614
1034.91	84.1792	1034.91	81.4371	1034.91	76.6582	1034.91	80.5699
1071.53	84.3589	1071.53	81.6552	1071.53	77.2868	1071.53	80.8626
1109.62	84.6218	1109.62	81.2686	1109.62	76.7727	1109.62	80.7432
1148.44	84.9167	1148.44	81.5694	1148.44	77.3575	1148.44	81.1029
1189.45	84.6464	1189.45	80.7813	1189.45	76.5793	1189.45	80.5669
1231.2	84.5877	1231.2	80.7699	1231.2	76.9807	1231.2	80.6228
1274.41	84.7849	1274.41	80.9075	1274.41	76.0633	1274.41	80.5717
1319.82	84.8133	1319.82	80.8933	1319.82	77.2043	1319.82	80.8188
1365.97	83.9351	1365.97	81.4438	1365.97	75.7582	1365.97	80.2826
1414.31	85.1833	1414.31	81.4682	1414.31	76.1216	1414.31	80.9586
1464.11	86.3471	1464.11	81.941	1464.11	76.9669	1464.11	81.862
1515.38	87.0112	1515.38	82.8055	1515.38	76.7815	1515.38	82.4515
1568.85	87.4613	1568.85	83.4218	1568.85	77.3326	1568.85	82.9668
1624.51	89.1118	1624.51	84.8002	1624.51	78.4823	1624.51	84.4651
1681.64	88.875	1681.64	84.891	1681.64	77.7285	1681.64	84.2654
1740.97	88.2372	1740.97	84.3799	1740.97	76.4365	1740.97	83.5976
1802.49	86.7715	1802.49	83.3111	1802.49	76.9492	1802.49	82.5077
1866.21	86.3166	1866.21	83.1883	1866.21	78.5144	1866.21	82.5196
1932.13	85.1608	1932.13	82.4031	1932.13	77.8462	1932.13	81.5914
2000.24	84.3031	2000.24	81.9246	2000.24	76.9664	2000.24	80.8596
2070.56	84.7965	2070.56	81.4449	2070.56	76.4066	2070.56	80.8095
2143.8	84.6758	2143.8	80.9283	2143.8	75.1624	2143.8	80.3659
2219.24	83.4413	2219.24	79.7161	2219.24	73.3552	2219.24	79.0523
2297.61	83.9953	2297.61	79.9515	2297.61	72.8905	2297.61	79.3716
2378.17	85.0829	2378.17	81.0601	2378.17	73.4023	2378.17	80.4014
2462.4	84.6509	2462.4	80.8705	2462.4	73.2983	2462.4	80.0844
2548.83	84.8696	2548.83	80.9344	2548.83	72.8382	2548.83	80.1812
2638.92	85.7376	2638.92	81.7771	2638.92	73.0885	2638.92	80.9844
2731.93	85.7085	2731.93	81.9156	2731.93	73.5957	2731.93	81.0599
2828.61	85.9732	2828.61	81.9065	2828.61	73.7202	2828.61	81.2206
2928.22	86.3068	2928.22	82.1517	2928.22	73.4526	2928.22	81.4722
3031.49	86.3729	3031.49	82.4235	3031.49	73.8537	3031.49	81.6346
3138.43	86.1647	3138.43	82.4461	3138.43	73.8996	3138.43	81.5273
3249.02	86.3792	3249.02	82.7033	3249.02	73.6916	3249.02	81.7197
3363.28	86.7396	3363.28	82.9928	3363.28	74.1549	3363.28	82.0643
3481.93	86.8133	3481.93	83.1306	3481.93	73.8985	3481.93	82.133
3604.98	86.7538	3604.98	83.0478	3604.98	73.9906	3604.98	82.0776
3732.42	87.5279	3732.42	83.6447	3732.42	74.1595	3732.42	82.7438
3863.53	87.2558	3863.53	83.5449	3863.53	73.6291	3863.53	82.5132
3999.76	87.5371	3999.76	83.7016	3999.76	73.3802	3999.76	82.7165
4141.11	87.2421	4141.11	83.7049	4141.11	73.5315	4141.11	82.5559
4286.87	87.069	4286.87	83.5267	4286.87	73.0502	4286.87	82.3613
4438.48	87.2419	4438.48	83.6739	4438.48	73.0994	4438.48	82.5173
4594.48	86.9953	4594.48	83.195	4594.48	72.2461	4594.48	82.1529
4757.08	87.0385	4757.08	83.3266	4757.08	72.485	4757.08	82.2382
4924.8	86.9363	4924.8	83.3966	4924.8	72.0833	4924.8	82.1823
5098.39	87.2075	5098.39	83.5277	5098.39	71.9191	5098.39	82.3809
5277.83	87.4372	5277.83	83.5586	5277.83	72.0137	5277.83	82.5333
5463.87	87.8643	5463.87	83.7443	5463.87	71.9089	5463.87	82.8531
