"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.3519
21.9727	50.8197
23.4375	59.1078
24.9023	60.2581
26.3672	61.4955
27.832	64.3065
29.2969	65.8346
30.7617	67.0206
32.2266	68.3948
33.6914	69.9023
35.1562	70.6391
36.6211	71.6473
38.0859	72.1582
39.5508	72.8219
41.0156	73.6362
42.4805	73.6727
43.9453	74.2109
45.4102	74.5231
46.875	74.9065
48.3398	75.0754
51.2695	75.7121
52.7344	76.02
54.1992	76.2749
55.6641	76.4848
58.5938	76.9238
60.0586	77.1849
62.9883	77.6501
64.4531	77.8686
67.3828	78.2459
68.8477	78.4302
71.7773	78.8741
74.707	79.3336
77.6367	79.6609
79.1016	79.85
82.0312	80.3262
84.9609	80.5057
87.8906	80.8653
90.8203	81.214
95.2148	81.5193
98.1445	81.7461
101.074	82.3803
105.469	82.5639
108.398	82.8426
112.793	83.2077
117.188	83.8158
120.117	84.0077
124.512	84.2857
128.906	84.4412
133.301	84.5953
139.16	84.8425
143.555	85.0994
147.949	85.2906
153.809	85.4013
159.668	85.6912
165.527	85.8987
171.387	85.9167
177.246	85.9076
183.105	85.8946
188.965	86.0124
196.289	86.2225
203.613	86.1078
210.938	86.0465
218.262	86.0344
225.586	86.0067
232.91	85.9128
241.699	85.8833
250.488	85.6211
259.277	85.8754
268.066	85.3128
276.855	85.3063
287.109	85.2961
297.363	85.0247
307.617	85.0097
319.336	84.9986
329.59	85.2302
341.309	85.0595
353.027	85.1764
366.211	85.2005
379.395	85.5275
392.578	85.1266
405.762	84.8493
420.41	85.2339
435.059	84.9032
451.172	85.2218
465.82	85.2136
483.398	85.4339
499.512	85.3002
517.09	85.4938
536.133	85.0243
555.176	85.519
574.219	85.2753
594.727	85.067
615.234	84.924
637.207	84.7791
659.18	84.611
682.617	84.5876
707.52	84.6213
732.422	84.5716
757.324	84.7892
785.156	84.9015
811.523	85.0458
840.82	85.0697
870.117	85.5489
900.879	86.1271
933.105	85.6733
965.332	85.4035
1,000.49	84.8017
1,035.64	84.5221
1,072.27	84.6186
1,108.89	84.5836
1,148.44	84.44
1,189.45	84.2139
1,230.47	83.9732
1,274.41	83.2408
1,319.82	82.6096
1,366.7	81.8194
1,413.57	82.3564
1,463.38	82.5665
1,516.11	82.9531
1,568.85	82.6996
1,624.51	82.1177
1,681.64	81.2092
1,741.7	81.1025
1,803.22	81.304
1,866.21	81.0742
1,932.13	81.0886
1,999.51	80.5429
2,069.82	80.162
2,143.07	80.9105
2,219.24	81.261
2,296.88	80.4301
2,378.91	79.2667
2,462.4	79.9097
2,548.83	81.6576
2,639.65	81.932
2,731.93	81.8329
2,828.61	81.9838
2,928.22	82.2226
3,030.76	82.427
3,137.7	82.6684
3,249.02	82.6626
3,363.28	82.5595
3,481.93	82.4843
3,604.98	83.1552
3,732.42	82.9515
3,864.26	82.257
4,000.49	82.9672
4,141.11	82.566
4,287.6	82.3644
4,438.48	82.0545
4,595.21	82.6904
4,756.35	81.763
4,924.8	81.5998
5,097.66	81.6378
5,277.83	80.9682
5,463.87	80.4208
5,657.23	81.0067
5,856.45	80.531
6,062.99	81.0272
6,276.86	80.8345
6,498.05	80.5792
6,726.56	81.1083
6,963.87	81.1635
7,209.96	81.969
7,464.84	81.515
7,727.05	81.9911
7,999.51	81.9342
8,282.23	82.3099
8,573.73	82.3406
8,876.95	81.9553
9,188.96	81.9377
9,514.16	81.6883
9,849.61	81.6693
10,196.8	81.4204
10,555.7	81.0847
10,927.7	80.9693
11,313	81.029
11,712.9	81.0244
12,126	80.8527
12,553.7	80.3593
12,996.1	79.9106
13,454.6	79.7837
13,929.2	79.7124
14,419.9	79.5798
14,928.2	79.6373
15,455.6	79.9747
16,000.5	80.2084
16,564.5	79.7618
17,148.9	79.3988
17,752.4	79.0559
18,379.4	78.361
19,026.9	77.1182
19,697.8	75.516
19,999.5	74.9374
