"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.322	20.5078	57.5828	20.5078	55.1867	20.5078	56.6798
21.9727	48.9516	21.9727	48.8412	21.9727	53.4411	21.9727	51.85
23.4375	59.0207	23.4375	58.9235	23.4375	59.4192	23.4375	59.2101
24.9023	60.1699	24.9023	60.0989	24.9023	60.5209	24.9023	60.3399
26.3672	61.3957	26.3672	61.3257	26.3672	61.7463	26.3672	61.5657
27.832	64.1163	27.832	64.1594	27.832	64.6443	27.832	64.4142
29.2969	65.7116	29.2969	65.7348	29.2969	66.0705	29.2969	65.9109
30.7617	66.91	30.7617	66.9383	30.7617	67.1895	30.7617	67.0674
32.2266	68.3139	32.2266	68.329	32.2266	68.5026	32.2266	68.4186
33.6914	69.9217	33.6914	69.8543	33.6914	69.8625	33.6914	69.8718
35.1562	70.6102	35.1562	70.5844	35.1562	70.6795	35.1562	70.6398
36.6211	71.6399	36.6211	71.6144	36.6211	71.6264	36.6211	71.6257
38.0859	72.1456	38.0859	72.1189	38.0859	72.139	38.0859	72.1347
39.5508	72.8344	39.5508	72.7968	39.5508	72.7471	39.5508	72.778
41.0156	73.6584	41.0156	73.6212	41.0156	73.5571	41.0156	73.5948
42.4805	73.6727	42.4805	73.6353	42.4805	73.6388	42.4805	73.6445
43.9453	74.2107	43.9453	74.1849	43.9453	74.1687	43.9453	74.1814
45.4102	74.5428	45.4102	74.5019	45.4102	74.443	45.4102	74.4789
46.875	74.9274	46.875	74.8934	46.875	74.8174	46.875	74.8601
48.3398	75.0511	48.3398	75.0496	48.3398	75.0578	48.3398	75.0542
51.2695	75.769	51.2695	75.7044	51.2695	75.5543	51.2695	75.6387
52.7344	76.0584	52.7344	76.0116	52.7344	75.8948	52.7344	75.9596
54.1992	76.3057	54.1992	76.2674	54.1992	76.1644	54.1992	76.2209
55.6641	76.5332	55.6641	76.4831	55.6641	76.3434	55.6641	76.4199
58.5938	76.988	58.5938	76.9258	58.5938	76.7494	58.5938	76.846
60.0586	77.2693	60.0586	77.1944	60.0586	76.9681	60.0586	77.0915
62.9883	77.7313	62.9883	77.6594	62.9883	77.4436	62.9883	77.5613
64.4531	77.9559	64.4531	77.878	64.4531	77.6531	64.4531	77.7764
67.3828	78.3303	67.3828	78.2529	67.3828	78.0377	67.3828	78.1562
68.8477	78.5199	68.8477	78.4353	68.8477	78.2174	68.8477	78.3387
71.7773	78.9792	71.7773	78.8887	71.7773	78.6305	71.7773	78.7727
74.707	79.4595	74.707	79.3534	74.707	79.0524	74.707	79.2188
77.6367	79.7846	77.6367	79.6807	77.6367	79.3865	77.6367	79.549
79.1016	79.9777	79.1016	79.8688	79.1016	79.5708	79.1016	79.7362
82.0312	80.5455	82.0312	80.3695	82.0312	79.8697	82.0312	80.1498
84.9609	80.7662	84.9609	80.5618	84.9609	79.9492	84.9609	80.2928
87.8906	80.8913	87.8906	80.8585	87.8906	80.7434	87.8906	80.8046
90.8203	81.1851	90.8203	81.1868	90.8203	81.2384	90.8203	81.2138
95.2148	81.5832	95.2148	81.5229	95.2148	81.4267	95.2148	81.4843
98.1445	81.9123	98.1445	81.7392	98.1445	81.4956	98.1445	81.6476
101.074	82.6963	101.074	82.405	101.074	81.7639	101.074	82.1412
105.469	82.7706	105.469	82.5888	105.469	82.2049	105.469	82.428
108.398	83.0699	108.398	82.8695	108.398	82.4406	108.398	82.6902
112.793	83.3461	112.793	83.192	112.793	82.9626	112.793	83.1037
117.188	84.1041	117.188	83.801	117.188	83.3351	117.188	83.6254
120.117	84.3345	120.117	84.0227	120.117	83.4359	120.117	83.7897
124.512	84.6345	124.512	84.3189	124.512	83.6777	124.512	84.0604
128.906	84.7631	128.906	84.4725	128.906	83.8836	128.906	84.2339
133.301	84.9121	133.301	84.6082	133.301	84.0596	133.301	84.3921
139.16	85.1434	139.16	84.8324	139.16	84.3817	139.16	84.666
143.555	85.4555	143.555	85.0917	143.555	84.4946	143.555	84.8653
147.949	85.6336	147.949	85.2714	147.949	84.7347	147.949	85.074
153.809	85.8351	153.809	85.3761	153.809	84.7202	153.809	85.1428
159.668	86.1135	159.668	85.6924	159.668	84.9941	159.668	85.4302
165.527	86.301	165.527	85.882	165.527	85.2755	165.527	85.6634
171.387	86.3258	171.387	85.8769	171.387	85.2836	171.387	85.6714
177.246	86.2605	177.246	85.8667	177.246	85.3982	177.246	85.7097
183.105	86.3321	183.105	85.7876	183.105	85.3724	183.105	85.6903
188.965	86.582	188.965	85.9457	188.965	85.1849	188.965	85.704
196.289	86.8148	196.289	86.1623	196.289	85.3513	196.289	85.9011
203.613	86.7619	203.613	86.0961	203.613	85.0314	203.613	85.722
210.938	86.6895	210.938	86.0257	210.938	84.9707	210.938	85.6555
218.262	86.6453	218.262	86	218.262	85.0699	218.262	85.682
225.586	86.6341	225.586	85.9342	225.586	85.1222	225.586	85.6839
232.91	86.6298	232.91	85.7953	232.91	84.9134	232.91	85.5459
241.699	86.6358	241.699	85.76	241.699	84.7321	241.699	85.4551
250.488	86.4934	250.488	85.4933	250.488	84.2306	250.488	85.1179
259.277	86.7162	259.277	85.7829	259.277	84.4542	259.277	85.3614
268.066	86.2065	268.066	85.2551	268.066	83.7641	268.066	84.7697
276.855	86.2795	276.855	85.3277	276.855	83.3375	276.855	84.6404
287.109	86.0872	287.109	85.2331	287.109	83.8836	287.109	84.7817
297.363	85.764	297.363	84.8396	297.363	83.9243	297.363	84.5977
307.617	85.8837	307.617	84.8459	307.617	83.6993	307.617	84.5309
319.336	86.1004	319.336	84.5654	319.336	83.6747	319.336	84.4979
329.59	86.3685	329.59	85.075	329.59	83.47	329.59	84.6386
341.309	86.1689	341.309	84.6836	341.309	83.6152	341.309	84.5252
353.027	86.6258	353.027	84.8835	353.027	82.9655	353.027	84.4622
366.211	86.6548	366.211	85.0587	366.211	82.5602	366.211	84.3808
379.395	86.9278	379.395	85.4627	379.395	83.0354	379.395	84.7673
392.578	86.5245	392.578	85.0298	392.578	82.5943	392.578	84.341
405.762	86.3427	405.762	84.7016	405.762	82.2267	405.762	84.0467
420.41	86.811	420.41	85.2713	420.41	81.7388	420.41	84.2418
435.059	86.3331	435.059	84.9836	435.059	82.0284	435.059	84.0703
451.172	87.0184	451.172	85.2515	451.172	81.5355	451.172	84.2506
465.82	86.9419	465.82	85.3731	465.82	81.3211	465.82	84.2065
483.398	87.035	483.398	85.904	483.398	81.4553	483.398	84.4746
499.512	86.9221	499.512	85.5772	499.512	81.6246	499.512	84.3579
517.09	87.0732	517.09	85.7209	517.09	81.9347	517.09	84.5516
536.133	86.7606	536.133	85.133	536.133	81.4046	536.133	84.0778
555.176	87.3325	555.176	86.0727	555.176	80.6958	555.176	84.4655
574.219	86.9899	574.219	85.8574	574.219	80.8513	574.219	84.2886
594.727	86.7235	594.727	85.6486	594.727	81.1178	594.727	84.1781
615.234	86.6512	615.234	85.4841	615.234	80.6152	615.234	83.961
637.207	86.4353	637.207	85.4235	637.207	80.7042	637.207	83.8824
659.18	86.3867	659.18	85.0714	659.18	80.2771	659.18	83.6205
682.617	86.4748	682.617	84.9993	682.617	80.244	682.617	83.6174
707.52	86.4529	707.52	85.1128	707.52	80.3944	707.52	83.6896
732.422	86.6062	732.422	84.986	732.422	80.0016	732.422	83.6052
757.324	86.8536	757.324	85.1512	757.324	80.5298	757.324	83.8881
785.156	87.0116	785.156	84.9355	785.156	80.8711	785.156	83.9578
811.523	87.1556	811.523	84.7781	811.523	81.0396	811.523	84.0058
840.82	87.4613	840.82	84.1734	840.82	80.5994	840.82	83.8306
870.117	88.1098	870.117	85.0612	870.117	80.7211	870.117	84.4283
900.879	88.8599	900.879	85.3789	900.879	80.9682	900.879	84.9326
933.105	88.4014	933.105	84.8663	933.105	80.2207	933.105	84.3976
965.332	88.197	965.332	84.5245	965.332	79.484	965.332	84.0479
1,000.49	87.6076	1,000.49	83.9451	1,000.49	79.2484	1,000.49	83.5291
1,035.64	87.5051	1,035.64	83.8739	1,035.64	78.4724	1,035.64	83.3118
1,072.27	87.5239	1,072.27	84.1219	1,072.27	78.3792	1,072.27	83.3855
1,108.89	87.7021	1,108.89	84.2468	1,108.89	77.9684	1,108.89	83.4531
1,148.44	87.5116	1,148.44	84.138	1,148.44	78.0877	1,148.44	83.3374
1,189.45	87.4212	1,189.45	83.9193	1,189.45	77.5904	1,189.45	83.1423
1,230.47	87.0426	1,230.47	83.6934	1,230.47	77.1617	1,230.47	82.8078
1,274.41	86.3765	1,274.41	82.6413	1,274.41	76.035	1,274.41	81.9488
1,319.82	85.8671	1,319.82	81.5313	1,319.82	75.3014	1,319.82	81.2217
1,366.7	85.0768	1,366.7	80.5181	1,366.7	74.4282	1,366.7	80.3548
1,413.57	85.9155	1,413.57	81.2953	1,413.57	73.8082	1,413.57	81.0048
1,463.38	86.1472	1,463.38	81.861	1,463.38	74.3504	1,463.38	81.37
1,516.11	86.6649	1,516.11	82.3668	1,516.11	74.7216	1,516.11	81.8689
1,568.85	86.4871	1,568.85	82.0546	1,568.85	73.9165	1,568.85	81.5892
1,624.51	85.8606	1,624.51	81.4557	1,624.51	73.1521	1,624.51	80.959
1,681.64	84.9597	1,681.64	80.6692	1,681.64	72.4094	1,681.64	80.108
1,741.7	85.0239	1,741.7	80.8376	1,741.7	70.9062	1,741.7	80.0868
1,803.22	85.4032	1,803.22	80.7055	1,803.22	72.0295	1,803.22	80.3571
1,866.21	85.2603	1,866.21	80.2145	1,866.21	72.314	1,866.21	80.1479
1,932.13	85.2623	1,932.13	80.0436	1,932.13	71.8735	1,932.13	80.0647
1,999.51	84.8077	1,999.51	79.0913	1,999.51	69.4846	1,999.51	79.3473
2,069.82	84.4594	2,069.82	79.0055	2,069.82	69.8839	2,069.82	79.1128
2,143.07	85.2555	2,143.07	79.8745	2,143.07	71.2642	2,143.07	79.9678
2,219.24	85.6492	2,219.24	80.4574	2,219.24	72.5688	2,219.24	80.4844
2,296.88	84.6645	2,296.88	79.307	2,296.88	71.2219	2,296.88	79.4246
2,378.91	83.4578	2,378.91	78.1521	2,378.91	69.5318	2,378.91	78.1954
2,462.4	84.057	2,462.4	78.9255	2,462.4	69.4913	2,462.4	78.8008
2,548.83	85.8182	2,548.83	80.7917	2,548.83	71.1566	2,548.83	80.5864
2,639.65	85.9074	2,639.65	81.0831	2,639.65	71.5858	2,639.65	80.7564
2,731.93	85.6344	2,731.93	80.9684	2,731.93	71.7333	2,731.93	80.5593
2,828.61	85.6628	2,828.61	81.3257	2,828.61	71.4071	2,828.61	80.6677
2,928.22	85.9283	2,928.22	81.3845	2,928.22	71.5653	2,928.22	80.8607
3,030.76	86.0803	3,030.76	81.6363	3,030.76	71.7027	3,030.76	81.0433
3,137.7	86.3463	3,137.7	82.077	3,137.7	71.7094	3,137.7	81.3504
3,249.02	86.3139	3,249.02	82.0602	3,249.02	71.4707	3,249.02	81.3116
3,363.28	86.1741	3,363.28	81.779	3,363.28	70.7528	3,363.28	81.0956
3,481.93	86.0796	3,481.93	81.616	3,481.93	70.8277	3,481.93	80.9874
3,604.98	87.0669	3,604.98	82.3833	3,604.98	71.1756	3,604.98	81.8744
3,732.42	86.8019	3,732.42	82.1303	3,732.42	70.6424	3,732.42	81.6014
3,864.26	86.0061	3,864.26	81.0319	3,864.26	69.8522	3,864.26	80.7132
4,000.49	86.9155	4,000.49	81.5818	4,000.49	69.4644	4,000.49	81.4682
4,141.11	86.2133	4,141.11	81.2548	4,141.11	70.2945	4,141.11	80.9355
4,287.6	85.9779	4,287.6	81.0013	4,287.6	69.8192	4,287.6	80.6841
4,438.48	85.7626	4,438.48	80.3971	4,438.48	69.4762	4,438.48	80.3506
4,595.21	86.664	4,595.21	81.4675	4,595.21	69.9773	4,595.21	81.2838
4,756.35	85.2062	4,756.35	80.959	4,756.35	70.0684	4,756.35	80.1904
4,924.8	85.1484	4,924.8	80.7374	4,924.8	68.8037	4,924.8	80.0239
5,097.66	85.088	5,097.66	81.1905	5,097.66	69.1889	5,097.66	80.1563
5,277.83	84.2402	5,277.83	80.3759	5,277.83	67.9651	5,277.83	79.305
5,463.87	83.4897	5,463.87	79.6713	5,463.87	67.0972	5,463.87	78.5664
5,657.23	84.4892	5,657.23	80.3652	5,657.23	66.2565	5,657.23	79.4007
5,856.45	83.5334	5,856.45	79.7309	5,856.45	66.3934	5,856.45	78.5899
6,062.99	84.4295	6,062.99	79.7314	6,062.99	65.0381	6,062.99	79.123
6,276.86	84.3631	6,276.86	79.2977	6,276.86	64.8084	6,276.86	78.9392
6,498.05	84.0655	6,498.05	78.8578	6,498.05	64.1497	6,498.05	78.592
6,726.56	84.8223	6,726.56	79.2049	6,726.56	64.7529	6,726.56	79.2289
6,963.87	84.7607	6,963.87	78.7967	6,963.87	64.2185	6,963.87	79.0656
7,209.96	85.8871	7,209.96	79.322	7,209.96	64.3183	7,209.96	80.0265
7,464.84	85.3072	7,464.84	78.2765	7,464.84	64.0147	7,464.84	79.3452
7,727.05	85.9722	7,727.05	78.6899	7,727.05	64.9687	7,727.05	79.9615
7,999.51	85.9623	7,999.51	78.3001	7,999.51	65.2239	7,999.51	79.8801
8,282.23	86.4163	8,282.23	78.5369	8,282.23	66.0271	8,282.23	80.2997
8,573.73	86.4714	8,573.73	79.108	8,573.73	67.024	8,573.73	80.4753
8,876.95	86.0658	8,876.95	78.9894	8,876.95	66.5094	8,876.95	80.1269
9,188.96	86.229	9,188.96	79.1826	9,188.96	65.4536	9,188.96	80.2721
9,514.16	86.0436	9,514.16	78.4046	9,514.16	62.9284	9,514.16	79.9328
9,849.61	86.0612	9,849.61	77.8255	9,849.61	60.6513	9,849.61	79.8208
10,196.8	85.8741	10,196.8	77.3288	10,196.8	57.5343	10,196.8	79.5671
10,555.7	85.5662	10,555.7	76.4704	10,555.7	52.8504	10,555.7	79.1633
10,927.7	85.4987	10,927.7	76.3442	10,927.7	56.2972	10,927.7	79.0937
11,313	85.6227	11,313	77.3687	11,313	60.5441	11,313	79.3813
11,712.9	85.7119	11,712.9	77.2812	11,712.9	61.5948	11,712.9	79.4476
12,126	85.6056	12,126	76.3499	12,126	61.0667	12,126	79.2091
12,553.7	85.0644	12,553.7	75.8604	12,553.7	59.0573	12,553.7	78.6653
12,996.1	84.4714	12,996.1	75.907	12,996.1	56.6816	12,996.1	78.1632
13,454.6	84.3023	13,454.6	75.5961	13,454.6	56.574	13,454.6	77.9713
