"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	44.8362	20.5078	44.7076	20.5078	44.7724
21.9727	44.0273	21.9727	44.5788	21.9727	44.3118
23.4375	45.4451	23.4375	45.3034	23.4375	45.3749
24.9023	47.6298	24.9023	47.7002	24.9023	47.6651
26.3672	47.22	26.3672	47.1424	26.3672	47.1814
27.832	51.8066	27.832	51.7339	27.832	51.7704
29.2969	52.0751	29.2969	52.1941	29.2969	52.135
30.7617	52.5154	30.7617	52.6644	30.7617	52.5905
32.2266	54.379	32.2266	54.5874	32.2266	54.4845
33.6914	55.9275	33.6914	56.0657	33.6914	55.9972
35.1562	57.3308	35.1562	57.6175	35.1562	57.4765
36.6211	58.709	36.6211	58.9994	36.6211	58.8566
38.0859	60.4065	38.0859	60.7108	38.0859	60.5613
39.5508	61.1513	39.5508	61.5073	39.5508	61.333
41.0156	63.0455	41.0156	62.4188	41.0156	62.7434
42.4805	62.7068	42.4805	62.8686	42.4805	62.7884
43.9453	64.1528	43.9453	64.3632	43.9453	64.2593
45.4102	65.4256	45.4102	65.6831	45.4102	65.5562
46.875	66.7779	46.875	67.0521	46.875	66.9172
48.3398	67.8191	48.3398	68.075	48.3398	67.9489
51.2695	70.0992	51.2695	70.3557	51.2695	70.2293
52.7344	71.2484	52.7344	71.5229	52.7344	71.3878
54.1992	72.2732	54.1992	72.5541	54.1992	72.4159
55.6641	73.2721	55.6641	73.5289	55.6641	73.4024
58.5938	75.1291	58.5938	75.3921	58.5938	75.2626
60.0586	75.902	60.0586	76.1809	60.0586	76.0437
62.9883	76.9968	62.9883	77.2652	62.9883	77.1331
64.4531	77.3227	64.4531	77.6187	64.4531	77.4732
67.3828	77.7411	67.3828	78.0195	67.3828	77.8826
68.8477	77.8784	68.8477	78.1456	68.8477	78.014
71.7773	77.9577	71.7773	78.179	71.7773	78.0698
74.707	77.8267	74.707	78.0645	74.707	77.9473
77.6367	77.6661	77.6367	77.8908	77.6367	77.7799
79.1016	77.5467	79.1016	77.7824	79.1016	77.6661
82.0312	77.3979	82.0312	77.6509	82.0312	77.5263
84.9609	77.3636	84.9609	77.6239	84.9609	77.4957
87.8906	77.385	87.8906	77.5336	87.8906	77.4599
90.8203	77.3808	90.8203	77.5299	90.8203	77.456
95.2148	77.116	95.2148	77.3127	95.2148	77.2155
98.1445	77.3746	98.1445	77.5315	98.1445	77.4538
101.074	77.4434	101.074	77.6658	101.074	77.556
105.469	77.5424	105.469	77.7468	105.469	77.6458
108.398	77.5546	108.398	77.6932	108.398	77.6244
112.793	77.6092	112.793	77.7025	112.793	77.6561
117.188	77.8131	117.188	77.9433	117.188	77.8787
120.117	77.8269	120.117	77.9916	120.117	77.91
124.512	77.764	124.512	77.9373	124.512	77.8515
128.906	78.0428	128.906	78.3073	128.906	78.1771
133.301	78.4831	133.301	78.7276	133.301	78.6071
139.16	78.8106	139.16	78.9445	139.16	78.8781
143.555	78.9492	143.555	79.0438	143.555	78.9967
147.949	79.2299	147.949	79.2816	147.949	79.2559
153.809	79.5224	153.809	79.4497	153.809	79.4862
159.668	79.6171	159.668	79.5023	159.668	79.56
165.527	79.9857	165.527	80.0017	165.527	79.9937
171.387	80.209	171.387	80.212	171.387	80.2105
177.246	80.2784	177.246	80.3191	177.246	80.2988
183.105	80.4999	183.105	80.4535	183.105	80.4768
188.965	80.9561	188.965	80.8071	188.965	80.8823
196.289	81.0606	196.289	81.0566	196.289	81.0586
203.613	80.2287	203.613	79.6949	203.613	79.97
210.938	80.6627	210.938	80.2288	210.938	80.4512
218.262	80.71	218.262	80.5072	218.262	80.6098
225.586	80.8829	225.586	80.6859	225.586	80.7855
232.91	80.5445	232.91	80.4619	232.91	80.5034
241.699	80.7318	241.699	80.7634	241.699	80.7476
250.488	82.9045	250.488	81.8284	250.488	82.3997
259.277	82.3526	259.277	80.3464	259.277	81.4643
268.066	80.7065	268.066	79.2954	268.066	80.058
276.855	79.9894	276.855	78.1067	276.855	79.1493
287.109	79.6075	287.109	78.0234	287.109	78.8873
297.363	79.4716	297.363	77.6289	297.363	78.6472
307.617	78.7325	307.617	77.0953	307.617	77.9906
319.336	78.0486	319.336	76.7219	319.336	77.4357
329.59	77.6015	329.59	76.5501	329.59	77.1075
341.309	77.0737	341.309	76.0579	341.309	76.5955
353.027	77.1336	353.027	75.3412	353.027	76.3292
366.211	76.7943	366.211	74.4804	366.211	75.7896
379.395	76.9139	379.395	74.5846	379.395	75.9036
392.578	75.3511	392.578	73.4221	392.578	74.4928
405.762	75.1715	405.762	73.1258	405.762	74.268
420.41	74.8155	420.41	72.8249	420.41	73.9333
435.059	75.3456	435.059	72.8643	435.059	74.2798
451.172	72.6627	451.172	70.389	451.172	71.673
465.82	72.8765	465.82	70.1029	465.82	71.7075
483.398	73.1581	483.398	69.5678	483.398	71.7239
499.512	73.4004	499.512	66.9885	499.512	71.2837
517.09	70.4562	517.09	64.7854	517.09	68.4873
536.133	69.8803	536.133	66.8822	536.133	68.635
555.176	69.3912	555.176	66.17	555.176	68.0727
574.219	69.8321	574.219	64.2431	574.219	67.8808
594.727	68.37	594.727	63.3524	594.727	66.5488
615.234	66.7706	615.234	63.282	615.234	65.3676
637.207	67.5193	637.207	61.5922	637.207	65.497
659.18	65.7286	659.18	60.9867	659.18	63.9751
682.617	65.8691	682.617	63.1155	682.617	64.707
707.52	68.8377	707.52	62.9807	707.52	66.8297
732.422	66.0886	732.422	61.9522	732.422	64.4953
757.324	68.3568	757.324	64.8962	757.324	66.9624
785.156	70.8059	785.156	66.6827	785.156	69.2162
811.523	70.7618	811.523	66.0112	811.523	69.006
840.82	72.1242	840.82	68.148	840.82	70.5761
870.117	73.8313	870.117	67.2678	870.117	71.6868
900.879	73.0108	900.879	70.7056	900.879	72.0094
933.105	76.1283	933.105	69.4825	933.105	73.969
965.332	77.1804	965.332	73.458	965.332	75.7064
1,000.49	73.4544	1,000.49	74.2804	1,000.49	73.887
1,035.64	78.3114	1,035.64	72.0511	1,035.64	76.2233
1,072.27	76.0481	1,072.27	74.6687	1,072.27	75.4129
1,108.89	74.2205	1,108.89	75.4463	1,108.89	74.8765
1,148.44	72.7559	1,148.44	76.5464	1,148.44	75.0522
1,189.45	69.8753	1,189.45	78.2839	1,189.45	75.8588
1,230.47	72.1428	1,230.47	77.4672	1,230.47	75.5744
1,274.41	69.3546	1,274.41	78.1063	1,274.41	75.6395
1,319.82	71.104	1,319.82	76.6006	1,319.82	74.6694
1,366.7	73.3777	1,366.7	77.7616	1,366.7	76.1008
1,413.57	74.4871	1,413.57	77.3556	1,413.57	76.154
1,463.38	74.2247	1,463.38	78.9773	1,463.38	77.2211
1,516.11	75.7483	1,516.11	78.0515	1,516.11	77.0508
1,568.85	76.4407	1,568.85	78.9369	1,568.85	77.8658
1,624.51	76.9122	1,624.51	80.0643	1,624.51	78.7681
1,681.64	78.1974	1,681.64	80.0789	1,681.64	79.2392
1,741.7	79.2942	1,741.7	79.415	1,741.7	79.355
1,803.22	80.8222	1,803.22	82.622	1,803.22	81.8147
1,866.21	80.7675	1,866.21	82.4048	1,866.21	81.6628
1,932.13	82.8249	1,932.13	83.3746	1,932.13	83.1084
1,999.51	83.2057	1,999.51	84.6119	1,999.51	83.9654
2,069.82	84.5021	2,069.82	84.9184	2,069.82	84.7152
2,143.07	85.7476	2,143.07	84.9256	2,143.07	85.356
2,219.24	86.4686	2,219.24	85.1007	2,219.24	85.8383
2,296.88	86.7528	2,296.88	85.6892	2,296.88	86.2535
2,378.91	86.5585	2,378.91	85.7687	2,378.91	86.1815
2,462.4	86.8169	2,462.4	86.1001	2,462.4	86.4733
2,548.83	87.0628	2,548.83	85.4432	2,548.83	86.328
2,639.65	87.9464	2,639.65	85.9671	2,639.65	87.0686
2,731.93	87.8881	2,731.93	85.8412	2,731.93	86.9842
2,828.61	87.8511	2,828.61	86.2499	2,828.61	87.1239
2,928.22	88.3593	2,928.22	86.4216	2,928.22	87.4976
3,030.76	88.2828	3,030.76	86.2076	3,030.76	87.368
3,137.7	88.1856	3,137.7	86.2102	3,137.7	87.3092
3,249.02	88.0902	3,249.02	86.2744	3,249.02	87.2765
3,363.28	87.8803	3,363.28	85.9078	3,363.28	87.0051
3,481.93	87.7382	3,481.93	85.6156	3,481.93	86.8053
3,604.98	87.3261	3,604.98	85.511	3,604.98	86.5127
3,732.42	86.3888	3,732.42	85.4021	3,732.42	85.9234
3,864.26	86.5485	3,864.26	85.6116	3,864.26	86.1053
4,000.49	85.4701	4,000.49	85.2858	4,000.49	85.3789
4,141.11	85.2103	4,141.11	85.0027	4,141.11	85.1077
4,287.6	85.6149	4,287.6	84.2451	4,287.6	84.9838
4,438.48	85.4529	4,438.48	84.9781	4,438.48	85.222
4,595.21	86.2401	4,595.21	84.1387	4,595.21	85.3153
4,756.35	87.0795	4,756.35	84.5346	4,756.35	85.9908
4,924.8	86.836	4,924.8	84.5143	4,924.8	85.8285
5,097.66	86.6428	5,097.66	84.6406	5,097.66	85.756
5,277.83	86.1881	5,277.83	84.359	5,277.83	85.3691
5,463.87	85.8411	5,463.87	84.0789	5,463.87	85.0488
5,657.23	85.1014	5,657.23	84.1136	5,657.23	84.6355
5,856.45	84.8456	5,856.45	83.5997	5,856.45	84.2672
6,062.99	85.2414	6,062.99	83.2867	6,062.99	84.3731
6,276.86	85.6352	6,276.86	83.8698	6,276.86	84.8416
6,498.05	85.4052	6,498.05	83.8133	6,498.05	84.6818
6,726.56	84.8988	6,726.56	83.4267	6,726.56	84.2248
6,963.87	85.1812	6,963.87	83.0078	6,963.87	84.2291
7,209.96	84.7267	7,209.96	82.8391	7,209.96	83.8846
7,464.84	84.1971	7,464.84	82.5725	7,464.84	83.4603
7,727.05	84.4062	7,727.05	82.4004	7,727.05	83.5181
7,999.51	84.3008	7,999.51	81.7302	7,999.51	83.203
8,282.23	84.1324	8,282.23	80.9671	8,282.23	82.832
8,573.73	82.6207	8,573.73	79.8622	8,573.73	81.4569
8,876.95	80.6132	8,876.95	79.8091	8,876.95	80.2297
9,188.96	78.1137	9,188.96	79.1956	9,188.96	78.6883
9,514.16	75.8712	9,514.16	78.0673	9,514.16	77.1066
9,849.61	76.7655	9,849.61	76.7889	9,849.61	76.7772
10,196.8	78.232	10,196.8	75.7193	10,196.8	77.1548
10,555.7	79.1571	10,555.7	75.6689	10,555.7	77.7542
10,927.7	78.6324	10,927.7	76.1039	10,927.7	77.5496
11,313	78.5833	11,313	76.1534	11,313	77.5361
11,712.9	79.4794	11,712.9	75.7104	11,712.9	77.9915
12,126	79.8066	12,126	74.4085	12,126	77.8973
12,553.7	78.9517	12,553.7	73.2725	12,553.7	76.981
12,996.1	78.1457	12,996.1	72.9734	12,996.1	76.288
13,454.6	76.7737	13,454.6	72.1624	13,454.6	75.0533
13,929.2	75.9398	13,929.2	71.829	13,929.2	74.3537
14,419.9	77.103	14,419.9	71.2694	14,419.9	75.0999
14,928.2	77.7198	14,928.2	70.2588	14,928.2	75.4263
15,455.6	77.3482	15,455.6	69.6093	15,455.6	75.0135
16,000.5	75.0715	16,000.5	71.3185	16,000.5	73.5884
16,564.5	73.4192	16,564.5	70.6414	16,564.5	72.2487
17,148.9	73.0468	17,148.9	70.9624	17,148.9	72.1285
17,752.4	71.4164	17,752.4	71.6738	17,752.4	71.547
18,379.4	70.5049	18,379.4	70.3349	18,379.4	70.4208
19,026.9	71.0588	19,026.9	68.4321	19,026.9	69.9411
19,697.8	68.0832	19,697.8	67.9252	19,697.8	68.0049
19,999.5	66.0306	19,999.5	67.9089	19,999.5	67.0705
