"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	44.8362	20.5078	44.7076	20.5078	44.7381	20.5078	45.1095	20.5078	45.6873	20.5078	45.009
21.9727	44.0273	21.9727	44.5788	21.9727	43.8273	21.9727	45.1673	21.9727	46.912	21.9727	44.9184
23.4375	45.4451	23.4375	45.3034	23.4375	45.045	23.4375	45.8331	23.4375	47.3926	23.4375	45.7545
24.9023	47.6298	24.9023	47.7002	24.9023	47.5376	24.9023	48.0259	24.9023	48.817	24.9023	47.9205
26.3672	47.22	26.3672	47.1424	26.3672	46.985	26.3672	47.4526	26.3672	48.4954	26.3672	47.4083
27.832	51.8066	27.832	51.7339	27.832	51.6703	27.832	52.1657	27.832	52.8719	27.832	52.0391
29.2969	52.0751	29.2969	52.1941	29.2969	51.9453	29.2969	52.5173	29.2969	53.5742	29.2969	52.4257
30.7617	52.5154	30.7617	52.6644	30.7617	52.4129	30.7617	52.8772	30.7617	53.8891	30.7617	52.8258
32.2266	54.379	32.2266	54.5874	32.2266	54.2934	32.2266	54.8548	32.2266	55.8791	32.2266	54.7634
33.6914	55.9275	33.6914	56.0657	33.6914	55.826	33.6914	56.3201	33.6914	57.3144	33.6914	56.2509
35.1562	57.3308	35.1562	57.6175	35.1562	57.263	35.1562	57.8005	35.1562	58.8949	35.1562	57.7355
36.6211	58.709	36.6211	58.9994	36.6211	58.6513	36.6211	59.1931	36.6211	60.284	36.6211	59.1238
38.0859	60.4065	38.0859	60.7108	38.0859	60.3667	38.0859	60.882	38.0859	61.938	38.0859	60.8173
39.5508	61.1513	39.5508	61.5073	39.5508	61.1303	39.5508	61.6419	39.5508	62.6863	39.5508	61.5789
41.0156	63.0455	41.0156	62.4188	41.0156	62.7667	41.0156	63.0893	41.0156	63.5641	41.0156	62.9856
42.4805	62.7068	42.4805	62.8686	42.4805	62.6204	42.4805	63.0215	42.4805	63.9275	42.4805	62.982
43.9453	64.1528	43.9453	64.3632	43.9453	64.0742	43.9453	64.5195	43.9453	65.4712	43.9453	64.4697
45.4102	65.4256	45.4102	65.6831	45.4102	65.3797	45.4102	65.8191	45.4102	66.7787	45.4102	65.7714
46.875	66.7779	46.875	67.0521	46.875	66.7369	46.875	67.1711	46.875	68.1435	46.875	67.1285
48.3398	67.8191	48.3398	68.075	48.3398	67.7588	48.3398	68.2292	48.3398	69.2795	48.3398	68.1834
51.2695	70.0992	51.2695	70.3557	51.2695	70.0386	51.2695	70.4877	51.2695	71.5023	51.2695	70.4466
52.7344	71.2484	52.7344	71.5229	52.7344	71.2045	52.7344	71.6389	52.7344	72.6428	52.7344	71.6015
54.1992	72.2732	54.1992	72.5541	54.1992	72.2367	54.1992	72.6636	54.1992	73.664	54.1992	72.6282
55.6641	73.2721	55.6641	73.5289	55.6641	73.2291	55.6641	73.6503	55.6641	74.6482	55.6641	73.6159
58.5938	75.1291	58.5938	75.3921	58.5938	75.0827	58.5938	75.5173	58.5938	76.5562	58.5938	75.4842
60.0586	75.902	60.0586	76.1809	60.0586	75.8598	60.0586	76.3012	60.0586	77.3533	60.0586	76.2678
62.9883	76.9968	62.9883	77.2652	62.9883	76.9461	62.9883	77.3946	62.9883	78.4923	62.9883	77.3653
64.4531	77.3227	64.4531	77.6187	64.4531	77.2721	64.4531	77.7485	64.4531	78.8801	64.4531	77.7145
67.3828	77.7411	67.3828	78.0195	67.3828	77.6739	67.3828	78.1717	67.3828	79.3238	67.3828	78.1326
68.8477	77.8784	68.8477	78.1456	68.8477	77.82	68.8477	78.2909	68.8477	79.3879	68.8477	78.2527
71.7773	77.9577	71.7773	78.179	71.7773	77.9105	71.7773	78.3226	71.7773	79.3359	71.7773	78.2917
74.707	77.8267	74.707	78.0645	74.707	77.7896	74.707	78.1965	74.707	79.2171	74.707	78.1687
77.6367	77.6661	77.6367	77.8908	77.6367	77.6196	77.6367	78.0332	77.6367	79.0918	77.6367	78.0085
79.1016	77.5467	79.1016	77.7824	79.1016	77.4997	79.1016	77.9215	79.1016	79.0079	79.1016	77.8984
