"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-0.65563	20.5078	-0.280838
21.9727	-2.39416	21.9727	-1.12354
23.4375	-1.83402	23.4375	-0.724068
24.9023	-0.927261	24.9023	-0.395555
26.3672	-1.15182	26.3672	-0.432783
27.832	-0.853505	27.832	-0.380966
29.2969	-1.21485	29.2969	-0.493227
30.7617	-1.0992	30.7617	-0.422246
32.2266	-1.18128	32.2266	-0.482839
33.6914	-1.10527	33.6914	-0.435867
35.1562	-1.22501	35.1562	-0.483915
36.6211	-1.21865	36.6211	-0.484202
38.0859	-1.1656	38.0859	-0.461938
39.5508	-1.15707	39.5508	-0.45996
41.0156	-0.560567	41.0156	-0.227284
42.4805	-0.979447	42.4805	-0.369468
43.9453	-1.04741	43.9453	-0.404596
45.4102	-1.04038	45.4102	-0.400773
46.875	-1.04773	46.875	-0.400398
48.3398	-1.13533	48.3398	-0.434207
51.2695	-1.09466	51.2695	-0.417009
52.7344	-1.07118	52.7344	-0.405609
54.1992	-1.06017	54.1992	-0.399998
55.6641	-1.05255	55.6641	-0.395207
58.5938	-1.09396	58.5938	-0.410061
60.0586	-1.10873	60.0586	-0.416587
62.9883	-1.14811	62.9883	-0.427877
64.4531	-1.19794	64.4531	-0.45175
67.3828	-1.23183	67.3828	-0.468476
68.8477	-1.16528	68.8477	-0.442146
71.7773	-1.04712	71.7773	-0.389467
74.707	-1.04663	74.707	-0.387201
77.6367	-1.0795	77.6367	-0.396906
79.1016	-1.10771	79.1016	-0.406847
82.0312	-1.14976	82.0312	-0.426712
84.9609	-1.07187	84.9609	-0.399554
87.8906	-0.853922	87.8906	-0.303945
90.8203	-0.90781	90.8203	-0.303972
95.2148	-1.15506	95.2148	-0.441959
98.1445	-0.886738	98.1445	-0.310177
101.074	-0.894531	101.074	-0.305884
105.469	-0.88582	105.469	-0.277181
108.398	-0.92497	108.398	-0.292941
112.793	-0.948992	112.793	-0.293707
117.188	-0.99224	117.188	-0.315383
120.117	-1.17641	120.117	-0.3784
124.512	-1.40054	124.512	-0.482645
128.906	-1.19851	128.906	-0.432947
133.301	-1.00852	133.301	-0.342778
139.16	-0.914133	139.16	-0.287432
143.555	-0.882834	143.555	-0.256001
147.949	-0.860017	147.949	-0.2506
153.809	-0.89893	153.809	-0.2339
159.668	-1.05846	159.668	-0.3003
165.527	-0.922062	165.527	-0.260205
171.387	-0.799937	171.387	-0.182589
177.246	-0.906459	177.246	-0.227829
183.105	-0.898066	183.105	-0.239165
188.965	-0.691688	188.965	-0.142594
196.289	-0.0933554	196.289	0.111984
203.613	-0.996079	203.613	-0.212403
210.938	-0.908421	210.938	-0.192588
218.262	-0.775909	218.262	-0.128693
225.586	-0.612681	225.586	-0.0808833
232.91	-0.781291	232.91	-0.129418
241.699	-0.530549	241.699	-0.106623
250.488	1.67093	250.488	0.663099
259.277	1.64734	259.277	1.01155
268.066	0.765042	268.066	0.78628
276.855	-0.0274683	276.855	0.54783
287.109	-0.180204	287.109	0.444625
297.363	-0.271909	297.363	0.506092
307.617	-0.657082	307.617	0.334469
319.336	-0.72212	319.336	0.342653
329.59	-0.588124	329.59	0.383226
341.309	-0.598507	341.309	0.420864
353.027	-0.548613	353.027	0.49136
366.211	-0.932537	366.211	0.398097
379.395	-0.71097	379.395	0.632852
392.578	-1.36589	392.578	0.301755
