"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	72.1367	20.5078	70.6911	20.5078	71.4737
21.2402	71.3678	21.2402	69.5899	21.2402	70.5692
21.9727	72.0602	21.9727	70.4025	21.9727	71.31
22.7051	72.0088	22.7051	70.1918	22.7051	71.1947
23.4375	71.3554	23.4375	69.216	23.4375	70.4161
24.1699	70.9927	24.1699	68.621	24.1699	69.9668
25.6348	71.0161	25.6348	68.03	25.6348	69.7748
26.3672	70.0806	26.3672	66.1334	26.3672	68.5408
27.0996	69.411	27.0996	64.2921	27.0996	67.5657
27.832	69.8197	27.832	64.2231	27.832	67.8666
29.2969	72.0463	29.2969	67.7986	29.2969	70.4223
30.0293	73.1546	30.0293	69.8733	30.0293	71.8167
31.4941	76.9937	31.4941	74.553	31.4941	75.9426
32.2266	79.2418	32.2266	77.3116	32.2266	78.383
33.6914	82.5318	33.6914	81.1501	33.6914	81.8957
34.4238	83.9057	34.4238	82.4984	34.4238	83.2588
35.8887	87.0526	35.8887	85.7138	35.8887	86.4346
37.3535	89.5084	37.3535	88.2949	37.3535	88.9439
38.8184	91.5932	38.8184	90.4263	38.8184	91.0488
39.5508	92.5374	39.5508	91.3658	39.5508	91.991
41.0156	94.3653	41.0156	93.3076	41.0156	93.8686
42.4805	96.0497	42.4805	94.8772	42.4805	95.5029
43.9453	97.7989	43.9453	96.6348	43.9453	97.2557
45.4102	99.2334	45.4102	98.1176	45.4102	98.7112
47.6074	101.29	47.6074	100.205	47.6074	100.781
49.0723	102.52	49.0723	101.445	49.0723	102.016
50.5371	103.622	50.5371	102.561	50.5371	103.124
52.7344	105.032	52.7344	103.975	52.7344	104.536
54.1992	105.858	54.1992	104.796	54.1992	105.359
56.3965	107.016	56.3965	105.954	56.3965	106.518
58.5938	107.875	58.5938	106.839	58.5938	107.388
60.0586	108.337	60.0586	107.289	60.0586	107.844
62.2559	109.133	62.2559	108.073	62.2559	108.635
