"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	71.5614	20.5078	71.4803	20.5078	71.2292	20.5078	71.366
21.2402	70.6745	21.2402	70.5509	21.2402	70.1606	21.2402	70.3748
21.9727	71.4168	21.9727	71.2685	21.9727	70.8593	21.9727	71.088
22.7051	71.2688	22.7051	71.1956	22.7051	70.9919	22.7051	71.104
23.4375	70.4769	23.4375	70.4512	23.4375	70.3729	23.4375	70.4151
24.1699	70.0508	24.1699	69.9356	24.1699	69.6304	24.1699	69.8007
25.6348	69.7887	25.6348	69.7838	25.6348	69.7205	25.6348	69.7515
26.3672	68.4714	26.3672	68.5488	26.3672	68.7419	26.3672	68.6372
27.0996	67.4089	27.0996	67.4677	27.0996	67.5781	27.0996	67.5151
27.832	67.6615	27.832	67.7225	27.832	67.7764	27.832	67.7393
29.2969	70.2059	29.2969	70.2656	29.2969	70.3806	29.2969	70.3153
30.0293	71.5855	30.0293	71.6428	30.0293	71.8022	30.0293	71.7168
31.4941	75.8531	31.4941	75.7816	31.4941	75.5751	31.4941	75.6882
32.2266	78.3516	32.2266	78.2539	32.2266	77.9947	32.2266	78.1388
33.6914	81.8858	33.6914	81.7885	33.6914	81.5675	33.6914	81.6929
34.4238	83.2645	34.4238	83.143	34.4238	82.857	34.4238	83.0191
35.8887	86.4793	35.8887	86.3456	35.8887	86.002	35.8887	86.1951
37.3535	88.9939	37.3535	88.8719	37.3535	88.5726	37.3535	88.7414
38.8184	91.1089	38.8184	90.9831	38.8184	90.6863	38.8184	90.8546
39.5508	92.0568	39.5508	91.9259	39.5508	91.6162	39.5508	91.7919
41.0156	93.9311	41.0156	93.8064	41.0156	93.5412	41.0156	93.6938
