"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	72.1367	20.5078	70.6911	20.5078	71.5614	20.5078	71.4803	20.5078	71.2943	20.5078	71.4799
21.2402	71.3678	21.2402	69.5899	21.2402	70.6745	21.2402	70.5509	21.2402	70.2635	21.2402	70.5568
21.9727	72.0602	21.9727	70.4025	21.9727	71.4168	21.9727	71.2685	21.9727	70.9649	21.9727	71.2849
22.7051	72.0088	22.7051	70.1918	22.7051	71.2688	22.7051	71.1956	22.7051	71.0441	22.7051	71.1981
23.4375	71.3554	23.4375	69.216	23.4375	70.4769	23.4375	70.4512	23.4375	70.3925	23.4375	70.4433
24.1699	70.9927	24.1699	68.621	24.1699	70.0508	24.1699	69.9356	24.1699	69.7082	24.1699	69.9487
25.6348	71.0161	25.6348	68.03	25.6348	69.7887	25.6348	69.7838	25.6348	69.7384	25.6348	69.7778
26.3672	70.0806	26.3672	66.1334	26.3672	68.4714	26.3672	68.5488	26.3672	68.6939	26.3672	68.5433
27.0996	69.411	27.0996	64.2921	27.0996	67.4089	27.0996	67.4677	27.0996	67.5514	27.0996	67.4846
27.832	69.8197	27.832	64.2231	27.832	67.6615	27.832	67.7225	27.832	67.7668	27.832	67.7451
29.2969	72.0463	29.2969	67.7986	29.2969	70.2059	29.2969	70.2656	29.2969	70.3537	29.2969	70.2966
30.0293	73.1546	30.0293	69.8733	30.0293	71.5855	30.0293	71.6428	30.0293	71.7619	30.0293	71.6822
31.4941	76.9937	31.4941	74.553	31.4941	75.8531	31.4941	75.7816	31.4941	75.6287	31.4941	75.8213
32.2266	79.2418	32.2266	77.3116	32.2266	78.3516	32.2266	78.2539	32.2266	78.0611	32.2266	78.2888
33.6914	82.5318	33.6914	81.1501	33.6914	81.8858	33.6914	81.7885	33.6914	81.6226	33.6914	81.8211
34.4238	83.9057	34.4238	82.4984	34.4238	83.2645	34.4238	83.143	34.4238	82.9289	34.4238	83.179
35.8887	87.0526	35.8887	85.7138	35.8887	86.4793	35.8887	86.3456	35.8887	86.0899	35.8887	86.3742
37.3535	89.5084	37.3535	88.2949	37.3535	88.9939	37.3535	88.8719	37.3535	88.6482	37.3535	88.8967
38.8184	91.5932	38.8184	90.4263	38.8184	91.1089	38.8184	90.9831	38.8184	90.7606	38.8184	91.0076
39.5508	92.5374	39.5508	91.3658	39.5508	92.0568	39.5508	91.9259	39.5508	91.6937	39.5508	91.9506
