"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.4575	20.5078	51.4175	20.5078	59.8381	20.5078	57.5479
21.2402	53.5257	21.2402	54.1947	21.2402	60.9845	21.2402	58.9144
21.9727	54.5785	21.9727	54.8621	21.9727	61.3993	21.9727	59.3917
22.7051	55.9842	22.7051	56.2267	22.7051	62.1763	22.7051	60.2725
23.4375	56.1338	23.4375	55.9924	23.4375	62.123	23.4375	60.2149
24.1699	56.6065	24.1699	56.6118	24.1699	62.8732	24.1699	60.931
25.6348	57.9466	25.6348	58.2898	25.6348	64.2718	25.6348	62.355
26.3672	58.9125	26.3672	59.398	26.3672	65.0793	26.3672	63.2075
27.0996	59.8247	27.0996	60.4886	27.0996	65.9233	27.0996	64.0857
27.832	60.9434	27.832	61.4939	27.832	66.5245	27.832	64.7774
29.2969	62.7508	29.2969	63.3903	29.2969	67.912	29.2969	66.2695
30.0293	63.6181	30.0293	64.1852	30.0293	68.4396	30.0293	66.8666
31.4941	65.1258	31.4941	65.7558	31.4941	69.703	31.4941	68.2002
32.2266	66.1166	32.2266	66.7224	32.2266	70.3973	32.2266	68.9678
33.6914	67.6102	33.6914	68.1978	33.6914	71.5635	33.6914	70.2205
34.4238	68.4257	34.4238	68.9994	34.4238	72.1898	34.4238	70.8982
35.8887	69.912	35.8887	70.4592	35.8887	73.3465	35.8887	72.1479
37.3535	71.27	37.3535	71.8017	37.3535	74.4442	37.3535	73.3236
38.8184	72.5533	38.8184	73.068	38.8184	75.4858	38.8184	74.4397
39.5508	73.2252	39.5508	73.7162	39.5508	75.9908	39.5508	74.9954
41.0156	74.0874	41.0156	74.557	41.0156	76.6923	41.0156	75.747
42.4805	75.3318	42.4805	75.7963	42.4805	77.7615	42.4805	76.8762
43.9453	76.2595	43.9453	76.6988	43.9453	78.4977	43.9453	77.6754
45.4102	77.0579	45.4102	77.4836	45.4102	79.1555	45.4102	78.3815
47.6074	78.0819	47.6074	78.4892	47.6074	79.9927	47.6074	79.2844
49.0723	78.6739	49.0723	79.0685	49.0723	80.4662	49.0723	79.8002
50.5371	79.1837	50.5371	79.5661	50.5371	80.8684	50.5371	80.2411
52.7344	79.8521	52.7344	80.2136	52.7344	81.3804	52.7344	80.8097
54.1992	80.216	54.1992	80.5644	54.1992	81.65	54.1992	81.1139
56.3965	80.6752	56.3965	81.0092	56.3965	81.993	56.3965	81.5005
58.5938	80.9693	58.5938	81.3017	58.5938	82.2321	58.5938	81.7618
60.0586	81.2206	60.0586	81.5464	60.0586	82.4208	60.0586	81.9747
62.2559	81.616	62.2559	81.9107	62.2559	82.6575	62.2559	82.2701
