"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.5291	20.5078	56.7107	20.5078	57.1392
21.2402	54.798	21.2402	50.4624	21.2402	53.1501
21.9727	51.6488	21.9727	45.4222	21.9727	49.5671
22.7051	50.789	22.7051	42.4968	22.7051	48.3788
23.4375	49.9306	23.4375	40.4718	23.4375	47.3863
24.1699	51.176	24.1699	42.6902	24.1699	48.7413
25.6348	54.4857	25.6348	50.3339	25.6348	52.8881
26.3672	55.6094	26.3672	51.9301	26.3672	54.1483
27.0996	57.3367	27.0996	54.6167	27.0996	56.1862
27.832	57.832	27.832	55.8018	27.832	56.9345
29.2969	60.1626	29.2969	58.0252	29.2969	59.2241
30.0293	61.3421	30.0293	59.2192	30.0293	60.4091
31.4941	63.9565	31.4941	62.4104	31.4941	63.2519
32.2266	64.6361	32.2266	63.0239	32.2266	63.9044
33.6914	66.9939	33.6914	65.5577	33.6914	66.3349
34.4238	67.9867	34.4238	66.6559	34.4238	67.3721
35.8887	69.7758	35.8887	68.5932	35.8887	69.2246
37.3535	71.4641	37.3535	70.3551	37.3535	70.9449
38.8184	73.0771	38.8184	72.0592	38.8184	72.5979
39.5508	73.8256	39.5508	72.8272	39.5508	73.355
41.0156	75.3723	41.0156	74.4319	41.0156	74.9275
42.4805	76.5845	42.4805	75.7098	42.4805	76.1691
43.9453	77.7555	43.9453	76.9094	43.9453	77.353
45.4102	78.7015	45.4102	77.919	45.4102	78.3279
47.6074	79.8203	47.6074	79.1091	47.6074	79.4792
49.0723	80.3307	49.0723	79.6581	49.0723	80.0074
50.5371	80.694	50.5371	80.0559	50.5371	80.3866
52.7344	81.0467	52.7344	80.4683	52.7344	80.7671
54.1992	81.1862	54.1992	80.6375	54.1992	80.9205
56.3965	81.3712	56.3965	80.8483	56.3965	81.1176
58.5938	81.3397	58.5938	80.8413	58.5938	81.0976
60.0586	81.4486	60.0586	80.9831	60.0586	81.2221
