"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency / Hz"	"Directivity Index  / dB"	"Frequency / Hz"	"Directivity Index  / dB"
20.5078	-2.45005	20.5078	-1.35068
21.9727	-2.08319	21.9727	-1.13835
23.4375	-2.93712	23.4375	-1.70573
24.9023	-2.7052	24.9023	-1.56172
26.3672	-2.0991	26.3672	-1.1722
27.832	-2.01693	27.832	-1.12311
29.2969	-1.85989	29.2969	-1.02583
30.7617	-1.7786	30.7617	-0.980884
32.2266	-1.6063	32.2266	-0.877469
33.6914	-1.40771	33.6914	-0.75949
35.1562	-1.30804	35.1562	-0.700741
36.6211	-1.17866	36.6211	-0.6273
38.0859	-1.07537	38.0859	-0.567913
39.5508	-0.94208	39.5508	-0.491882
41.0156	-0.934983	41.0156	-0.486986
42.4805	-0.793559	42.4805	-0.409766
43.9453	-0.692931	43.9453	-0.353549
45.4102	-0.651057	45.4102	-0.330643
46.875	-0.609936	46.875	-0.308449
48.3398	-0.563391	48.3398	-0.282897
51.2695	-0.465366	51.2695	-0.22951
52.7344	-0.370669	52.7344	-0.179317
54.1992	-0.317534	54.1992	-0.149496
55.6641	-0.319214	55.6641	-0.151729
58.5938	-0.310543	58.5938	-0.146323
60.0586	-0.270659	60.0586	-0.125385
62.9883	-0.245528	62.9883	-0.110925
64.4531	-0.231246	64.4531	-0.103371
67.3828	-0.203784	67.3828	-0.0881182
68.8477	-0.2197	68.8477	-0.095709
71.7773	-0.10584	71.7773	-0.0361922
74.707	-0.0456332	74.707	-0.00501615
77.6367	0.00220831	77.6367	0.0195937
79.1016	0.0284329	79.1016	0.0336059
82.0312	0.0328342	82.0312	0.0365116
84.9609	0.0377778	84.9609	0.0412936
87.8906	0.0720939	87.8906	0.0593088
90.8203	0.274665	90.8203	0.160977
95.2148	0.0805129	95.2148	0.0644109
98.1445	0.112676	98.1445	0.0839207
101.074	0.0994215	101.074	0.0752848
105.469	0.350871	105.469	0.19546
108.398	0.445967	108.398	0.245264
112.793	0.482094	112.793	0.266141
117.188	0.638873	117.188	0.338681
120.117	0.659021	120.117	0.346508
124.512	0.485649	124.512	0.270955
128.906	0.369272	128.906	0.217841
133.301	0.528816	133.301	0.293897
139.16	0.597094	139.16	0.332212
