"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"
20.5078	57.0655	20.5078	54.8033	20.5078	56.0801
21.9727	59.3579	21.9727	57.9261	21.9727	58.7007
23.4375	60.9464	23.4375	60.6221	23.4375	60.7873
24.9023	63.0114	24.9023	62.9904	24.9023	63.0009
26.3672	65.5649	26.3672	65.4408	26.3672	65.5033
27.832	67.2596	27.832	67.2485	27.832	67.254
29.2969	68.8185	29.2969	68.7805	29.2969	68.7996
30.7617	70.2995	30.7617	70.374	30.7617	70.3369
32.2266	71.7783	32.2266	71.8615	32.2266	71.8201
33.6914	73.01	33.6914	73.0287	33.6914	73.0193
35.1562	74.0586	35.1562	74.0514	35.1562	74.055
36.6211	74.9922	36.6211	74.9822	36.6211	74.9872
38.0859	75.7897	38.0859	75.7494	38.0859	75.7696
39.5508	76.5205	39.5508	76.4375	39.5508	76.4792
41.0156	77.0658	41.0156	76.9937	41.0156	77.0299
42.4805	77.6341	42.4805	77.5234	42.4805	77.5791
43.9453	78.0896	43.9453	77.9391	43.9453	78.015
45.4102	78.5366	45.4102	78.3665	45.4102	78.4524
46.875	78.9013	46.875	78.7296	46.875	78.8163
48.3398	79.1836	48.3398	78.9823	48.3398	79.0841
51.2695	79.7515	51.2695	79.4969	51.2695	79.6261
52.7344	80.0521	52.7344	79.8096	52.7344	79.9325
54.1992	80.303	54.1992	80.0232	54.1992	80.1654
55.6641	80.4436	55.6641	80.1727	55.6641	80.3103
58.5938	80.8496	58.5938	80.5327	58.5938	80.6941
60.0586	81.0267	60.0586	80.6893	60.0586	80.8613
62.9883	81.272	62.9883	80.9036	62.9883	81.0917
64.4531	81.2997	64.4531	80.9217	64.4531	81.1148
67.3828	81.4713	67.3828	81.089	67.3828	81.2843
68.8477	81.502	68.8477	81.1089	68.8477	81.3099
71.7773	81.7784	71.7773	81.342	71.7773	81.5657
74.707	82.0101	74.707	81.5471	74.707	81.7848
77.6367	82.0832	77.6367	81.6269	77.6367	81.861
79.1016	82.0779	79.1016	81.6009	79.1016	81.8459
82.0312	82.0131	82.0312	81.526	82.0312	81.7764
84.9609	82.0149	84.9609	81.5546	84.9609	81.7908
87.8906	82.0993	87.8906	81.5875	87.8906	81.8509
90.8203	82.3035	90.8203	81.6987	90.8203	82.0117
95.2148	81.9614	95.2148	81.4028	95.2148	81.6911
98.1445	81.9291	98.1445	81.3255	98.1445	81.6378
101.074	81.7999	101.074	81.2183	101.074	81.5188
