"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"
20.5078	56.216	20.5078	55.4277	20.5078	61.0117	20.5078	59.266
21.9727	58.6967	21.9727	58.2497	21.9727	62.7791	21.9727	61.2402
23.4375	60.549	23.4375	60.7121	23.4375	65.5927	23.4375	63.911
24.9023	62.7287	24.9023	63.0656	24.9023	67.3451	24.9023	65.7876
26.3672	65.3242	26.3672	65.5751	26.3672	69.0574	26.3672	67.7183
27.832	67.0642	27.832	67.3801	27.832	70.6219	27.832	69.3444
29.2969	68.6237	29.2969	68.9532	29.2969	71.9114	29.2969	70.717
30.7617	70.141	30.7617	70.5232	30.7617	73.2476	30.7617	72.1193
32.2266	71.6398	32.2266	72.0311	32.2266	74.4417	32.2266	73.4137
33.6914	72.8605	33.6914	73.2131	33.6914	75.3338	33.6914	74.4093
35.1562	73.9056	35.1562	74.2528	35.1562	76.1984	35.1562	75.3362
36.6211	74.8504	36.6211	75.1831	36.6211	76.9171	36.6211	76.1336
38.0859	75.6442	38.0859	75.9628	38.0859	77.5254	38.0859	76.8079
39.5508	76.3746	39.5508	76.6608	39.5508	78.0299	39.5508	77.3913
41.0156	76.9165	41.0156	77.2122	41.0156	78.535	41.0156	77.9131
42.4805	77.4856	42.4805	77.761	42.4805	78.8538	42.4805	78.3265
43.9453	77.9389	43.9453	78.1813	43.9453	79.1375	43.9453	78.6712
45.4102	78.3804	45.4102	78.6184	45.4102	79.4969	45.4102	79.0636
46.875	78.7479	46.875	78.9796	46.875	79.7848	46.875	79.3833
48.3398	79.0225	48.3398	79.2474	48.3398	79.9703	48.3398	79.6048
51.2695	79.5781	51.2695	79.785	51.2695	80.3382	51.2695	80.0489
52.7344	79.8998	52.7344	80.0685	52.7344	80.5021	52.7344	80.2721
54.1992	80.1421	54.1992	80.2892	54.1992	80.6491	54.1992	80.4559
55.6641	80.2816	55.6641	80.4426	55.6641	80.7766	55.6641	80.5925
58.5938	80.6609	58.5938	80.8285	58.5938	81.1181	58.5938	80.9528
60.0586	80.8359	60.0586	80.9947	60.0586	81.2201	60.0586	81.0855
62.9883	81.076	62.9883	81.2305	62.9883	81.415	62.9883	81.2999
64.4531	81.1021	64.4531	81.2575	64.4531	81.4107	64.4531	81.3098
