"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	62.2424	20.5078	62.6731	20.5078	63.1175	20.5078	62.8372
21.9727	61.4527	21.9727	62.2504	21.9727	63.8139	21.9727	63.028
23.4375	57.6278	23.4375	57.361	23.4375	57.0448	23.4375	57.2522
24.9023	60.4674	24.9023	60.3398	24.9023	59.6345	24.9023	60.0091
26.3672	65.4743	26.3672	65.2859	26.3672	64.6557	26.3672	65.0049
27.832	67.6591	27.832	67.6429	27.832	67.5405	27.832	67.5923
29.2969	70.8186	29.2969	70.7475	29.2969	70.5347	29.2969	70.6508
30.7617	75.195	30.7617	75.1084	30.7617	74.7971	30.7617	74.9645
32.2266	78.2994	32.2266	78.3451	32.2266	78.5171	32.2266	78.428
33.6914	81.315	33.6914	81.2321	33.6914	81.0308	33.6914	81.1437
35.1562	84.58	35.1562	84.4724	35.1562	84.2591	35.1562	84.3828
36.6211	87.5678	36.6211	87.4255	36.6211	87.0993	36.6211	87.2855
38.0859	90.4068	38.0859	90.2558	38.0859	89.8748	38.0859	90.0901
39.5508	92.8461	39.5508	92.6995	39.5508	92.3362	39.5508	92.5417
41.0156	94.6861	41.0156	94.5359	41.0156	94.1879	41.0156	94.3866
42.4805	96.2585	42.4805	96.1037	42.4805	95.7643	42.4805	95.9597
43.9453	97.3489	43.9453	97.1836	43.9453	96.8153	43.9453	97.0272
45.4102	98.0018	45.4102	97.8268	45.4102	97.4303	45.4102	97.6583
46.875	98.4538	46.875	98.2679	46.875	97.843	46.875	98.0875
48.3398	98.7104	48.3398	98.5274	48.3398	98.1092	48.3398	98.3497
51.2695	98.8227	51.2695	98.6229	51.2695	98.1848	51.2695	98.4389
52.7344	98.7608	52.7344	98.563	52.7344	98.125	52.7344	98.3786
54.1992	98.7005	54.1992	98.5015	54.1992	98.0749	54.1992	98.323
55.6641	98.6737	55.6641	98.4757	55.6641	98.0616	55.6641	98.3032
58.5938	98.492	58.5938	98.2814	58.5938	97.8513	58.5938	98.1037
60.0586	98.4141	60.0586	98.196	60.0586	97.7547	60.0586	98.0143
62.9883	98.2664	62.9883	98.04	62.9883	97.5879	62.9883	97.8547
64.4531	98.2123	64.4531	97.9753	64.4531	97.504	64.4531	97.7828
67.3828	98.2053	67.3828	97.9533	67.3828	97.4424	67.3828	97.7444
