"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	62.5871	20.5078	61.7371	20.5078	62.2424	20.5078	62.6731	20.5078	63.0637	20.5078	62.4995
21.9727	61.4732	21.9727	61.9525	21.9727	61.4527	21.9727	62.2504	21.9727	63.4762	21.9727	62.0997
23.4375	58.4648	23.4375	56.3661	23.4375	57.6278	23.4375	57.361	23.4375	57.1353	23.4375	57.4512
24.9023	61.8339	24.9023	58.4962	24.9023	60.4674	24.9023	60.3398	24.9023	59.8486	24.9023	60.3535
26.3672	66.5546	26.3672	63.8914	26.3672	65.4743	26.3672	65.2859	26.3672	64.8316	26.3672	65.3202
27.832	68.7658	27.832	66.2051	27.832	67.6591	27.832	67.6429	27.832	67.5697	27.832	67.6455
29.2969	72.0337	29.2969	69.0767	29.2969	70.8186	29.2969	70.7475	29.2969	70.5942	29.2969	70.7621
30.7617	76.1175	30.7617	73.9814	30.7617	75.195	30.7617	75.1084	30.7617	74.88	30.7617	75.1228
32.2266	79.1896	32.2266	77.2532	32.2266	78.2994	32.2266	78.3451	32.2266	78.4721	32.2266	78.3439
33.6914	82.277	33.6914	80.0496	33.6914	81.315	33.6914	81.2321	33.6914	81.0795	33.6914	81.2542
35.1562	85.3795	35.1562	83.5042	35.1562	84.58	35.1562	84.4724	35.1562	84.31	35.1562	84.4995
36.6211	88.3101	36.6211	86.5263	36.6211	87.5678	36.6211	87.4255	36.6211	87.1808	36.6211	87.4564
38.0859	91.1095	38.0859	89.3997	38.0859	90.4068	38.0859	90.2558	38.0859	89.9724	38.0859	90.2846
39.5508	93.5141	39.5508	91.887	39.5508	92.8461	39.5508	92.6995	39.5508	92.4284	39.5508	92.7271
41.0156	95.3348	41.0156	93.7374	41.0156	94.6861	41.0156	94.5359	41.0156	94.2745	41.0156	94.5647
42.4805	96.8917	42.4805	95.3291	42.4805	96.2585	42.4805	96.1037	42.4805	95.8478	42.4805	96.1352
43.9453	97.9517	43.9453	96.4437	43.9453	97.3489	43.9453	97.1836	43.9453	96.9063	43.9453	97.2163
45.4102	98.5811	45.4102	97.1128	45.4102	98.0018	45.4102	97.8268	45.4102	97.5291	45.4102	97.8606
46.875	99.0181	46.875	97.5723	46.875	98.4538	46.875	98.2679	46.875	97.9491	46.875	98.3037
48.3398	99.2576	48.3398	97.8512	48.3398	98.7104	48.3398	98.5274	48.3398	98.2136	48.3398	98.5622
51.2695	99.3461	51.2695	97.9724	51.2695	98.8227	51.2695	98.6229	51.2695	98.2931	51.2695	98.6622
52.7344	99.263	52.7344	97.9347	52.7344	98.7608	52.7344	98.563	52.7344	98.2337	52.7344	98.6009
54.1992	99.192	54.1992	97.8846	54.1992	98.7005	54.1992	98.5015	54.1992	98.1798	54.1992	98.5404
55.6641	99.1521	55.6641	97.875	55.6641	98.6737	55.6641	98.4757	55.6641	98.1624	55.6641	98.5149
58.5938	98.9543	58.5938	97.7014	58.5938	98.492	58.5938	98.2814	58.5938	97.9553	58.5938	98.3244
60.0586	98.8728	60.0586	97.6176	60.0586	98.4141	60.0586	98.196	60.0586	97.861	60.0586	98.2408
62.9883	98.7122	62.9883	97.475	62.9883	98.2664	62.9883	98.04	62.9883	97.6965	62.9883	98.087
64.4531	98.655	64.4531	97.4161	64.4531	98.2123	64.4531	97.9753	64.4531	97.6172	64.4531	98.0253
67.3828	98.6412	67.3828	97.4029	67.3828	98.2053	67.3828	97.9533	67.3828	97.5664	67.3828	98.0065
68.8477	98.6556	68.8477	97.4258	68.8477	98.2255	68.8477	97.9774	68.8477	97.6049	68.8477	98.0296
71.7773	98.6744	71.7773	97.4967	71.7773	98.2661	71.7773	98.0271	71.7773	97.6782	71.7773	98.0772
74.707	98.6766	74.707	97.5105	74.707	98.2756	74.707	98.0306	74.707	97.6886	74.707	98.084
77.6367	98.6887	77.6367	97.5102	77.6367	98.2855	77.6367	98.0352	77.6367	97.7068	77.6367	98.092
79.1016	98.7179	79.1016	97.5333	79.1016	98.3163	79.1016	98.0577	79.1016	97.7272	79.1016	98.1176
82.0312	98.8488	82.0312	97.6602	82.0312	98.4562	82.0312	98.1671	82.0312	97.7889	82.0312	98.2352
84.9609	98.9587	84.9609	97.7617	84.9609	98.5705	84.9609	98.2722	84.9609	97.864	84.9609	98.3401
87.8906	98.965	87.8906	97.7844	87.8906	98.5746	87.8906	98.2993	87.8906	97.9413	87.8906	98.3627
90.8203	99.0883	90.8203	97.9007	90.8203	98.6924	90.8203	98.4121	90.8203	98.0949	90.8203	98.4829
95.2148	99.2579	95.2148	98.0698	95.2148	98.8822	95.2148	98.5885	95.2148	98.2685	95.2148	98.6612
98.1445	99.3917	98.1445	98.2588	98.1445	99.0542	98.1445	98.7299	98.1445	98.3828	98.1445	98.8123
