Frequency Spectrum for Input Signal

Data Shown:    PS10 (NEXO)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 140°  

Freq [Hz]	Signal Level [dBSPL]
22.4	51.4
23	52.6
23.6	53.8
24	55
25	56.1
25.8	57.2
26.5	58.4
27.2	59.5
28	60.6
29	61.7
30	62.8
30.7	63.9
31.5	65
32.5	66.1
33.5	67.2
34.5	68.3
35.5	69.4
36.5	70.6
37.5	71.7
38.7	72.9
40	74
41.2	75.2
42.5	76.3
43.7	77.5
45	78.6
46.2	79.7
47.5	80.8
48.7	81.8
50	82.9
51.5	83.9
53	84.8
54.5	85.7
56	86.6
58	87.4
60	88.2
61.5	88.9
63	89.6
65	90.2
67	90.7
69	91.2
71	91.6
73	92
75	92.3
77.5	92.6
80	92.8
82.5	93
85	93.2
87.5	93.3
90	93.4
92.5	93.4
95	93.4
97.5	93.4
100	93.4
103	93.3
106	93.2
109	93.2
112	93.1
115	93
118	92.9
122	92.8
125	92.6
128	92.5
132	92.4
136	92.3
140	92.2
145	92
150	91.9
155	91.8
160	91.7
165	91.6
170	91.4
175	91.3
180	91.2
185	91
190	90.9
195	90.7
200	90.6
206	90.4
212	90.3
218	90.1
224	89.9
230	89.8
236	89.6
240	89.4
250	89.2
258	89
265	88.7
272	88.5
280	88.3
290	88.1
300	87.8
307	87.6
315	87.3
325	87.1
335	86.8
345	86.6
355	86.3
365	86.1
375	85.8
387	85.6
400	85.3
412	85.1
425	84.9
437	84.6
450	84.4
462	84.2
475	84
487	83.8
500	83.6
515	83.4
530	83.2
545	83
560	82.9
580	82.7
600	82.6
615	82.4
630	82.3
650	82.1
670	82
690	81.8
710	81.7
730	81.5
750	81.4
775	81.2
800	81.1
825	80.9
850	80.7
875	80.5
900	80.3
925	80.1
950	79.9
975	79.7
1000	79.4
1030	79.2
1060	78.9
1090	78.6
1120	78.3
1150	78
1180	77.7
1220	77.4
1250	77.1
1280	76.8
1320	76.4
1360	76.1
1400	75.8
1450	75.5
1500	75.2
1550	74.9
1600	74.6
1650	74.3
1700	74
1750	73.7
1800	73.5
1850	73.2
1900	73
1950	72.8
2000	72.6
2060	72.4
2120	72.3
2180	72.2
2240	72
2300	72
2360	71.9
2400	71.8
2500	71.7
2580	71.6
2650	71.6
2720	71.5
2800	71.5
2900	71.4
3000	71.4
3070	71.4
3150	71.3
3250	71.3
3350	71.2
3450	71.1
3550	71.1
3650	71
3750	70.9
3870	70.8
4000	70.6
4120	70.5
4250	70.4
4370	70.2
4500	70
4620	69.8
4750	69.6
4870	69.4
5000	69.2
5150	69
5300	68.7
5450	68.5
5600	68.3
5800	68
6000	67.8
6150	67.6
6300	67.4
6500	67.1
6700	66.9
6900	66.7
7100	66.6
7300	66.4
7500	66.2
7750	66
8000	65.9
8250	65.8
8500	65.7
8750	65.6
9000	65.5
9250	65.4
9500	65.4
9750	65.3
10000	65.3
10300	65.2
10600	65.2
10900	65.2
11200	65.1
11500	65.1
11800	65
12200	65
12500	65
12800	64.9
13200	64.8
13600	64.7
14000	64.6
14500	64.5
15000	64.4
15500	64.3
16000	64.1
16500	63.9
17000	63.7
17500	63.5
18000	63.3
18500	63
19000	62.8
19500	62.5
20000	62.2
20600	61.9
21200	61.6
21800	61.2
22400	60.9
