"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.4363
21.9727	52.7862
23.4375	53.5747
24.9023	56.8687
26.3672	59.8609
27.832	61.1564
29.2969	65.46
30.7617	62.8218
32.2266	68.9351
33.6914	70.806
35.1562	72.704
36.6211	74.9222
38.0859	76.9864
39.5508	78.727
41.0156	80.4584
42.4805	81.2256
43.9453	82.7088
45.4102	84.1076
46.875	85.3447
48.3398	86.4027
51.2695	88.0985
52.7344	88.7827
54.1992	89.3955
55.6641	89.8958
58.5938	90.7239
60.0586	91.0348
62.9883	91.5182
64.4531	91.6792
67.3828	92.0085
68.8477	92.1502
71.7773	92.3353
74.707	92.4803
77.6367	92.5518
79.1016	92.5639
82.0312	92.6461
84.9609	92.6676
87.8906	92.6543
90.8203	92.7051
95.2148	92.6389
98.1445	92.6073
101.074	92.5276
105.469	92.3268
108.398	92.3072
112.793	92.1418
117.188	92.1758
120.117	92.1573
124.512	92.0512
128.906	91.8009
133.301	91.471
139.16	91.2582
143.555	91.0653
147.949	91.1744
153.809	91.0799
159.668	91.3601
165.527	91.3338
171.387	91.1432
177.246	91.0514
183.105	91.1644
188.965	90.9531
196.289	90.7726
203.613	90.6263
210.938	90.4859
218.262	90.2554
225.586	90.6228
232.91	90.5427
241.699	90.7115
250.488	91.0027
259.277	90.9349
268.066	90.358
276.855	90.652
287.109	91.2654
297.363	91.217
307.617	91.3766
319.336	91.1794
329.59	91.0252
341.309	91.0396
353.027	91.1184
366.211	91.1156
379.395	91.4058
392.578	91.2665
405.762	91.0858
420.41	91.2993
435.059	91.1621
451.172	91.4364
465.82	91.3604
483.398	91.5523
499.512	91.7203
517.09	91.4507
536.133	91.8096
555.176	92.3977
574.219	92.5653
594.727	91.5099
615.234	88.4447
637.207	89.5587
659.18	92.7172
682.617	93.2327
707.52	93.14
732.422	90.936
757.324	89.9403
785.156	89.8503
811.523	89.4947
840.82	89.6137
870.117	89.4546
900.879	90.2513
933.105	89.3108
965.332	89.3821
1,000.49	89.3344
1,035.64	89.1727
1,072.27	88.8324
1,108.89	88.3914
1,148.44	88.303
1,189.45	88.7514
1,230.47	89.7795
1,274.41	90.036
1,319.82	89.8974
1,366.7	90.6452
1,413.57	90.0136
1,463.38	89.4608
1,516.11	88.1194
1,568.85	87.9811
1,624.51	88.1183
1,681.64	88.5088
1,741.7	88.8413
1,803.22	88.262
1,866.21	87.6735
1,932.13	87.3182
1,999.51	88.162
2,069.82	88.4942
2,143.07	88.0355
2,219.24	87.5206
2,296.88	87.4074
2,378.91	87.9004
2,462.4	88.4245
2,548.83	87.6639
2,639.65	86.5559
2,731.93	86.9646
2,828.61	88.2462
2,928.22	88.9305
3,030.76	89.0334
3,137.7	89.0966
3,249.02	88.8348
3,363.28	89.0493
3,481.93	89.7089
3,604.98	90.1817
3,732.42	90.6254
3,864.26	89.9768
4,000.49	89.8469
4,141.11	90.4933
4,287.6	90.4163
4,438.48	90.3964
4,595.21	89.7402
4,756.35	90.2785
4,924.8	90.5527
5,097.66	90.0999
5,277.83	90.1129
5,463.87	90.1995
5,657.23	90.425
5,856.45	90.3424
6,062.99	90.329
6,276.86	89.8853
6,498.05	90.1161
6,726.56	90.0805
6,963.87	89.9902
7,209.96	90.2949
7,464.84	90.017
7,727.05	90.4728
7,999.51	90.591
8,282.23	91.5859
8,573.73	91.7659
8,876.95	90.9268
9,188.96	89.1491
9,514.16	88.4117
9,849.61	87.6405
10,196.8	87.7743
10,555.7	87.5419
10,927.7	87.7853
11,313	88.3451
11,712.9	88.8408
12,126	89.6998
12,553.7	89.8646
12,996.1	89.1929
13,454.6	87.8146
13,929.2	86.6514
14,419.9	86.2453
14,928.2	86.3137
15,455.6	86.4992
16,000.5	86.9711
16,564.5	87.2408
17,148.9	86.7498
17,752.4	85.2096
18,379.4	83.9924
19,026.9	84.1963
19,697.8	84.0568
19,999.5	83.7365
