"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.9696	20.5078	49.8639	20.5078	50.2702	20.5078	50.1196	20.5078	50.4715	20.5078	50.2798
21.9727	53.5117	21.9727	50.6887	21.9727	52.3078	21.9727	52.9359	21.9727	53.061	21.9727	52.6527
23.4375	53.8671	23.4375	52.7294	23.4375	53.2504	23.4375	53.5481	23.4375	53.8444	23.4375	53.4572
24.9023	57.1916	24.9023	55.8964	24.9023	56.4687	24.9023	56.7808	24.9023	57.1608	24.9023	56.7022
26.3672	60.1981	26.3672	58.7176	26.3672	59.3659	26.3672	59.7488	26.3672	60.2713	26.3672	59.662
27.832	61.5467	27.832	60.2127	27.832	60.8307	27.832	61.0222	27.832	61.3863	27.832	60.9946
29.2969	65.8233	29.2969	64.6421	29.2969	65.2633	29.2969	65.4462	29.2969	65.6087	29.2969	65.3773
30.7617	63.1787	30.7617	62.311	30.7617	62.6276	30.7617	62.9021	30.7617	62.8203	30.7617	62.7889
32.2266	69.6821	32.2266	67.8732	32.2266	68.8274	32.2266	68.7887	32.2266	68.8856	32.2266	68.8295
33.6914	71.5078	33.6914	69.7542	33.6914	70.6728	33.6914	70.7167	33.6914	70.7905	33.6914	70.7141
35.1562	73.1873	35.1562	71.797	35.1562	72.4969	35.1562	72.602	35.1562	72.8277	35.1562	72.5883
36.6211	75.5432	36.6211	74.1088	36.6211	74.894	36.6211	74.8671	36.6211	74.8381	36.6211	74.8751
38.0859	77.6439	38.0859	76.2732	38.0859	77.0509	38.0859	76.9614	38.0859	76.7872	38.0859	76.9779
39.5508	79.3451	39.5508	78.0125	39.5508	78.7605	39.5508	78.6989	39.5508	78.5739	39.5508	78.7085
41.0156	80.8483	41.0156	79.7864	41.0156	80.3574	41.0156	80.417	41.0156	80.5231	41.0156	80.398
42.4805	81.8187	42.4805	80.5582	42.4805	81.2811	42.4805	81.2149	42.4805	81.0694	42.4805	81.2208
43.9453	83.3043	43.9453	82.0475	43.9453	82.771	43.9453	82.6882	43.9453	82.5487	43.9453	82.7025
45.4102	84.711	45.4102	83.4829	45.4102	84.2034	45.4102	84.1031	45.4102	83.9094	45.4102	84.1172
46.875	85.9327	46.875	84.7519	46.875	85.4498	46.875	85.3434	46.875	85.1409	46.875	85.3586
48.3398	86.9781	48.3398	85.8333	48.3398	86.5133	48.3398	86.4009	48.3398	86.1974	48.3398	86.4184
51.2695	88.657	51.2695	87.54	51.2695	88.2047	51.2695	88.0953	51.2695	87.9055	51.2695	88.1127
52.7344	89.3401	52.7344	88.2464	52.7344	88.9058	52.7344	88.7843	52.7344	88.5747	52.7344	88.8038
54.1992	89.9413	54.1992	88.8761	54.1992	89.5204	54.1992	89.398	54.1992	89.1885	54.1992	89.4178
55.6641	90.4311	55.6641	89.3737	55.6641	90.0131	55.6641	89.8966	55.6641	89.7027	55.6641	89.9153
58.5938	91.2542	58.5938	90.2237	58.5938	90.8551	58.5938	90.7266	58.5938	90.5232	58.5938	90.7487
60.0586	91.565	60.0586	90.55	60.0586	91.1752	60.0586	91.0372	60.0586	90.8237	60.0586	91.0624
62.9883	92.0438	62.9883	91.0414	62.9883	91.663	62.9883	91.5223	62.9883	91.3064	62.9883	91.5478
