"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.2702	20.5078	50.1196	20.5078	50.6607	20.5078	50.4413
21.9727	52.3078	21.9727	52.9359	21.9727	53.0015	21.9727	52.8563
23.4375	53.2504	23.4375	53.5481	23.4375	53.9206	23.4375	53.6949
24.9023	56.4687	24.9023	56.7808	24.9023	57.2696	24.9023	56.9902
26.3672	59.3659	26.3672	59.7488	26.3672	60.4177	26.3672	60.0486
27.832	60.8307	27.832	61.0222	27.832	61.5007	27.832	61.2469
29.2969	65.2633	29.2969	65.4462	29.2969	65.6369	29.2969	65.5137
30.7617	62.6276	30.7617	62.9021	30.7617	62.7063	30.7617	62.7466
32.2266	68.8274	32.2266	68.7887	32.2266	68.9406	32.2266	68.8769
33.6914	70.6728	33.6914	70.7167	33.6914	70.8197	33.6914	70.763
35.1562	72.4969	35.1562	72.602	35.1562	72.9044	35.1562	72.7447
36.6211	74.894	36.6211	74.8671	36.6211	74.8299	36.6211	74.8528
38.0859	77.0509	38.0859	76.9614	38.0859	76.7273	38.0859	76.8575
39.5508	78.7605	39.5508	78.6989	39.5508	78.5297	39.5508	78.6227
41.0156	80.3574	41.0156	80.417	41.0156	80.5549	41.0156	80.479
42.4805	81.2811	42.4805	81.2149	42.4805	81.0155	42.4805	81.1241
43.9453	82.771	43.9453	82.6882	43.9453	82.503	43.9453	82.608
45.4102	84.2034	45.4102	84.1031	45.4102	83.8424	45.4102	83.9878
46.875	85.4498	46.875	85.3434	46.875	85.0715	46.875	85.2236
48.3398	86.5133	48.3398	86.4009	48.3398	86.1288	48.3398	86.2822
51.2695	88.2047	51.2695	88.0953	51.2695	87.8428	51.2695	87.986
52.7344	88.9058	52.7344	88.7843	52.7344	88.5057	52.7344	88.6642
54.1992	89.5204	54.1992	89.398	54.1992	89.1196	54.1992	89.2782
55.6641	90.0131	55.6641	89.8966	55.6641	89.64	55.6641	89.7867
58.5938	90.8551	58.5938	90.7266	58.5938	90.4585	58.5938	90.6133
