"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.9696	20.5078	49.8639	20.5078	50.4518
21.9727	53.5117	21.9727	50.6887	21.9727	52.3256
23.4375	53.8671	23.4375	52.7294	23.4375	53.3354
24.9023	57.1916	24.9023	55.8964	24.9023	56.5921
26.3672	60.1981	26.3672	58.7176	26.3672	59.5206
27.832	61.5467	27.832	60.2127	27.832	60.9307
29.2969	65.8233	29.2969	64.6421	29.2969	65.2728
30.7617	63.1787	30.7617	62.311	30.7617	62.7664
32.2266	69.6821	32.2266	67.8732	32.2266	68.8711
33.6914	71.5078	33.6914	69.7542	33.6914	70.719
35.1562	73.1873	35.1562	71.797	35.1562	72.5476
36.6211	75.5432	36.6211	74.1088	36.6211	74.8849
38.0859	77.6439	38.0859	76.2732	38.0859	77.0124
39.5508	79.3451	39.5508	78.0125	39.5508	78.7297
41.0156	80.8483	41.0156	79.7864	41.0156	80.3497
42.4805	81.8187	42.4805	80.5582	42.4805	81.234
43.9453	83.3043	43.9453	82.0475	43.9453	82.7212
45.4102	84.711	45.4102	83.4829	45.4102	84.1402
46.875	85.9327	46.875	84.7519	46.875	85.3823
48.3398	86.9781	48.3398	85.8333	48.3398	86.4433
51.2695	88.657	51.2695	87.54	51.2695	88.1343
52.7344	89.3401	52.7344	88.2464	52.7344	88.8276
54.1992	89.9413	54.1992	88.8761	54.1992	89.4413
55.6641	90.4311	55.6641	89.3737	55.6641	89.9345
58.5938	91.2542	58.5938	90.2237	58.5938	90.7695
60.0586	91.565	60.0586	90.55	60.0586	91.0871
62.9883	92.0438	62.9883	91.0414	62.9883	91.5715
64.4531	92.2068	64.4531	91.2046	64.4531	91.7346
67.3828	92.5473	67.3828	91.5455	67.3828	92.0752
68.8477	92.6854	68.8477	91.6991	68.8477	92.2202
71.7773	92.8646	71.7773	91.887	71.7773	92.4033
74.707	92.9935	74.707	92.049	74.707	92.5468
77.6367	93.0516	77.6367	92.1176	77.6367	92.6096
79.1016	93.0721	79.1016	92.1319	79.1016	92.6274
82.0312	93.1705	82.0312	92.2259	82.0312	92.7238
84.9609	93.2094	84.9609	92.2481	84.9609	92.7553
87.8906	93.1607	87.8906	92.2311	87.8906	92.7207
90.8203	93.211	90.8203	92.2835	90.8203	92.772
95.2148	93.1392	95.2148	92.2093	95.2148	92.6991
98.1445	93.1163	98.1445	92.191	98.1445	92.6783
101.074	93.0434	101.074	92.1014	101.074	92.5979
105.469	92.8637	105.469	91.914	105.469	92.4147
108.398	92.8227	108.398	91.9409	108.398	92.4041
112.793	92.6684	112.793	91.7372	112.793	92.2277
117.188	92.7032	117.188	91.8369	117.188	92.2916
120.117	92.7081	120.117	91.7937	120.117	92.2749
124.512	92.6665	124.512	91.6821	124.512	92.2021
128.906	92.3882	128.906	91.4647	128.906	91.951
133.301	92.0531	133.301	91.055	133.301	91.5826
139.16	91.8581	139.16	90.7989	139.16	91.3607
143.555	91.735	143.555	90.5618	143.555	91.1879
147.949	91.9569	147.949	90.6967	147.949	91.3724
153.809	91.8032	153.809	90.5606	153.809	91.2262
159.668	92.0672	159.668	90.9663	159.668	91.5515
165.527	91.9875	165.527	90.8164	165.527	91.4413
171.387	91.8723	171.387	90.621	171.387	91.2916
