"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
1,741.7	86.8338	1,741.7	83.7683	1,741.7	85.5661
1,803.22	86.978	1,803.22	82.2382	1,803.22	85.225
1,866.21	86.7571	1,866.21	83.781	1,866.21	85.5192
1,932.13	87.6962	1,932.13	83.9175	1,932.13	86.2055
1,999.51	88.5122	1,999.51	85.5515	1,999.51	87.2794
2,069.82	89.2535	2,069.82	86.6894	2,069.82	88.158
2,143.07	89.8593	2,143.07	87.1479	2,143.07	88.7119
2,219.24	89.6657	2,219.24	86.1622	2,219.24	88.2581
2,296.88	89.9657	2,296.88	86.5508	2,296.88	88.5856
2,378.91	89.28	2,378.91	85.8642	2,378.91	87.8996
2,462.4	89.1153	2,462.4	86.6046	2,462.4	88.0389
2,548.83	89.154	2,548.83	88.3878	2,548.83	88.7878
2,639.65	89.7804	2,639.65	89.4495	2,639.65	89.6181
2,731.93	90.0348	2,731.93	88.2756	2,731.93	89.2437
2,828.61	90.4671	2,828.61	87.6853	2,828.61	89.2952
2,928.22	91.3945	2,928.22	87.6304	2,928.22	89.9081
3,030.76	91.6262	3,030.76	87.4531	3,030.76	90.0227
3,137.7	90.9806	3,137.7	87.597	3,137.7	89.6103
3,249.02	90.9103	3,249.02	87.6588	3,249.02	89.582
3,363.28	90.7435	3,363.28	87.2862	3,363.28	89.3502
3,481.93	90.9881	3,481.93	87.7308	3,481.93	89.658
3,604.98	91.468	3,604.98	87.4112	3,604.98	89.897
3,732.42	91.561	3,732.42	87.8588	3,732.42	90.093
3,864.26	92.3312	3,864.26	87.5928	3,864.26	90.5785
4,000.49	90.7114	4,000.49	86.5914	4,000.49	89.1227
4,141.11	90.3532	4,141.11	86.4404	4,141.11	88.8233
4,287.6	90.2491	4,287.6	86.9843	4,287.6	88.9165
4,438.48	90.5192	4,438.48	86.7824	4,438.48	89.0409
4,595.21	90.8588	4,595.21	86.3066	4,595.21	89.1537
4,756.35	91.2871	4,756.35	86.9715	4,756.35	89.6447
4,924.8	91.4781	4,924.8	86.5573	4,924.8	89.6803
5,097.66	91.783	5,097.66	87.4562	5,097.66	90.1375
5,277.83	92.2642	5,277.83	87.2581	5,277.83	90.4457
5,463.87	92.5907	5,463.87	86.5771	5,463.87	90.5509
5,657.23	91.8084	5,657.23	87.2226	5,657.23	90.0946
5,856.45	91.7443	5,856.45	86.8567	5,856.45	89.9545
6,062.99	91.0928	6,062.99	86.4639	6,062.99	89.3679
6,276.86	91.0245	6,276.86	86.7362	6,276.86	89.3894
6,498.05	91.2984	6,498.05	86.4936	6,498.05	89.5291
6,726.56	90.4617	6,726.56	86.1541	6,726.56	88.8214
6,963.87	90.8335	6,963.87	86.3739	6,963.87	89.1526
7,209.96	90.8354	7,209.96	86.1206	7,209.96	89.0886
7,464.84	91.4151	7,464.84	86.2727	7,464.84	89.5643
7,727.05	91.0063	7,727.05	85.8645	7,727.05	89.1557
7,999.51	90.5793	7,999.51	85.6359	7,999.51	88.776
8,282.23	90.6902	8,282.23	85.0042	8,282.23	88.718
8,573.73	89.8904	8,573.73	84.5279	8,573.73	87.989
8,876.95	89.6394	8,876.95	84.035	8,876.95	87.6847
9,188.96	88.6954	9,188.96	83.4731	9,188.96	86.8261
9,514.16	88.7803	9,514.16	83.2289	9,514.16	86.8371
9,849.61	89.1603	9,849.61	83.3475	9,849.61	87.1614
10,196.8	88.9461	10,196.8	83.0105	10,196.8	86.922
10,555.7	88.2984	10,555.7	82.4744	10,555.7	86.2972
10,927.7	88.2929	10,927.7	82.1507	10,927.7	86.2277
11,313	89.5716	11,313	83.0035	11,313	87.4263
11,712.9	90.3106	11,712.9	83.299	11,712.9	88.0885
12,126	90.8046	12,126	82.9278	12,126	88.4503
12,553.7	90.9307	12,553.7	82.7526	12,553.7	88.5354
12,996.1	90.9925	12,996.1	82.6205	12,996.1	88.5721
13,454.6	90.7203	13,454.6	83.8844	13,454.6	88.5278
13,929.2	90.3426	13,929.2	84.7117	13,929.2	88.3822
14,419.9	91.3613	14,419.9	83.5599	14,419.9	89.0176
14,928.2	91.2763	14,928.2	80.8266	14,928.2	88.6409
15,455.6	90.554	15,455.6	80.5669	15,455.6	87.9588
16,000.5	89.0011	16,000.5	82.6669	16,000.5	86.899
16,564.5	88.756	16,564.5	83.2199	16,564.5	86.8162
17,148.9	88.4178	17,148.9	83.3892	17,148.9	86.5939
17,752.4	88.8323	17,752.4	82.8554	17,752.4	86.7998
18,379.4	87.5514	18,379.4	79.928	18,379.4	85.2335
19,026.9	85.1517	19,026.9	77.8937	19,026.9	82.8897
19,697.8	82.8748	19,697.8	76.2508	19,697.8	80.7195
19,999.5	80.8612	19,999.5	75.199	19,999.5	78.8941
