Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -0.759    84.348
5.07273     -0.302    86.627
5.14651      0.050    88.443
5.22137      0.108    88.966
5.29732      0.167    89.489
5.37437      0.226    90.013
5.45254      0.285    90.536
5.53185      0.026    91.450
5.61231     -0.569    92.780
5.69394     -1.165    94.109
5.77676     -1.760    95.438
5.86079     -2.363    96.928
5.94604     -3.458   107.890
6.03252     -4.553   118.853
6.12027     -5.648   129.815
6.20929     -6.743   140.777
6.29961     -5.803   152.636
6.39124     -4.412   164.694
6.48420     -3.021   176.753
6.57851     -1.629  -171.189
6.67420     -0.565  -169.144
6.77128      0.446  -168.724
6.86977      1.457  -168.304
6.96969      2.356  -168.198
7.07107      2.405  -170.487
7.17392      2.454  -172.775
7.27827      2.503  -175.063
7.38413      1.746  -177.680
7.49154      0.367   179.447
7.60050     -1.013   176.575
7.71105     -2.717  -177.436
7.82321     -5.849  -132.529
7.93701     -8.980   -87.623
8.05245    -12.112   -42.716
8.16958     -7.642   -41.722
8.28841     -2.887   -42.369
8.40896      1.868   -43.016
8.53128      3.387   -48.324
8.65537      4.489   -54.233
8.78126      5.590   -60.142
8.90899      5.063   -70.437
9.03857      4.430   -81.020
9.17004      3.815   -94.498
9.30342      3.345  -131.022
9.43874      2.875  -167.546
9.57603      4.119   162.378
9.71532      7.983   142.153
9.85663     11.846   121.927
10.0000     14.505   111.450
10.1455     16.828   103.689
10.2930     18.913    96.604
10.4427     20.337    91.410
10.5946     21.761    86.216
10.7487     22.753    82.365
10.9051     23.658    78.782
11.0637     24.401    76.035
11.2246     24.971    74.171
11.3879     25.507    72.710
11.5535     25.921    72.723
11.7216     26.335    72.760
11.8921     26.772    74.226
12.0650     27.208    75.692
12.2405     27.725    77.518
12.4186     28.252    79.390
12.5992     28.787    81.020
12.7825     29.323    82.597
12.9684     29.783    84.131
13.1570     30.226    85.656
13.3484     30.591    87.789
13.5426     30.944    90.022
13.7395     31.338    93.338
13.9394     31.755    96.744
14.1421     32.343   100.522
14.3478     32.984   104.009
14.5565     33.739   106.872
14.7683     34.487   108.931
14.9831     35.230   110.367
15.2010     35.833   111.089
15.4221     36.376   111.735
15.6464     36.756   112.583
15.8740     37.084   114.113
16.1049     37.370   116.188
16.3392     37.768   119.560
16.5768     38.280   123.010
16.8179     38.951   126.502
17.0626     39.780   128.671
17.3107     40.609   129.938
17.5625     41.410   130.091
17.8180     42.005   129.230
18.0771     42.446   128.366
18.3401     42.731   127.722
18.6068     42.833   128.324
18.8775     42.943   130.575
19.1521     43.171   134.032
19.4306     43.607   138.403
19.7133     44.400   142.237
20.0000     45.326   144.366
20.2909     46.234   144.976
20.5860     47.022   144.328
20.8855     47.612   142.970
21.1893     47.934   141.861
21.4975     48.090   141.891
21.8102     48.200   143.430
22.1274     48.399   146.408
22.4492     48.797   150.208
22.7758     49.423   153.817
23.1071     50.186   156.355
23.4432     50.939   157.658
23.7841     51.567   158.216
24.1301     52.059   158.815
