"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"
20.5078	37.556	20.5078	38.4049	20.5078	46.0169	20.5078	48.8945	20.5078	39.5104	20.5078	42.388	20.5078	50
21.9727	45.9976	21.9727	46.2464	21.9727	49.8063	21.9727	51.9616	21.9727	44.2849	21.9727	46.4401	21.9727	50
23.4375	58.3985	23.4375	58.4145	23.4375	58.9196	23.4375	59.1602	23.4375	49.2543	23.4375	49.495	23.4375	50
24.9023	58.352	24.9023	58.3562	24.9023	58.7101	24.9023	59.0826	24.9023	49.2736	24.9023	49.6461	24.9023	50
26.3672	61.5424	26.3672	61.5624	26.3672	61.9414	26.3672	62.2291	26.3672	49.3332	26.3672	49.621	26.3672	50
27.832	63.7971	27.832	63.8091	27.832	64.1311	27.832	64.3632	27.832	49.4459	27.832	49.678	27.832	50
29.2969	65.0375	29.2969	65.0594	29.2969	65.4163	29.2969	65.6784	29.2969	49.3811	29.2969	49.6431	29.2969	50
30.7617	68.0035	30.7617	68.0009	30.7617	68.1038	30.7617	68.0843	30.7617	49.9165	30.7617	49.8971	30.7617	50
32.2266	69.7705	32.2266	69.7591	32.2266	69.753	32.2266	69.642	32.2266	50.1171	32.2266	50.0061	32.2266	50
33.6914	71.331	33.6914	71.3204	33.6914	71.3029	33.6914	71.1917	33.6914	50.1287	33.6914	50.0175	33.6914	50
35.1562	72.8964	35.1562	72.8841	35.1562	72.8385	35.1562	72.6969	35.1562	50.1872	35.1562	50.0457	35.1562	50
36.6211	74.3818	36.6211	74.3644	36.6211	74.2587	36.6211	74.05	36.6211	50.3143	36.6211	50.1056	36.6211	50
38.0859	75.7126	38.0859	75.6969	38.0859	75.5952	38.0859	75.3951	38.0859	50.3018	38.0859	50.1017	38.0859	50
39.5508	77.3944	39.5508	77.3744	39.5508	77.2241	39.5508	76.994	39.5508	50.3804	39.5508	50.1503	39.5508	50
41.0156	78.6335	41.0156	78.6102	41.0156	78.4253	41.0156	78.1541	41.0156	50.4561	41.0156	50.1849	41.0156	50
42.4805	79.8148	42.4805	79.7885	42.4805	79.5733	42.4805	79.2621	42.4805	50.5265	42.4805	50.2153	42.4805	50
43.9453	80.9481	43.9453	80.9192	43.9453	80.6677	43.9453	80.3117	43.9453	50.6075	43.9453	50.2516	43.9453	50
45.4102	81.8973	45.4102	81.8651	45.4102	81.579	45.4102	81.1812	45.4102	50.6839	45.4102	50.2861	45.4102	50
46.875	82.5949	46.875	82.5645	46.875	82.303	46.875	81.9488	46.875	50.6157	46.875	50.2615	46.875	50
48.3398	83.2905	48.3398	83.262	48.3398	83.0121	48.3398	82.6811	48.3398	50.5808	48.3398	50.2498	48.3398	50
51.2695	84.6361	51.2695	84.6053	51.2695	84.3334	51.2695	83.9837	51.2695	50.6216	51.2695	50.2719	51.2695	50
52.7344	85.2425	52.7344	85.2102	52.7344	84.9259	52.7344	84.5655	52.7344	50.6446	52.7344	50.2842	52.7344	50
