"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"
20.5078	47.2039
21.9727	50.6542
23.4375	58.9709
24.9023	58.8385
26.3672	62.0279
27.832	64.1982
29.2969	65.4934
30.7617	68.083
32.2266	69.7053
33.6914	71.2565
35.1562	72.7823
36.6211	74.1812
38.0859	75.5208
39.5508	77.1431
41.0156	78.3313
42.4805	79.4663
43.9453	80.5467
45.4102	81.4452
46.875	82.1841
48.3398	82.9014
51.2695	84.2177
52.7344	84.8074
54.1992	85.306
55.6641	85.7321
58.5938	86.6234
60.0586	86.9446
62.9883	87.5319
64.4531	87.7713
67.3828	88.2696
68.8477	88.5287
71.7773	88.9665
74.707	89.3198
77.6367	89.6271
79.1016	89.7752
82.0312	90.0889
84.9609	90.3139
87.8906	90.7015
90.8203	91.4025
95.2148	91.8929
98.1445	92.114
101.074	92.3385
105.469	92.5732
108.398	92.9188
112.793	93.1076
117.188	92.8745
120.117	93.5372
124.512	94.2586
128.906	94.5013
133.301	94.4842
139.16	94.3963
143.555	93.9518
147.949	94.6525
153.809	95.0882
159.668	94.159
165.527	93.7869
171.387	94.1453
177.246	94.0858
183.105	93.6533
188.965	93.1764
196.289	93.1563
203.613	92.4196
210.938	92.5771
218.262	92.2703
225.586	91.6685
232.91	90.8159
241.699	92.1541
250.488	91.0376
259.277	91.2707
268.066	92.5722
276.855	90.9722
287.109	89.9405
297.363	91.2079
307.617	91.2663
319.336	90.8749
329.59	91.3255
341.309	91.2074
353.027	91.1379
366.211	91.2859
379.395	91.5626
392.578	92.7556
405.762	92.3904
420.41	92.2033
435.059	92.1123
451.172	91.9802
465.82	93.802
483.398	94.3733
499.512	93.3014
517.09	94.2262
536.133	93.8372
555.176	93.6248
574.219	93.9944
594.727	93.3991
615.234	93.5724
637.207	93.4993
659.18	92.6384
682.617	92.8381
707.52	92.2412
732.422	91.961
757.324	91.416
785.156	90.8307
811.523	90.8102
840.82	90.4497
870.117	90.774
900.879	91.0466
933.105	91.1102
965.332	91.0591
1000.49	90.6496
1035.64	90.8975
1072.27	90.8174
1108.89	90.823
1148.44	91.0511
1189.45	90.686
1230.47	90.4736
1274.41	89.8856
1319.82	89.9173
1366.7	89.8819
1413.57	89.8253
1463.38	89.4875
1516.11	88.8398
1568.85	88.3281
1624.51	88.336
1681.64	88.464
1741.7	88.1341
1803.22	87.7376
1866.21	88.0341
1932.13	88.6864
1999.51	88.727
2069.82	89.1513
2143.07	90.3035
2219.24	90.4106
2296.88	89.9602
2378.91	90.3866
2462.4	90.4616
2548.83	89.6643
2639.65	89.7208
2731.93	89.5149
2828.61	89.1989
2928.22	89.0381
3030.76	89.1624
3137.7	89.35
3249.02	89.3209
3363.28	89.1995
3481.93	89.4479
3604.98	89.0043
3732.42	89.2593
3864.26	90.3471
4000.49	91.0681
4141.11	91.2499
4287.6	91.5456
4438.48	91.9261
4595.21	91.9518
4756.35	92.1397
4924.8	91.9922
5097.66	91.9882
5277.83	91.8422
5463.87	91.5474
5657.23	90.9013
5856.45	90.8269
6062.99	90.5716
6276.86	90.8371
6498.05	91.1479
6726.56	91.3066
6963.87	91.5729
7209.96	92.0584
7464.84	92.1134
7727.05	91.3298
7999.51	91.6047
8282.23	91.8967
8573.73	91.4571
8876.95	91.1918
9188.96	91.1797
9514.16	91.0586
9849.61	91.0398
10196.8	91.1202
10555.7	91.0313
10927.7	90.5392
11313	89.9325
11712.9	89.9529
12126	90.4205
12553.7	89.9724
12996.1	90.6223
13454.6	90.4406
13929.2	89.6188
14419.9	89.2749
14928.2	88.6764
15455.6	88.2095
16000.5	88.5392
16564.5	88.0906
17148.9	88.4704
17752.4	88.5756
18379.4	90.0469
19026.9	85.7652
19697.8	81.8063
19999.5	79.15
