"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	41.5398	20.5078	38.9435	20.5078	47.5464	20.5078	45.4342
21.2402	42.3773	21.2402	41.976	21.2402	49.7096	21.2402	47.5666
21.9727	44.2871	21.9727	42.3449	21.9727	49.2702	21.9727	47.3718
22.7051	44.246	22.7051	41.57	22.7051	49.5332	22.7051	47.5247
23.4375	45.21	23.4375	45.0748	23.4375	52.0836	23.4375	50.0287
24.1699	46.0103	24.1699	45.0115	24.1699	51.9456	24.1699	49.9639
25.6348	47.6112	25.6348	46.6515	25.6348	53.1527	25.6348	51.2431
26.3672	48.3665	26.3672	47.5906	26.3672	53.8962	26.3672	52.0068
27.0996	49.2212	27.0996	48.8188	27.0996	54.884	27.0996	53.0084
27.832	50.2938	27.832	49.7667	27.832	55.4077	27.832	53.6259
29.2969	52.0444	29.2969	51.4848	29.2969	56.5845	29.2969	54.9223
30.0293	52.3629	30.0293	51.7964	30.0293	57.055	30.0293	55.358
31.4941	54.0886	31.4941	53.6557	31.4941	58.396	31.4941	56.8042
32.2266	54.6592	32.2266	54.3482	32.2266	59.1183	32.2266	57.5071
33.6914	56.109	33.6914	55.768	33.6914	60.1531	33.6914	58.6387
34.4238	56.4774	34.4238	56.1438	34.4238	60.5773	34.4238	59.05
35.8887	57.8805	35.8887	57.7225	35.8887	61.9348	35.8887	60.4445
37.3535	59.4836	37.3535	59.4343	37.3535	63.3268	37.3535	61.9085
38.8184	60.9719	38.8184	60.9309	38.8184	64.4734	38.8184	63.1508
39.5508	61.6609	39.5508	61.6178	39.5508	65.0259	39.5508	63.7423
41.0156	62.9133	41.0156	62.8673	41.0156	66.1241	41.0156	64.8853
42.4805	64.2271	42.4805	64.2805	42.4805	67.3813	42.4805	66.1771
43.9453	65.7126	43.9453	65.7662	43.9453	68.589	43.9453	67.4711
45.4102	66.9914	45.4102	67.0578	45.4102	69.7084	45.4102	68.6442
47.6074	68.9886	47.6074	69.0791	47.6074	71.4744	47.6074	70.4917
49.0723	70.2985	49.0723	70.3988	49.0723	72.6289	49.0723	71.7014
50.5371	71.5705	50.5371	71.6872	50.5371	73.7793	50.5371	72.8978
52.7344	73.5213	52.7344	73.6417	52.7344	75.5001	52.7344	74.702
54.1992	74.8181	54.1992	74.9399	54.1992	76.6611	54.1992	75.9135
56.3965	76.6663	56.3965	76.7876	56.3965	78.3257	56.3965	77.6474
58.5938	78.3207	58.5938	78.446	58.5938	79.8295	58.5938	79.2104
60.0586	79.3812	60.0586	79.5103	60.0586	80.7943	60.0586	80.2139
62.2559	80.8409	62.2559	80.9628	62.2559	82.0989	62.2559	81.5789
64.4531	82.0431	64.4531	82.1717	64.4531	83.2063	64.4531	82.7266
