"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.3044	20.5078	47.0564	20.5078	48.3242
21.2402	46.8998	21.2402	43.6376	21.2402	45.568
21.9727	45.3162	21.9727	40.3317	21.9727	43.503
22.7051	47.8982	22.7051	43.7789	22.7051	46.3097
23.4375	47.4298	23.4375	43.1414	23.4375	45.7947
24.1699	49.3897	24.1699	45.2054	24.1699	47.7831
25.6348	45.9734	25.6348	39.5538	25.6348	43.8553
26.3672	49.1148	26.3672	43.7073	26.3672	47.2033
27.0996	48.0333	27.0996	43.3826	27.0996	46.3028
27.832	46.857	27.832	41.5497	27.832	44.9681
29.2969	50.2872	29.2969	45.7778	29.2969	48.5932
30.0293	49.5384	30.0293	44.5073	30.0293	47.7139
31.4941	51.8933	31.4941	48.3883	31.4941	50.4852
32.2266	52.3198	32.2266	48.5983	32.2266	50.846
33.6914	52.7253	33.6914	48.8167	33.6914	51.1967
34.4238	52.6645	34.4238	49.0567	34.4238	51.2249
35.8887	54.5016	35.8887	51.7515	35.8887	53.3407
37.3535	55.3423	37.3535	52.511	37.3535	54.1534
38.8184	55.8656	38.8184	53.5079	38.8184	54.8448
39.5508	56.5332	39.5508	54.4227	39.5508	55.6049
41.0156	57.9818	41.0156	56.1051	41.0156	57.144
42.4805	59.1223	42.4805	57.4182	42.4805	58.3533
43.9453	60.2869	43.9453	58.6296	43.9453	59.5368
45.4102	61.2288	45.4102	59.7206	45.4102	60.5399
47.6074	62.9402	47.6074	61.6483	47.6074	62.3421
49.0723	63.9042	49.0723	62.6439	49.0723	63.3196
50.5371	64.8472	50.5371	63.7158	50.5371	64.3182
52.7344	66.5398	52.7344	65.5328	52.7344	66.0654
54.1992	67.4925	54.1992	66.5679	54.1992	67.0548
56.3965	69.0928	56.3965	68.2556	56.3965	68.6943
58.5938	70.7289	58.5938	70.0028	58.5938	70.381
60.0586	71.8646	60.0586	71.149	60.0586	71.5216
62.2559	73.3348	62.2559	72.6294	62.2559	72.9964
64.4531	74.8049	64.4531	74.1626	64.4531	74.4956
66.6504	76.4135	66.6504	75.8038	66.6504	76.1193
69.5801	78.3629	69.5801	77.7872	69.5801	78.0846
71.7773	79.853	71.7773	79.3308	71.7773	79.5997
73.9746	81.2427	73.9746	80.7366	73.9746	80.997
76.9043	83.0151	76.9043	82.5472	76.9043	82.7875
79.834	84.5363	79.834	84.0953	79.834	84.3214
82.7637	85.6491	82.7637	85.2275	82.7637	85.4434
85.6934	86.3312	85.6934	85.9276	85.6934	86.1341
88.623	86.6123	88.623	86.2194	88.623	86.4203
91.5527	86.517	91.5527	86.1677	91.5527	86.3459
94.4824	86.3723	94.4824	86.0523	94.4824	86.2153
98.1445	86.1691	98.1445	85.8647	98.1445	86.0196
101.807	85.8393	101.807	85.5943	101.807	85.7185
105.469	85.5342	105.469	85.3056	105.469	85.4214
109.131	85.3126	109.131	85.1909	109.131	85.2522
112.793	85.2389	112.793	85.1032	112.793	85.1716
116.455	85.1208	116.455	84.9797	116.455	85.0508
120.85	85.0327	120.85	84.8906	120.85	84.9622
125.244	84.9797	125.244	84.8287	125.244	84.9049
129.639	84.9522	129.639	84.7959	129.639	84.8747
134.033	84.9041	134.033	84.7993	134.033	84.852
138.428	84.8603	138.428	84.7512	138.428	84.8061
143.555	84.969	143.555	84.8235	143.555	84.8969
148.682	85.1175	148.682	84.8972	148.682	85.0087
153.809	85.2196	153.809	85.0363	153.809	85.1289
159.668	85.3054	159.668	85.1284	159.668	85.2178
164.795	85.5222	164.795	85.2682	164.795	85.3971
170.654	85.5105	170.654	85.2905	170.654	85.4019
176.514	85.4809	176.514	85.2471	176.514	85.3656
183.105	85.5348	183.105	85.2339	183.105	85.3869
189.697	85.6421	189.697	85.3919	189.697	85.5188
196.289	85.6943	196.289	85.431	196.289	85.5647
202.881	85.7873	202.881	85.4988	202.881	85.6454
210.205	85.8007	210.205	85.4959	210.205	85.651
217.529	85.8386	217.529	85.5074	217.529	85.6761
225.586	85.8731	225.586	85.4822	225.586	85.6821
232.91	86.0182	232.91	85.5734	232.91	85.8015
241.699	85.9025	241.699	85.3551	241.699	85.6374
249.756	86.1392	249.756	85.2533	249.756	85.7188
258.545	86.0747	258.545	85.3196	258.545	85.7135
268.066	85.9707	268.066	84.8626	268.066	85.4519
277.588	85.9406	277.588	84.9794	277.588	85.4866
287.109	86.0017	287.109	85.1771	287.109	85.6089
297.363	85.9767	297.363	85.118	297.363	85.5685
307.617	85.8704	307.617	84.9339	307.617	85.4273
318.604	85.7768	318.604	84.7517	318.604	85.2944
329.59	85.8142	329.59	84.7623	329.59	85.32
341.309	85.5473	341.309	84.224	341.309	84.9359
353.76	85.6795	353.76	84.3164	353.76	85.0512
366.211	85.614	366.211	84.2771	366.211	84.9968
378.662	85.7503	378.662	84.2405	378.662	85.0607
392.578	85.3177	392.578	83.8743	392.578	84.6557
405.762	85.2532	405.762	83.6746	405.762	84.5353
420.41	85.2752	420.41	83.4985	420.41	84.4771
435.059	84.9342	435.059	83.2485	435.059	84.1726
450.439	84.7866	450.439	82.965	450.439	83.9706
466.553	84.509	466.553	82.3581	466.553	83.5654
482.666	85.3695	482.666	82.3658	482.666	84.1223
500.244	86.7731	500.244	83.8257	500.244	85.5448
517.822	85.8385	517.822	83.2841	517.822	84.7465
536.133	86.3199	536.133	83.3999	536.133	85.1008
554.443	86.2483	554.443	83.5976	554.443	85.1221
574.219	86.1772	574.219	83.5073	574.219	85.0443
594.727	85.7675	594.727	83.4964	594.727	84.7788
615.234	85.8006	615.234	83.034	615.234	84.6339
637.207	85.6255	637.207	83.0918	637.207	84.5409
659.912	85.1715	659.912	83.0046	659.912	84.2218
683.35	85.411	683.35	82.8049	683.35	84.3006
706.787	84.8908	706.787	82.4849	706.787	83.8524
731.689	84.5607	731.689	82.6771	731.689	83.7202
758.057	84.4707	758.057	82.7447	758.057	83.6929
784.424	83.4788	784.424	82.9024	784.424	83.2002
812.256	83.0696	812.256	82.8471	812.256	82.9597
840.82	83.2135	840.82	83.2615	840.82	83.2375
870.85	82.6613	870.85	84.1942	870.85	83.495
901.611	81.1151	901.611	84.9973	901.611	83.4763
933.105	85.324	933.105	84.0003	933.105	84.7124
966.064	87.3185	966.064	81.5203	966.064	85.3227
999.756	87.5727	999.756	80.1097	999.756	85.2788
1,034.91	86.6157	1,034.91	80.8257	1,034.91	84.6216
1,071.53	85.618	1,071.53	82.7913	1,071.53	84.4307
1,109.62	84.1367	1,109.62	83.7131	1,109.62	83.9301
1,148.44	82.8069	1,148.44	83.9691	1,148.44	83.4268
1,189.45	82.0343	1,189.45	83.731	1,189.45	82.965
1,231.2	83.2691	1,231.2	83.0022	1,231.2	83.1377
1,274.41	83.1292	1,274.41	82.6328	1,274.41	82.8881
1,319.82	83.0812	1,319.82	81.4028	1,319.82	82.3226
1,365.97	82.6983	1,365.97	80.9103	1,365.97	81.8957
1,414.31	82.2481	1,414.31	80.8922	1,414.31	81.6229
1,464.11	81.7033	1,464.11	80.6356	1,464.11	81.2021
1,515.38	81.2362	1,515.38	79.9125	1,515.38	80.6246
1,568.85	81.0079	1,568.85	78.6082	1,568.85	79.9718
1,624.51	80.4102	1,624.51	76.793	1,624.51	78.9678
1,681.64	79.3134	1,681.64	76.1694	1,681.64	78.0199
1,740.97	77.5	1,740.97	75.8992	1,740.97	76.7729
1,802.49	75.5918	1,802.49	75.1064	1,802.49	75.3559
1,866.21	74.4251	1,866.21	73.7911	1,866.21	74.1196
1,932.13	74.0534	1,932.13	73.8714	1,932.13	73.9634
2,000.24	75.3681	2,000.24	76.318	2,000.24	75.8689
2,070.56	77.3211	2,070.56	78.4968	2,070.56	77.9486
2,143.8	79.2219	2,143.8	78.851	2,143.8	79.0404
2,219.24	80.8547	2,219.24	79.2432	2,219.24	80.1233
2,297.61	81.5974	2,297.61	80.3334	2,297.61	81.0112
2,378.17	82.1809	2,378.17	81.6372	2,378.17	81.9175
2,462.4	83.0788	2,462.4	80.8949	2,462.4	82.1227
2,548.83	83.9087	2,548.83	81.5431	2,548.83	82.885
2,638.92	84.8371	2,638.92	82.2144	2,638.92	83.7208
2,731.93	85.2218	2,731.93	82.4568	2,731.93	84.0557
2,828.61	85.6547	2,828.61	81.8483	2,828.61	84.1558
2,928.22	85.9121	2,928.22	82.4763	2,928.22	84.5255
3,031.49	86.3521	3,031.49	82.7195	3,031.49	84.905
3,138.43	86.5579	3,138.43	82.1639	3,138.43	84.8944
3,249.02	86.5956	3,249.02	81.7004	3,249.02	84.804
3,363.28	86.4599	3,363.28	80.8533	3,363.28	84.5047
3,481.93	86.3281	3,481.93	80.7706	3,481.93	84.3835
3,604.98	86.8998	3,604.98	80.8325	3,604.98	84.8493
3,732.42	87.0595	3,732.42	81.656	3,732.42	85.149
3,863.53	86.6095	3,863.53	82.0434	3,863.53	84.9008
3,999.76	86.2146	3,999.76	82.3669	3,999.76	84.7036
4,141.11	86.0888	4,141.11	82.5314	4,141.11	84.6646
4,286.87	86.6232	4,286.87	82.8468	4,286.87	85.1332
4,438.48	86.4806	4,438.48	82.6576	4,438.48	84.9769
4,594.48	86.0092	4,594.48	82.3291	4,594.48	84.5478
4,757.08	86.3818	4,757.08	81.7037	4,757.08	84.6443
4,924.8	86.7599	4,924.8	81.0824	4,924.8	84.7895
5,098.39	86.5436	5,098.39	80.5041	5,098.39	84.4986
5,277.83	86.3785	5,277.83	80.061	5,277.83	84.2795
5,463.87	86.2932	5,463.87	79.9489	5,463.87	84.1891
5,656.49	85.7102	5,656.49	80.189	5,656.49	83.7736
5,856.45	85.2924	5,856.45	80.678	5,856.45	83.5712
6,062.99	84.7929	6,062.99	81.1179	6,062.99	83.3331
6,276.86	84.97	6,276.86	81.2161	6,276.86	83.4866
6,498.05	85.0656	6,498.05	80.9052	6,498.05	83.4657
6,727.29	85.1253	6,727.29	80.4826	6,727.29	83.3969
6,964.6	85.6938	6,964.6	79.9574	6,964.6	83.711
7,209.96	85.8538	7,209.96	79.7917	7,209.96	83.8043
7,464.11	85.5837	7,464.11	79.5979	7,464.11	83.5495
7,727.78	85.4189	7,727.78	79.3776	7,727.78	83.3735
8,000.24	84.8477	8,000.24	79.1392	8,000.24	82.8707
8,282.23	84.1966	8,282.23	79.1274	8,282.23	82.3631
8,574.46	84.4638	8,574.46	79.0191	8,574.46	82.544
8,876.22	85.0369	8,876.22	78.6246	8,876.22	82.9201
9,189.7	85.1541	9,189.7	77.9171	9,189.7	82.8954
9,513.43	84.743	9,513.43	77.775	9,513.43	82.5281
9,848.88	84.3523	9,848.88	78.0287	9,848.88	82.2522
10,196.8	83.8693	10,196.8	77.8294	10,196.8	81.8243
