"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.0364	20.5078	48.9107	20.5078	47.9702	20.5078	46.4536	20.5078	52.4365	20.5078	50.9198	20.5078	49.9794
21.2402	46.7861	21.2402	46.5545	21.2402	44.9704	21.2402	42.5935	21.2402	53.9404	21.2402	51.5635	21.2402	49.9794
21.9727	45.1677	21.9727	44.853	21.9727	42.9782	21.9727	41.3813	21.9727	53.4511	21.9727	51.8542	21.9727	49.9794
22.7051	47.597	22.7051	47.3526	22.7051	45.7861	22.7051	43.9308	22.7051	53.4011	22.7051	51.5458	22.7051	49.9794
23.4375	47.066	23.4375	46.803	23.4375	45.5371	23.4375	45.2518	23.4375	51.5307	23.4375	51.2453	23.4375	49.9794
24.1699	49.0158	24.1699	48.7842	24.1699	47.187	24.1699	44.8317	24.1699	53.9319	24.1699	51.5767	24.1699	49.9794
25.6348	45.4826	25.6348	45.0835	25.6348	43.9283	25.6348	45.5685	25.6348	49.4944	25.6348	51.1346	25.6348	49.9794
26.3672	48.7399	26.3672	48.4311	26.3672	46.7091	26.3672	45.6284	26.3672	52.7821	26.3672	51.7014	26.3672	49.9794
27.0996	47.6365	27.0996	47.3118	27.0996	46.3681	27.0996	47.6101	27.0996	49.6812	27.0996	50.9231	27.0996	49.9794
27.832	46.5912	27.832	46.1797	27.832	45.4254	27.832	47.7544	27.832	48.4048	27.832	50.7337	27.832	49.9794
29.2969	49.9045	29.2969	49.6043	29.2969	48.5229	29.2969	49.2222	29.2969	50.3615	29.2969	51.0609	29.2969	49.9794
30.0293	49.1706	30.0293	48.8166	30.0293	47.8369	30.0293	49.3106	30.0293	49.4854	30.0293	50.9591	30.0293	49.9794
31.4941	51.6061	31.4941	51.3398	31.4941	50.5823	31.4941	51.5885	31.4941	49.7307	31.4941	50.7369	31.4941	49.9794
32.2266	51.9685	32.2266	51.6974	32.2266	50.9168	32.2266	51.9285	32.2266	49.7483	32.2266	50.7599	32.2266	49.9794
33.6914	52.4332	33.6914	52.1364	33.6914	51.2782	33.6914	52.3959	33.6914	49.7198	33.6914	50.8376	33.6914	49.9794
34.4238	52.3637	34.4238	52.066	34.4238	51.5131	34.4238	53.1879	34.4238	48.8575	34.4238	50.5322	34.4238	49.9794
35.8887	54.2281	35.8887	53.989	35.8887	53.5794	35.8887	54.9833	35.8887	48.9851	35.8887	50.389	35.8887	49.9794
37.3535	55.0661	37.3535	54.8237	37.3535	54.3636	37.3535	55.7039	37.3535	49.0991	37.3535	50.4394	37.3535	49.9794
38.8184	55.6426	38.8184	55.4114	38.8184	55.2077	38.8184	56.8882	38.8184	48.5026	38.8184	50.1831	38.8184	49.9794
39.5508	56.3229	39.5508	56.1099	39.5508	55.9869	39.5508	57.6582	39.5508	48.4311	39.5508	50.1025	39.5508	49.9794
41.0156	57.7593	41.0156	57.5799	41.0156	57.4964	41.0156	58.9777	41.0156	48.5816	41.0156	50.0629	41.0156	49.9794
42.4805	58.8881	42.4805	58.7257	42.4805	58.6739	42.4805	60.0767	42.4805	48.6284	42.4805	50.0312	42.4805	49.9794
43.9453	60.0738	43.9453	59.917	43.9453	59.8042	43.9453	61.0458	43.9453	48.8506	43.9453	50.0922	43.9453	49.9794
45.4102	61.0238	45.4102	60.8777	45.4102	60.8336	45.4102	62.1176	45.4102	48.7395	45.4102	50.0235	45.4102	49.9794
47.6074	62.7483	47.6074	62.625	47.6074	62.6145	47.6074	63.7766	47.6074	48.8278	47.6074	49.9899	47.6074	49.9794
49.0723	63.7058	49.0723	63.5895	49.0723	63.5855	49.0723	64.704	49.0723	48.8649	49.0723	49.9834	49.0723	49.9794
50.5371	64.6491	50.5371	64.5453	50.5371	64.6023	50.5371	65.7416	50.5371	48.783	50.5371	49.9224	50.5371	49.9794
52.7344	66.3379	52.7344	66.2511	52.7344	66.3237	52.7344	67.3535	52.7344	48.8771	52.7344	49.9069	52.7344	49.9794
54.1992	67.3003	54.1992	67.2209	54.1992	67.301	54.1992	68.2834	54.1992	48.9169	54.1992	49.8993	54.1992	49.9794
56.3965	68.9047	56.3965	68.8369	56.3965	68.9329	56.3965	69.8535	56.3965	48.9628	56.3965	49.8835	56.3965	49.9794
58.5938	70.5399	58.5938	70.4857	58.5938	70.6139	58.5938	71.4885	58.5938	48.9766	58.5938	49.8512	58.5938	49.9794
60.0586	71.6745	60.0586	71.625	60.0586	71.7347	60.0586	72.5293	60.0586	49.0751	60.0586	49.8697	60.0586	49.9794
62.2559	73.138	62.2559	73.094	62.2559	73.1958	62.2559	73.929	62.2559	49.1444	62.2559	49.8776	62.2559	49.9794
64.4531	74.6092	64.4531	74.5733	64.4531	74.686	64.4531	75.3733	64.4531	49.1794	64.4531	49.8667	64.4531	49.9794
66.6504	76.2157	66.6504	76.1861	66.6504	76.2982	66.6504	76.9301	66.6504	49.2354	66.6504	49.8672	66.6504	49.9794
69.5801	78.1569	69.5801	78.1354	69.5801	78.2538	69.5801	78.8299	69.5801	49.2849	69.5801	49.861	69.5801	49.9794
71.7773	79.6466	71.7773	79.632	71.7773	79.7643	71.7773	80.3117	71.7773	49.2997	71.7773	49.847	71.7773	49.9794
73.9746	81.0374	73.9746	81.0262	73.9746	81.1467	73.9746	81.6345	73.9746	49.3711	73.9746	49.8589	73.9746	49.9794
76.9043	82.8102	76.9043	82.8047	76.9043	82.9293	76.9043	83.375	76.9043	49.4091	76.9043	49.8548	76.9043	49.9794
79.834	84.3358	79.834	84.3343	79.834	84.4486	79.834	84.8312	79.834	49.4825	79.834	49.8651	79.834	49.9794
82.7637	85.4469	82.7637	85.4491	82.7637	85.5651	82.7637	85.9181	82.7637	49.5104	82.7637	49.8634	82.7637	49.9794
85.6934	86.1226	85.6934	86.1296	85.6934	86.2543	85.6934	86.5864	85.6934	49.5227	85.6934	49.8547	85.6934	49.9794
88.623	86.3936	88.623	86.4053	88.623	86.5422	88.623	86.8638	88.623	49.5209	88.623	49.8425	88.623	49.9794
91.5527	86.2926	91.5527	86.3105	91.5527	86.4709	91.5527	86.7945	91.5527	49.4955	91.5527	49.819	91.5527	49.9794
94.4824	86.1489	94.4824	86.1707	94.4824	86.3328	94.4824	86.6245	94.4824	49.5255	94.4824	49.8172	94.4824	49.9794
98.1445	85.9642	98.1445	85.9849	98.1445	86.117	98.1445	86.336	98.1445	49.6283	98.1445	49.8473	98.1445	49.9794
101.807	85.6426	101.807	85.6681	101.807	85.8167	101.807	86.0309	101.807	49.6166	101.807	49.8307	101.807	49.9794
105.469	85.3381	105.469	85.3661	105.469	85.5181	105.469	85.716	105.469	49.6294	105.469	49.8274	105.469	49.9794
109.131	85.149	109.131	85.18	109.131	85.3415	109.131	85.5278	109.131	49.6316	109.131	49.8179	109.131	49.9794
112.793	85.0647	112.793	85.0978	112.793	85.2584	112.793	85.4242	112.793	49.653	112.793	49.8188	112.793	49.9794
116.455	84.9388	116.455	84.9738	116.455	85.1346	116.455	85.2834	116.455	49.6698	116.455	49.8186	116.455	49.9794
120.85	84.849	120.85	84.8844	120.85	85.0409	120.85	85.1732	120.85	49.6906	120.85	49.8229	120.85	49.9794
125.244	84.7895	125.244	84.8262	125.244	84.9845	125.244	85.111	125.244	49.6946	125.244	49.821	125.244	49.9794
129.639	84.7712	129.639	84.8068	129.639	84.9436	129.639	85.018	129.639	49.7681	129.639	49.8425	129.639	49.9794
134.033	84.7357	134.033	84.7733	134.033	84.9185	134.033	84.9955	134.033	49.7572	134.033	49.8342	134.033	49.9794
138.428	84.6628	138.428	84.7055	138.428	84.891	138.428	85.0342	138.428	49.6507	138.428	49.7938	138.428	49.9794
143.555	84.7656	143.555	84.805	143.555	84.9675	143.555	85.074	143.555	49.7104	143.555	49.8169	143.555	49.9794
148.682	84.9094	148.682	84.9433	148.682	85.0569	148.682	85.084	148.682	49.8387	148.682	49.8658	148.682	49.9794
153.809	85.0369	153.809	85.0697	153.809	85.1723	153.809	85.1695	153.809	49.8796	153.809	49.8768	153.809	49.9794
159.668	85.1329	159.668	85.1637	159.668	85.2527	159.668	85.2322	159.668	49.911	159.668	49.8905	159.668	49.9794
164.795	85.3293	164.795	85.3587	164.795	85.4245	164.795	85.3529	164.795	49.9853	164.795	49.9137	164.795	49.9794
