"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.3044	20.5078	47.0564	20.5078	48.8838	20.5078	47.6167	20.5078	45.33	20.5078	47.9702
21.2402	46.8998	21.2402	43.6376	21.2402	46.5044	21.2402	43.9877	21.2402	40.8974	21.2402	44.9704
21.9727	45.3162	21.9727	40.3317	21.9727	44.7846	21.9727	41.2111	21.9727	41.133	21.9727	42.9782
22.7051	47.8982	22.7051	43.7789	22.7051	47.2991	22.7051	44.6784	22.7051	42.9609	22.7051	45.7861
23.4375	47.4298	23.4375	43.1414	23.4375	46.7448	23.4375	44.2285	23.4375	45.5239	23.4375	45.5371
24.1699	49.3897	24.1699	45.2054	24.1699	48.7333	24.1699	46.2117	24.1699	42.9652	24.1699	47.187
25.6348	45.9734	25.6348	39.5538	25.6348	44.9919	25.6348	41.1782	25.6348	46.8276	25.6348	43.9283
26.3672	49.1148	26.3672	43.7073	26.3672	48.3625	26.3672	44.9936	26.3672	45.5495	26.3672	46.7091
27.0996	48.0333	27.0996	43.3826	27.0996	47.2385	27.0996	44.4549	27.0996	48.6719	27.0996	46.3681
27.832	46.857	27.832	41.5497	27.832	46.0868	27.832	42.6162	27.832	49.2344	27.832	45.4254
29.2969	50.2872	29.2969	45.7778	29.2969	49.537	29.2969	46.8671	29.2969	50.0157	29.2969	48.5229
30.0293	49.5384	30.0293	44.5073	30.0293	48.7368	30.0293	45.644	30.0293	50.4853	30.0293	47.8369
31.4941	51.8933	31.4941	48.3883	31.4941	51.2809	31.4941	49.1938	31.4941	52.4831	31.4941	50.5823
32.2266	52.3198	32.2266	48.5983	32.2266	51.6369	32.2266	49.4853	32.2266	52.8134	32.2266	50.9168
33.6914	52.7253	33.6914	48.8167	33.6914	52.0703	33.6914	49.6453	33.6914	53.3598	33.6914	51.2782
34.4238	52.6645	34.4238	49.0567	34.4238	51.9995	34.4238	49.8498	34.4238	54.3293	34.4238	51.5131
35.8887	54.5016	35.8887	51.7515	35.8887	53.9359	35.8887	52.3425	35.8887	55.9686	35.8887	53.5794
37.3535	55.3423	37.3535	52.511	37.3535	54.7698	37.3535	53.1117	37.3535	56.6695	37.3535	54.3636
38.8184	55.8656	38.8184	53.5079	38.8184	55.3602	38.8184	53.9963	38.8184	57.9685	38.8184	55.2077
39.5508	56.5332	39.5508	54.4227	39.5508	56.063	39.5508	54.8812	39.5508	58.72	39.5508	55.9869
41.0156	57.9818	41.0156	56.1051	41.0156	57.5407	41.0156	56.6025	41.0156	59.9321	41.0156	57.4964
42.4805	59.1223	42.4805	57.4182	42.4805	58.6899	42.4805	57.8648	42.4805	60.9792	42.4805	58.6739
43.9453	60.2869	43.9453	58.6296	43.9453	59.8826	43.9453	59.0415	43.9453	61.8828	43.9453	59.8042
45.4102	61.2288	45.4102	59.7206	45.4102	60.8458	45.4102	60.1152	45.4102	62.9622	45.4102	60.8336
47.6074	62.9402	47.6074	61.6483	47.6074	62.5981	47.6074	62.0128	47.6074	64.5501	47.6074	62.6145
49.0723	63.9042	49.0723	62.6439	49.0723	63.5641	49.0723	63.0202	49.0723	65.4522	49.0723	63.5855
50.5371	64.8472	50.5371	63.7158	50.5371	64.5226	50.5371	64.0853	50.5371	66.4864	50.5371	64.6023
52.7344	66.5398	52.7344	65.5328	52.7344	66.2322	52.7344	65.8887	52.7344	68.0314	52.7344	66.3237
54.1992	67.4925	54.1992	66.5679	54.1992	67.2035	54.1992	66.8999	54.1992	68.9329	54.1992	67.301
56.3965	69.0928	56.3965	68.2556	56.3965	68.8221	56.3965	68.5842	56.3965	70.4641	56.3965	68.9329
58.5938	70.7289	58.5938	70.0028	58.5938	70.4738	58.5938	70.3212	58.5938	72.0619	58.5938	70.6139
60.0586	71.8646	60.0586	71.149	60.0586	71.6142	60.0586	71.4706	60.0586	73.0581	60.0586	71.7347
62.2559	73.3348	62.2559	72.6294	62.2559	73.0844	62.2559	72.959	62.2559	74.4203	62.2559	73.1958
64.4531	74.8049	64.4531	74.1626	64.4531	74.5654	64.4531	74.4833	64.4531	75.8309	64.4531	74.686
66.6504	76.4135	66.6504	75.8038	66.6504	76.1795	66.6504	76.1245	66.6504	77.3513	66.6504	76.2982
69.5801	78.3629	69.5801	77.7872	69.5801	78.1305	69.5801	78.1149	69.5801	79.2113	69.5801	78.2538
71.7773	79.853	71.7773	79.3308	71.7773	79.6286	71.7773	79.6517	71.7773	80.669	71.7773	79.7643
73.9746	81.2427	73.9746	80.7366	73.9746	81.0235	73.9746	81.0533	73.9746	81.9532	73.9746	81.1467
76.9043	83.0151	76.9043	82.5472	76.9043	82.8032	76.9043	82.8598	76.9043	83.6625	76.9043	82.9293
79.834	84.5363	79.834	84.0953	79.834	84.3337	79.834	84.4001	79.834	85.0768	79.834	84.4486
82.7637	85.6491	82.7637	85.2275	82.7637	85.4493	82.7637	85.5324	82.7637	86.1404	82.7637	85.5651
85.6934	86.3312	85.6934	85.9276	85.6934	86.1308	85.6934	86.2397	85.6934	86.7897	85.6934	86.2543
88.623	86.6123	88.623	86.2194	88.623	86.4075	88.623	86.5442	88.623	87.0541	88.623	86.5422
91.5527	86.517	91.5527	86.1677	91.5527	86.3139	91.5527	86.4913	91.5527	86.9782	91.5527	86.4709
94.4824	86.3723	94.4824	86.0523	94.4824	86.1748	94.4824	86.3688	94.4824	86.7824	94.4824	86.3328
98.1445	86.1691	98.1445	85.8647	98.1445	85.9889	98.1445	86.1592	98.1445	86.45	98.1445	86.117
101.807	85.8393	101.807	85.5943	101.807	85.6731	101.807	85.8732	101.807	86.1387	101.807	85.8167
105.469	85.5342	105.469	85.3056	105.469	85.3717	105.469	85.5848	105.469	85.8111	105.469	85.5181
109.131	85.3126	109.131	85.1909	109.131	85.1862	109.131	85.4165	109.131	85.6135	109.131	85.3415
112.793	85.2389	112.793	85.1032	112.793	85.1044	112.793	85.343	112.793	85.4922	112.793	85.2584
