"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	2.45708	20.5078	0.940427
21.2402	3.961	21.2402	1.58407
21.9727	3.47168	21.9727	1.87478
22.7051	3.42173	22.7051	1.56643
23.4375	1.55127	23.4375	1.26592
24.1699	3.95252	24.1699	1.59727
25.6348	-0.484962	25.6348	1.15524
26.3672	2.8027	26.3672	1.72197
27.0996	-0.298239	27.0996	0.943726
27.832	-1.57461	27.832	0.754314
29.2969	0.382126	29.2969	1.08145
30.0293	-0.493992	30.0293	0.979746
31.4941	-0.248731	31.4941	0.757488
32.2266	-0.231105	32.2266	0.780516
33.6914	-0.259595	33.6914	0.858169
34.4238	-1.12191	34.4238	0.552826
35.8887	-0.994322	35.8887	0.409577
37.3535	-0.880292	37.3535	0.460013
38.8184	-1.4768	38.8184	0.203668
39.5508	-1.54827	39.5508	0.123077
41.0156	-1.39776	41.0156	0.0834776
42.4805	-1.35098	42.4805	0.0517768
43.9453	-1.12878	43.9453	0.112769
45.4102	-1.23985	45.4102	0.0440951
47.6074	-1.15159	47.6074	0.0105407
49.0723	-1.11454	49.0723	0.00397024
50.5371	-1.19639	50.5371	-0.0570359
52.7344	-1.10232	52.7344	-0.0725248
54.1992	-1.06249	54.1992	-0.0801298
56.3965	-1.01658	56.3965	-0.0959386
58.5938	-1.00275	58.5938	-0.128182
60.0586	-0.904281	60.0586	-0.109664
62.2559	-0.834999	62.2559	-0.101757
64.4531	-0.799989	64.4531	-0.112665
66.6504	-0.743996	66.6504	-0.112164
69.5801	-0.694541	69.5801	-0.118408
71.7773	-0.67968	71.7773	-0.132353
73.9746	-0.608281	73.9746	-0.12054
76.9043	-0.570274	76.9043	-0.124574
79.834	-0.496871	79.834	-0.114276
82.7637	-0.469021	82.7637	-0.115953
85.6934	-0.456749	85.6934	-0.124674
88.623	-0.458474	88.623	-0.136876
91.5527	-0.483943	91.5527	-0.160372
94.4824	-0.453853	94.4824	-0.162173
98.1445	-0.351121	98.1445	-0.132129
101.807	-0.36285	101.807	-0.148652
105.469	-0.349959	105.469	-0.151992
109.131	-0.347797	109.131	-0.161522
112.793	-0.326384	112.793	-0.160602
116.455	-0.309588	116.455	-0.160816
120.85	-0.28878	120.85	-0.156535
125.244	-0.284824	125.244	-0.158387
129.639	-0.211266	129.639	-0.136878
134.033	-0.22224	134.033	-0.145232
138.428	-0.328713	138.428	-0.185557
143.555	-0.26899	143.555	-0.162473
148.682	-0.140704	148.682	-0.113631
153.809	-0.0998438	153.809	-0.102619
159.668	-0.0684413	159.668	-0.0889043
164.795	0.00586495	164.795	-0.0657382
170.654	-0.0121731	170.654	-0.0729012
176.514	-0.0461276	176.514	-0.0818662
183.105	0.0169888	183.105	-0.0496351
189.697	0.0418691	189.697	-0.0420609
196.289	0.100223	196.289	-0.0142284
202.881	0.176241	202.881	0.0257223
210.205	0.25453	210.205	0.0635681
217.529	0.284759	217.529	0.068711
225.586	0.382111	225.586	0.114021
232.91	0.487352	232.91	0.152565
241.699	0.482058	241.699	0.15713
249.756	0.696592	249.756	0.263644
258.545	0.673714	258.545	0.241074
268.066	0.728842	268.066	0.255095
277.588	0.720327	277.588	0.297861
287.109	0.92276	287.109	0.372393
297.363	1.01943	297.363	0.398945
307.617	0.911187	307.617	0.33466
318.604	1.1488	318.604	0.457875
329.59	1.20403	329.59	0.449111
341.309	1.14228	341.309	0.463819
353.76	1.46916	353.76	0.561971
366.211	1.47734	366.211	0.559236
378.662	1.52411	378.662	0.573471
392.578	1.45348	392.578	0.499363
405.762	1.56235	405.762	0.59098
420.41	1.69825	420.41	0.632242
435.059	1.61698	435.059	0.562759
