"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-0.200459	20.5078	-0.0771673
21.9727	-0.297845	21.9727	-0.0245752
23.4375	-0.452608	23.4375	-0.0720852
24.9023	-0.233153	24.9023	-0.00512593
26.3672	-0.0788067	26.3672	0.0769249
27.832	0.0999819	27.832	0.128458
29.2969	-0.0375349	29.2969	0.0642383
30.7617	-0.0673519	30.7617	0.0652281
32.2266	0.0130147	32.2266	0.0915778
33.6914	0.0910745	33.6914	0.109279
35.1562	-0.0291327	35.1562	0.0602201
36.6211	0.056896	36.6211	0.0891217
38.0859	0.0945609	38.0859	0.0995596
39.5508	0.0816773	39.5508	0.0890147
41.0156	0.109356	41.0156	0.0958652
42.4805	0.136646	42.4805	0.110516
43.9453	0.155852	43.9453	0.113874
45.4102	0.187918	45.4102	0.123172
46.875	0.229585	46.875	0.138168
48.3398	0.248654	48.3398	0.143636
51.2695	0.25504	51.2695	0.143209
52.7344	0.252935	52.7344	0.142942
54.1992	0.275157	54.1992	0.149795
55.6641	0.286418	55.6641	0.151875
58.5938	0.286631	58.5938	0.151937
60.0586	0.291083	60.0586	0.155685
62.9883	0.344457	62.9883	0.172336
64.4531	0.366896	64.4531	0.181474
67.3828	0.38483	67.3828	0.186863
68.8477	0.367742	68.8477	0.180152
71.7773	0.367955	71.7773	0.180658
74.707	0.341588	74.707	0.168918
77.6367	0.341232	77.6367	0.170116
79.1016	0.353312	79.1016	0.175183
82.0312	0.391717	82.0312	0.190137
84.9609	0.403538	84.9609	0.193849
87.8906	0.364182	87.8906	0.179892
90.8203	0.314742	90.8203	0.166684
95.2148	0.431368	95.2148	0.206525
98.1445	0.502695	98.1445	0.221973
101.074	0.445633	101.074	0.201829
105.469	0.349691	105.469	0.172768
108.398	0.409196	108.398	0.21388
112.793	0.413758	112.793	0.231692
117.188	0.556441	117.188	0.281366
120.117	0.599165	120.117	0.289698
124.512	0.66086	124.512	0.30826
128.906	0.760356	128.906	0.346294
133.301	0.654121	133.301	0.30571
139.16	0.626372	139.16	0.313568
143.555	0.807341	143.555	0.400463
147.949	0.930495	147.949	0.422448
153.809	1.00477	153.809	0.43219
159.668	0.88697	159.668	0.38566
165.527	0.774212	165.527	0.380588
171.387	0.938177	171.387	0.416428
177.246	0.871412	177.246	0.40728
183.105	0.963119	183.105	0.46475
188.965	1.14331	188.965	0.512027
196.289	1.13181	196.289	0.504205
203.613	1.20108	203.613	0.533546
210.938	1.36355	210.938	0.573318
218.262	1.20251	218.262	0.535916
225.586	1.39762	225.586	0.604575
232.91	1.47857	232.91	0.636766
241.699	1.56745	241.699	0.649307
250.488	1.72787	250.488	0.707695
259.277	1.71199	259.277	0.697901
268.066	1.79124	268.066	0.719761
276.855	1.73155	276.855	0.642005
287.109	1.44035	287.109	0.540798
297.363	1.9192	297.363	0.820726
307.617	1.76398	307.617	0.617869
319.336	2.06766	319.336	0.820478
329.59	1.96723	329.59	0.670361
341.309	2.14429	341.309	0.89898
353.027	2.04936	353.027	0.708484
366.211	2.3064	366.211	0.836488
379.395	2.00465	379.395	0.670382
392.578	2.00185	392.578	0.641422
405.762	2.5402	405.762	0.905347
420.41	2.35038	420.41	0.743659
435.059	2.36861	435.059	0.805471
451.172	2.2373	451.172	0.618595
465.82	2.48481	465.82	0.86468
483.398	2.43502	483.398	0.856211
499.512	2.73603	499.512	0.920533
517.09	2.47831	517.09	0.724871
536.133	2.86713	536.133	0.952572
555.176	2.88049	555.176	0.936519
574.219	2.87953	574.219	0.988757
594.727	3.217	594.727	1.36782
615.234	4.13129	615.234	2.04322
637.207	4.19496	637.207	1.85726
659.18	3.78789	659.18	1.47609
682.617	3.80232	682.617	1.55919
707.52	3.98348	707.52	1.64462
732.422	3.59665	732.422	1.41703
757.324	4.39148	757.324	2.00106
785.156	4.07687	785.156	1.71912
811.523	4.48068	811.523	1.97881
840.82	4.36173	840.82	1.73198
870.117	3.66967	870.117	1.32368
900.879	3.83675	900.879	1.52052
933.105	3.91972	933.105	1.51595
965.332	3.96833	965.332	1.48391
1,000.49	3.48061	1,000.49	1.19489
1,035.64	3.57634	1,035.64	1.09457
1,072.27	3.0011	1,072.27	0.91877
1,108.89	3.48986	1,108.89	1.18684
1,148.44	3.48693	1,148.44	1.29192
1,189.45	3.99921	1,189.45	1.63821
1,230.47	4.65032	1,230.47	2.00388
1,274.41	4.6734	1,274.41	2.03146
1,319.82	4.95831	1,319.82	2.02865
1,366.7	5.14441	1,366.7	2.14032
1,413.57	4.55778	1,413.57	1.78232
1,463.38	4.35629	1,463.38	1.6037
1,516.11	4.5867	1,516.11	1.85452
1,568.85	4.8694	1,568.85	1.9701
1,624.51	5.26273	1,624.51	2.13023
1,681.64	5.83661	1,681.64	2.50734
1,741.7	6.38765	1,741.7	2.84287
1,803.22	6.27352	1,803.22	2.81831
1,866.21	5.97176	1,866.21	2.82212
1,932.13	6.01571	1,932.13	2.46702
1,999.51	5.7889	1,999.51	2.45949
2,069.82	6.40432	2,069.82	2.81222
2,143.07	6.02552	2,143.07	2.62144
2,219.24	5.58491	2,219.24	2.42217
2,296.88	5.23406	2,296.88	2.3357
2,378.91	5.4703	2,378.91	2.34419
2,462.4	6.31443	2,462.4	2.72852
2,548.83	6.0004	2,548.83	2.48103
2,639.65	5.6268	2,639.65	2.19258
2,731.93	5.3616	2,731.93	2.01974
2,828.61	5.72423	2,828.61	2.25555
2,928.22	6.10363	2,928.22	2.5572
3,030.76	5.99359	3,030.76	2.49581
