"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.8464	20.5078	55.0156	20.5078	54.9741	20.5078	54.9612
21.9727	54.5767	21.9727	54.5866	21.9727	54.7189	21.9727	54.655
23.4375	55.3286	23.4375	55.3881	23.4375	55.7054	23.4375	55.5474
24.9023	56.9492	24.9023	56.9383	24.9023	56.9473	24.9023	56.9452
26.3672	56.9439	26.3672	56.8122	26.3672	56.5957	26.3672	56.7259
27.832	60.1434	27.832	59.9757	27.832	59.4773	27.832	59.7549
29.2969	62.0473	29.2969	61.9651	29.2969	61.6931	29.2969	61.8403
30.7617	63.4587	30.7617	63.3524	30.7617	63.2055	30.7617	63.2968
32.2266	65.7007	32.2266	65.5707	32.2266	65.3251	32.2266	65.4691
33.6914	67.6482	33.6914	67.5038	33.6914	67.1723	33.6914	67.3616
35.1562	69.4452	35.1562	69.3617	35.1562	69.2179	35.1562	69.3031
36.6211	71.3633	36.6211	71.2472	36.6211	71.0103	36.6211	71.1473
38.0859	73.2147	38.0859	73.0911	38.0859	72.8088	38.0859	72.9695
39.5508	74.8035	39.5508	74.6958	39.5508	74.4448	39.5508	74.5869
41.0156	76.2823	41.0156	76.1663	41.0156	75.931	41.0156	76.0672
42.4805	77.0003	42.4805	76.8623	42.4805	76.5951	42.4805	76.7514
43.9453	77.8572	43.9453	77.7189	43.9453	77.4382	43.9453	77.6012
45.4102	78.299	45.4102	78.1519	45.4102	77.8414	45.4102	78.0209
46.875	78.6646	46.875	78.4992	46.875	78.1384	46.875	78.3466
48.3398	78.9828	48.3398	78.812	48.3398	78.4264	48.3398	78.6481
51.2695	79.4078	51.2695	79.2402	51.2695	78.8572	51.2695	79.0769
52.7344	79.6189	52.7344	79.4501	52.7344	79.0875	52.7344	79.2973
54.1992	79.8412	54.1992	79.6643	54.1992	79.2887	54.1992	79.5067
55.6641	80.0696	55.6641	79.8909	55.6641	79.4965	55.6641	79.7242
58.5938	80.5063	58.5938	80.3268	58.5938	79.9493	58.5938	80.1688
60.0586	80.7728	60.0586	80.5857	60.0586	80.2178	60.0586	80.4341
62.9883	81.3892	62.9883	81.184	62.9883	80.751	62.9883	81.0037
64.4531	81.6089	64.4531	81.3914	64.4531	80.9373	64.4531	81.2032
67.3828	82.0026	67.3828	81.7804	67.3828	81.3035	67.3828	81.5819
68.8477	82.1044	68.8477	81.8894	68.8477	81.4435	68.8477	81.7047
71.7773	82.3788	71.7773	82.1612	71.7773	81.7388	71.7773	81.9887
74.707	82.5536	74.707	82.3489	74.707	81.9594	74.707	82.1901
77.6367	82.6432	77.6367	82.4344	77.6367	82.0592	77.6367	82.2837
79.1016	82.7183	79.1016	82.5025	79.1016	82.1155	79.1016	82.3474
82.0312	82.9967	82.0312	82.7608	82.0312	82.3378	82.0312	82.592
84.9609	83.1261	84.9609	82.8863	84.9609	82.4601	84.9609	82.7167
87.8906	83.0895	87.8906	82.8642	87.8906	82.4985	87.8906	82.7218
90.8203	83.3402	90.8203	83.1228	90.8203	82.8471	90.8203	83.0241
95.2148	83.67	95.2148	83.4076	95.2148	83.0128	95.2148	83.2585
98.1445	83.8504	98.1445	83.5767	98.1445	83.0463	98.1445	83.3629
101.074	83.8318	101.074	83.5777	101.074	83.1245	101.074	83.3978
105.469	83.7963	105.469	83.5781	105.469	83.2549	105.469	83.4555
108.398	83.8186	108.398	83.5295	108.398	83.209	108.398	83.4233
112.793	83.693	112.793	83.3674	112.793	83.1377	112.793	83.3147
117.188	83.5932	117.188	83.2087	117.188	82.8459	117.188	83.1019
120.117	83.4994	120.117	83.1124	120.117	82.6478	120.117	82.9558
124.512	83.5363	124.512	83.1254	124.512	82.5436	124.512	82.9169
128.906	83.269	128.906	82.8116	128.906	82.1313	128.906	82.5663
133.301	82.9859	133.301	82.5889	133.301	82.035	133.301	82.3908
139.16	82.6526	139.16	82.2314	139.16	81.8346	139.16	82.1157
143.555	82.7103	143.555	82.1557	143.555	81.638	143.555	82.0108
147.949	82.8029	147.949	82.2378	147.949	81.4693	147.949	81.9756
153.809	82.6054	153.809	82.04	153.809	81.1494	153.809	81.721
159.668	82.4911	159.668	81.9981	159.668	81.2046	159.668	81.7074
165.527	82.3143	165.527	81.8	165.527	81.3562	165.527	81.6819
171.387	82.4697	171.387	81.9106	171.387	81.1481	171.387	81.6499
177.246	82.3327	177.246	81.8013	177.246	81.1893	177.246	81.6056
183.105	82.4321	183.105	81.788	183.105	81.2831	183.105	81.6699
188.965	82.6104	188.965	81.9147	188.965	81.127	188.965	81.6747
196.289	82.817	196.289	82.1108	196.289	81.2948	196.289	81.8602
203.613	82.9733	203.613	82.212	203.613	81.3403	203.613	81.9492
210.938	83.1578	210.938	82.383	210.938	81.2396	210.938	82.0011
218.262	83.1609	218.262	82.4085	218.262	81.5579	218.262	82.1532
225.586	83.4018	225.586	82.5691	225.586	81.4542	225.586	82.2145
232.91	83.3756	232.91	82.4923	232.91	81.3335	232.91	82.1314
241.699	83.27	241.699	82.379	241.699	81.1049	241.699	81.9698
250.488	83.3645	250.488	82.3813	250.488	80.9302	250.488	81.9213
259.277	83.5028	259.277	82.4957	259.277	80.9816	259.277	82.0158
268.066	83.2405	268.066	82.2409	268.066	80.5789	268.066	81.6981
276.855	83.1035	276.855	82.2294	276.855	80.3448	276.855	81.562
287.109	82.6609	287.109	81.9662	287.109	80.3315	287.109	81.3523
297.363	83.208	297.363	82.01	297.363	80.1496	297.363	81.4443
307.617	83.0188	307.617	82.256	307.617	79.9002	307.617	81.3749
319.336	83.1812	319.336	82.0605	319.336	80.0368	319.336	81.4089
329.59	82.9072	329.59	82.1126	329.59	79.7548	329.59	81.2398
341.309	83.1112	341.309	81.8164	341.309	79.8757	341.309	81.2481
353.027	82.8661	353.027	82.0076	353.027	79.3542	353.027	81.0451
366.211	83.2179	366.211	82.1734	366.211	79.194	366.211	81.1544
379.395	83.1782	379.395	82.3312	379.395	79.7239	379.395	81.3818
392.578	82.8691	392.578	82.1715	392.578	79.5537	392.578	81.1749
405.762	83.318	405.762	82.1222	405.762	79.3487	405.762	81.2206
420.41	83.2801	420.41	82.4717	420.41	79.0081	420.41	81.2208
435.059	83.2798	435.059	82.404	435.059	79.3497	435.059	81.3076
451.172	83.166	451.172	82.5914	451.172	79.321	451.172	81.332
465.82	83.3528	465.82	82.32	465.82	79.1888	465.82	81.2469
483.398	83.1788	483.398	82.2308	483.398	78.7122	483.398	81.0068
499.512	83.5603	499.512	82.6023	499.512	78.9718	499.512	81.347
517.09	83.568	517.09	82.8936	517.09	79.3048	517.09	81.5616
536.133	83.663	536.133	82.5628	536.133	79.001	536.133	81.375
555.176	83.7959	555.176	82.7771	555.176	78.774	555.176	81.4317
574.219	84.0515	574.219	82.8312	574.219	79.3799	574.219	81.717
594.727	84.0815	594.727	81.9429	594.727	79.6259	594.727	81.5118
615.234	84.5365	615.234	81.1153	615.234	78.3128	615.234	81.0367
637.207	84.1881	637.207	81.4898	637.207	77.4436	637.207	80.7717
659.18	83.9486	659.18	81.7377	659.18	77.3487	659.18	80.7326
682.617	83.7434	682.617	81.3481	682.617	78.0447	682.617	80.7031
707.52	84.0057	707.52	81.3442	707.52	77.4928	707.52	80.6592
732.422	83.7581	732.422	81.2131	732.422	77.3231	732.422	80.4696
757.324	84.0374	757.324	80.8072	757.324	77.1161	757.324	80.4094
785.156	83.9888	785.156	81.1542	785.156	76.6958	785.156	80.3986
811.523	84.4454	811.523	81.2261	811.523	76.9327	811.523	80.6819
840.82	84.3123	840.82	81.8367	840.82	76.0208	840.82	80.6444
870.117	84.081	870.117	82.112	870.117	76.4032	870.117	80.7186
900.879	84.0618	900.879	81.5232	900.879	77.1656	900.879	80.6621
933.105	84.3948	933.105	81.8731	933.105	76.3913	933.105	80.7642
965.332	83.8099	965.332	81.4106	965.332	76.0404	965.332	80.2692
1,000.49	83.7449	1,000.49	81.4325	1,000.49	75.9429	1,000.49	80.2294
1,035.64	83.7133	1,035.64	81.4548	1,035.64	75.5517	1,035.64	80.1496
1,072.27	82.7469	1,072.27	80.0842	1,072.27	75.6863	1,072.27	79.267
1,108.89	83.4466	1,108.89	79.923	1,108.89	74.7663	1,108.89	79.3502
1,148.44	83.1456	1,148.44	79.2226	1,148.44	73.6289	1,148.44	78.7804
1,189.45	83.8891	1,189.45	80.1248	1,189.45	74.52	1,189.45	79.5972
1,230.47	84.4134	1,230.47	80.1539	1,230.47	74.6168	1,230.47	79.9025
1,274.41	84.0935	1,274.41	80.4389	1,274.41	74.9274	1,274.41	79.87
1,319.82	84.0635	1,319.82	80.2022	1,319.82	74.6387	1,319.82	79.7322
1,366.7	83.6158	1,366.7	79.6151	1,366.7	73.2552	1,366.7	79.1007
1,413.57	82.5442	1,413.57	78.6288	1,413.57	72.3391	1,413.57	78.0776
1,463.38	81.2553	1,463.38	77.057	1,463.38	70.5113	1,463.38	76.628
1,516.11	80.4285	1,516.11	75.7408	1,516.11	69.7962	1,516.11	75.672
