"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-0.0338634	20.5078	-0.0160516
21.9727	-0.310486	21.9727	-0.155801
23.4375	-0.31906	23.4375	-0.125061
24.9023	0.317713	24.9023	0.158808
26.3672	-0.598779	26.3672	-0.256047
27.832	0.11941	27.832	0.0562922
29.2969	-0.221482	29.2969	-0.097884
30.7617	-0.542993	30.7617	-0.227059
32.2266	-0.133971	32.2266	-0.0589924
33.6914	-0.149899	33.6914	-0.062647
35.1562	-0.0681677	35.1562	-0.0310796
36.6211	-0.115777	36.6211	-0.0461253
38.0859	-0.101288	38.0859	-0.0405358
39.5508	-0.131093	39.5508	-0.054038
41.0156	-0.17292	41.0156	-0.0761603
42.4805	0.223135	42.4805	0.0830185
43.9453	0.154105	43.9453	0.0785992
45.4102	0.162981	45.4102	0.082017
46.875	0.216797	46.875	0.0994187
48.3398	0.119641	48.3398	0.0605697
51.2695	0.182159	51.2695	0.0914435
52.7344	0.123751	52.7344	0.0657325
54.1992	0.123569	54.1992	0.0675914
55.6641	0.140522	55.6641	0.0774956
58.5938	0.109304	58.5938	0.0596925
60.0586	0.0225203	60.0586	0.030858
62.9883	0.192008	62.9883	0.0956257
64.4531	0.222771	64.4531	0.105662
67.3828	0.338219	67.3828	0.145931
68.8477	0.219913	68.8477	0.0988921
71.7773	0.111892	71.7773	0.0600052
74.707	0.0573918	74.707	0.0412584
77.6367	0.199387	77.6367	0.0936698
79.1016	0.240619	79.1016	0.109259
82.0312	0.0956032	82.0312	0.0507534
84.9609	-0.211013	84.9609	-0.0694488
87.8906	-0.265713	87.8906	-0.0739115
90.8203	0.222034	90.8203	0.108635
95.2148	0.155479	95.2148	0.0866093
98.1445	0.30729	98.1445	0.144401
101.074	0.258994	101.074	0.120858
105.469	0.161063	105.469	0.077715
108.398	0.254299	108.398	0.114007
112.793	0.216902	112.793	0.114892
117.188	0.371737	117.188	0.160543
120.117	0.358538	120.117	0.140059
124.512	0.246052	124.512	0.107624
128.906	0.11676	128.906	0.0711288
133.301	0.095107	133.301	0.0653839
139.16	0.189698	139.16	0.106338
143.555	0.240064	143.555	0.130124
147.949	0.237194	147.949	0.128441
153.809	0.0920254	153.809	0.0761632
159.668	0.151021	159.668	0.105577
165.527	0.17055	165.527	0.116491
171.387	0.2542	171.387	0.148556
177.246	0.269037	177.246	0.16235
183.105	0.314226	183.105	0.178343
188.965	0.287002	188.965	0.175165
196.289	0.355014	196.289	0.209464
203.613	0.456783	203.613	0.241289
210.938	0.408436	210.938	0.225943
218.262	0.295227	218.262	0.18686
225.586	0.376181	225.586	0.224019
232.91	0.498874	232.91	0.284812
241.699	0.438402	241.699	0.241375
250.488	0.65885	250.488	0.398943
259.277	0.748008	259.277	0.438287
268.066	0.937646	268.066	0.558886
276.855	0.672646	276.855	0.338018
287.109	0.664127	287.109	0.324729
297.363	0.817344	297.363	0.433626
307.617	0.873937	307.617	0.468395
319.336	0.961066	319.336	0.617884
329.59	0.930335	329.59	0.425911
341.309	1.04274	341.309	0.604536
353.027	1.03389	353.027	0.538458
366.211	1.09926	366.211	0.611294
379.395	1.21223	379.395	0.618819
392.578	1.29692	392.578	0.655788
405.762	0.985368	405.762	0.544352
420.41	0.741712	420.41	0.51018
435.059	0.361494	435.059	0.493246
451.172	1.67964	451.172	1.18939
465.82	2.07078	465.82	1.16082
483.398	2.25041	483.398	1.14699
499.512	2.41241	499.512	1.20924
517.09	2.65328	517.09	1.25707
536.133	2.76611	536.133	1.34677
555.176	2.75137	555.176	1.22251
574.219	2.90346	574.219	1.31346
594.727	3.05048	594.727	1.33782
615.234	3.06424	615.234	1.32971
637.207	3.03771	637.207	1.22802
659.18	3.19865	659.18	1.44669
682.617	3.17064	682.617	1.38529
707.52	3.07697	707.52	1.24637
732.422	3.19524	732.422	1.36671
757.324	2.99209	757.324	1.18897
785.156	3.2439	785.156	1.2095
811.523	3.00394	811.523	0.912651
840.82	3.22487	840.82	1.18388
870.117	3.30141	870.117	1.18342
900.879	3.77205	900.879	1.38379
933.105	4.04978	933.105	1.67704
965.332	3.93763	965.332	1.39047
1,000.49	3.8372	1,000.49	1.5359
1,035.64	4.43194	1,035.64	1.86972
1,072.27	4.18092	1,072.27	1.72104
1,108.89	4.51902	1,108.89	1.70831
1,148.44	3.76426	1,148.44	1.61537
1,189.45	4.7252	1,189.45	1.94509
1,230.47	4.75969	1,230.47	1.83669
1,274.41	5.28578	1,274.41	2.22176
1,319.82	5.25678	1,319.82	2.05216
1,366.7	4.91169	1,366.7	2.04639
1,413.57	5.62977	1,413.57	2.29018
1,463.38	5.64621	1,463.38	2.39062
1,516.11	5.46921	1,516.11	2.04527
1,568.85	5.78228	1,568.85	2.2534
1,624.51	5.9515	1,624.51	2.35498
1,681.64	6.43269	1,681.64	2.51221
1,741.7	6.39427	1,741.7	2.50809
1,803.22	6.13845	1,803.22	2.30421
1,866.21	5.98704	1,866.21	2.12385
1,932.13	6.13986	1,932.13	2.17986
1,999.51	6.47485	1,999.51	2.37375
2,069.82	6.87707	2,069.82	2.62751
2,143.07	6.90662	2,143.07	2.70288
2,219.24	6.74715	2,219.24	2.66336
2,296.88	6.70394	2,296.88	2.64454
2,378.91	7.01452	2,378.91	2.88963
2,462.4	7.5179	2,462.4	3.17764
2,548.83	7.11906	2,548.83	3.03058
2,639.65	6.46262	2,639.65	2.72807
2,731.93	6.38064	2,731.93	2.5593
2,828.61	6.7452	2,828.61	2.73776
2,928.22	7.03957	2,928.22	2.92281
3,030.76	7.1118	3,030.76	2.94342
3,137.7	7.00793	3,137.7	2.84018
3,249.02	7.2234	3,249.02	2.91682
3,363.28	7.53916	3,363.28	3.2298
3,481.93	7.068	3,481.93	3.14261
3,604.98	6.39284	3,604.98	2.88328
3,732.42	5.96369	3,732.42	2.76365
3,864.26	3.81888	3,864.26	1.49302
4,000.49	2.7955	4,000.49	0.0366782
4,141.11	3.11082	4,141.11	-0.143276
4,287.6	3.37896	4,287.6	-0.0282342
4,438.48	4.37866	4,438.48	0.854621
4,595.21	4.76187	4,595.21	1.27178
4,756.35	4.46523	4,756.35	1.0168
4,924.8	3.657	4,924.8	0.600571
5,097.66	4.10116	5,097.66	1.0585
5,277.83	4.91508	5,277.83	1.48037
5,463.87	4.43143	5,463.87	0.906797
5,657.23	4.36515	5,657.23	0.90519
5,856.45	4.78728	5,856.45	1.25516
6,062.99	4.46686	6,062.99	1.04601
6,276.86	4.30937	6,276.86	1.16026
6,498.05	6.00985	6,498.05	2.54629
6,726.56	6.09705	6,726.56	2.58311
6,963.87	5.77666	6,963.87	2.14937
7,209.96	6.42624	7,209.96	2.49889
7,464.84	6.29825	7,464.84	2.41773
7,727.05	6.81855	7,727.05	2.85314
7,999.51	7.59667	7,999.51	3.30638
8,282.23	7.37215	8,282.23	3.06758
8,573.73	7.77829	8,573.73	3.4076
8,876.95	8.18434	8,876.95	3.55135
9,188.96	8.11865	9,188.96	3.45135
9,514.16	8.38211	9,514.16	3.59794
9,849.61	8.07476	9,849.61	3.40323
10,196.8	8.23803	10,196.8	3.56217
10,555.7	8.50137	10,555.7	3.72191
10,927.7	8.76761	10,927.7	3.83234
11,313	9.13831	11,313	4.05618
11,712.9	9.24798	11,712.9	4.12206
12,126	9.36985	12,126	4.14282
12,553.7	9.52116	12,553.7	4.1022
12,996.1	9.88067	12,996.1	4.31463
13,454.6	10.0774	13,454.6	4.45528
