"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	52.4333	20.5078	52.5156	20.5078	52.4022	20.5078	52.44
21.9727	52.3351	21.9727	52.5607	21.9727	52.7824	21.9727	52.6373
23.4375	54.022	23.4375	54.2055	23.4375	54.444	23.4375	54.2989
24.9023	54.6717	24.9023	54.5027	24.9023	54.0522	24.9023	54.306
26.3672	53.2086	26.3672	53.5351	26.3672	54.1213	26.3672	53.7971
27.832	55.641	27.832	55.5989	27.832	55.3892	27.832	55.4979
29.2969	55.0337	29.2969	55.176	29.2969	55.3651	29.2969	55.2501
30.7617	56.121	30.7617	56.4101	30.7617	56.9462	30.7617	56.6501
32.2266	57.5936	32.2266	57.6904	32.2266	57.7624	32.2266	57.7101
33.6914	58.6012	33.6914	58.7017	33.6914	58.8168	33.6914	58.7437
35.1562	58.9222	35.1562	58.9871	35.1562	58.9821	35.1562	58.9719
36.6211	60.3669	36.6211	60.4444	36.6211	60.5282	36.6211	60.474
38.0859	61.1802	38.0859	61.2504	38.0859	61.3254	38.0859	61.2767
39.5508	62.2356	39.5508	62.3235	39.5508	62.4588	39.5508	62.3788
41.0156	63.0267	41.0156	63.1507	41.0156	63.3127	41.0156	63.2136
42.4805	61.9517	42.4805	61.8819	42.4805	61.5392	42.4805	61.7186
43.9453	63.7413	43.9453	63.6511	43.9453	63.4705	43.9453	63.5748
45.4102	64.4056	45.4102	64.3134	45.4102	64.1227	45.4102	64.2323
46.875	64.8134	46.875	64.7037	46.875	64.4342	46.875	64.5858
48.3398	65.426	48.3398	65.3627	48.3398	65.1958	48.3398	65.2881
51.2695	66.4523	51.2695	66.3459	51.2695	66.1375	51.2695	66.2586
52.7344	66.9573	52.7344	66.8855	52.7344	66.7416	52.7344	66.8245
54.1992	67.3008	54.1992	67.2238	54.1992	67.0814	54.1992	67.1646
55.6641	67.8979	55.6641	67.8059	55.6641	67.6554	55.6641	67.7455
58.5938	68.8815	58.5938	68.8167	58.5938	68.6852	58.5938	68.7607
60.0586	69.2269	60.0586	69.1912	60.0586	69.1895	60.0586	69.1973
62.9883	70.2566	62.9883	70.1446	62.9883	69.9218	62.9883	70.0511
64.4531	70.7262	64.4531	70.6039	64.4531	70.3361	64.4531	70.4895
67.3828	71.7063	67.3828	71.5403	67.3828	71.1248	67.3828	71.3604
68.8477	71.9547	68.8477	71.847	68.8477	71.5718	68.8477	71.7258
71.7773	72.5227	71.7773	72.4621	71.7773	72.3295	71.7773	72.4046
74.707	73.2856	74.707	73.2438	74.707	73.1801	74.707	73.2185
77.6367	74.263	77.6367	74.1569	77.6367	73.9175	77.6367	74.0536
79.1016	74.7669	79.1016	74.6428	79.1016	74.337	79.1016	74.5094
82.0312	75.3233	82.0312	75.2762	82.0312	75.1442	82.0312	75.2164
84.9609	75.536	84.9609	75.6348	84.9609	75.8535	84.9609	75.7331
87.8906	76.0846	87.8906	76.1717	87.8906	76.5624	87.8906	76.3663
90.8203	77.409	90.8203	77.2758	90.8203	77.0543	90.8203	77.1872
95.2148	78.3479	95.2148	78.2386	95.2148	78.1034	95.2148	78.1896
98.1445	79.1839	98.1445	79.009	98.1445	78.6787	98.1445	78.8738
101.074	79.6722	101.074	79.5346	101.074	79.2454	101.074	79.4124
105.469	80.387	105.469	80.294	105.469	80.118	105.469	80.2206
108.398	81.0525	108.398	80.9179	108.398	80.6262	108.398	80.7938
