"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	52.9179	20.5078	51.6735	20.5078	52.3402
21.9727	52.445	21.9727	52.3233	21.9727	52.3846
23.4375	54.4611	23.4375	53.5885	23.4375	54.0467
24.9023	55.3143	24.9023	53.5728	24.9023	54.5303
26.3672	53.377	26.3672	53.2623	26.3672	53.32
27.832	55.9483	27.832	55.1457	27.832	55.5655
29.2969	55.1436	29.2969	54.9548	29.2969	55.0503
30.7617	56.2738	30.7617	56.1652	30.7617	56.2198
32.2266	57.7826	32.2266	57.3964	32.2266	57.5938
33.6914	58.7736	33.6914	58.4056	33.6914	58.5935
35.1562	59.1356	35.1562	58.6608	35.1562	58.9047
36.6211	60.5427	36.6211	60.1553	36.6211	60.3533
38.0859	61.3517	38.0859	60.965	38.0859	61.1626
39.5508	62.3371	39.5508	62.0817	39.5508	62.2113
41.0156	63.1742	41.0156	62.8241	41.0156	63.0027
42.4805	62.1647	42.4805	61.5422	42.4805	61.8646
43.9453	63.9471	43.9453	63.3815	43.9453	63.6735
45.4102	64.6113	45.4102	64.0315	45.4102	64.3311
46.875	65.0192	46.875	64.4172	46.875	64.7286
48.3398	65.6432	48.3398	65.0769	48.3398	65.3693
51.2695	66.6589	51.2695	66.0717	51.2695	66.3752
52.7344	67.1593	52.7344	66.6021	52.7344	66.8896
54.1992	67.5002	54.1992	66.9575	54.1992	67.2373
55.6641	68.0999	55.6641	67.5405	55.6641	67.8292
58.5938	69.0785	58.5938	68.5438	58.5938	68.8194
60.0586	69.428	60.0586	68.9151	60.0586	69.1791
62.9883	70.4724	62.9883	69.8662	62.9883	70.1799
64.4531	70.9441	64.4531	70.3234	64.4531	70.6448
67.3828	71.8898	67.3828	71.2803	67.3828	71.5957
68.8477	72.1386	68.8477	71.5816	68.8477	71.869
71.7773	72.7392	71.7773	72.1391	71.7773	72.4495
74.707	73.5088	74.707	72.9272	74.707	73.2277
77.6367	74.4513	77.6367	73.9024	77.6367	74.1855
79.1016	74.9714	79.1016	74.3788	79.1016	74.6852
82.0312	75.5455	82.0312	74.95	82.0312	75.258
84.9609	75.7773	84.9609	75.258	84.9609	75.5254
87.8906	76.3235	87.8906	75.7821	87.8906	76.0612
90.8203	77.5173	90.8203	77.1219	90.8203	77.3241
95.2148	78.5207	95.2148	78.0141	95.2148	78.2748
98.1445	79.3925	98.1445	78.7307	98.1445	79.0742
101.074	79.9025	101.074	79.2003	101.074	79.5656
105.469	80.5332	105.469	80.1106	105.469	80.327
108.398	81.2081	108.398	80.7161	108.398	80.969
112.793	81.811	112.793	81.3096	112.793	81.5675
117.188	82.5556	117.188	82.0565	117.188	82.3132
120.117	83.0286	120.117	82.4991	120.117	82.772
124.512	83.4328	124.512	82.947	124.512	83.1967
128.906	83.8339	128.906	83.333	128.906	83.5907
133.301	84.3248	133.301	83.8353	133.301	84.0869
139.16	84.8651	139.16	84.3433	139.16	84.612
143.555	85.1525	143.555	84.6805	143.555	84.9229
147.949	85.3356	147.949	84.8305	147.949	85.0904
153.809	85.3354	153.809	84.8381	153.809	85.0939
159.668	85.5301	159.668	84.917	159.668	85.2344
165.527	85.6306	165.527	84.9885	165.527	85.3215
171.387	85.6755	171.387	85.039	171.387	85.3689
177.246	85.6269	177.246	84.9089	177.246	85.2827
183.105	85.5275	183.105	84.8468	183.105	85.2005
188.965	85.2919	188.965	84.6443	188.965	84.9802
196.289	85.2791	196.289	84.5776	196.289	84.9425
203.613	85.2122	203.613	84.4578	203.613	84.8514
210.938	84.9129	210.938	84.1553	210.938	84.5506
218.262	84.5561	218.262	83.8576	218.262	84.2209
225.586	84.468	225.586	83.7635	225.586	84.13
232.91	84.3823	232.91	83.61	232.91	84.0133
241.699	84.0933	241.699	83.2355	241.699	83.6856
250.488	84.0493	250.488	82.7328	250.488	83.4407
259.277	84.0892	259.277	82.6645	259.277	83.435
268.066	84.038	268.066	82.5061	268.066	83.3392
276.855	83.6099	276.855	82.4203	276.855	83.0557
287.109	83.3559	287.109	82.3247	287.109	82.8709
297.363	83.0464	297.363	82.529	297.363	82.7954
307.617	83.3584	307.617	82.0371	307.617	82.7478
319.336	83.1648	319.336	81.6814	319.336	82.4862
329.59	82.6493	329.59	81.3501	329.59	82.0481
341.309	82.9212	341.309	81.6253	341.309	82.3214
353.027	82.5207	353.027	81.5066	353.027	82.0431
366.211	82.4539	366.211	81.4927	366.211	81.9998
379.395	82.6812	379.395	81.3957	379.395	82.0858
392.578	82.6033	392.578	81.136	392.578	81.9313
405.762	81.9824	405.762	81.0086	405.762	81.5227
420.41	81.6453	420.41	80.8866	420.41	81.2825
435.059	81.3424	435.059	80.0676	435.059	80.7516
451.172	82.762	451.172	80.6557	451.172	81.8353
465.82	83.1397	465.82	81.2113	465.82	82.2817
483.398	83.3363	483.398	81.2642	483.398	82.4226
499.512	83.794	499.512	81.9199	499.512	82.9573
517.09	83.5769	517.09	81.8712	517.09	82.8073
536.133	83.5397	536.133	81.5567	536.133	82.6604
555.176	83.8734	555.176	81.4547	555.176	82.8303
574.219	84.3709	574.219	81.3716	574.219	83.1252
594.727	83.9546	594.727	81.0438	594.727	82.7386
615.234	84.0869	615.234	80.9493	615.234	82.7955
637.207	84.356	637.207	80.9853	637.207	82.9897
659.18	83.5031	659.18	80.6464	659.18	82.3055
682.617	83.9981	682.617	80.2929	682.617	82.5292
707.52	84.0301	707.52	81.0368	707.52	82.7864
732.422	83.7652	732.422	81.0339	732.422	82.6108
757.324	84.0835	757.324	80.4192	757.324	82.6269
785.156	84.0439	785.156	81.1942	785.156	82.8487
811.523	84.7956	811.523	82.3106	811.523	83.7284
840.82	84.8437	840.82	83.0736	840.82	84.0482
870.117	85.0007	870.117	82.5451	870.117	83.9442
900.879	85.4226	900.879	83.0948	900.879	84.4129
933.105	85.1012	933.105	82.3542	933.105	83.9413
965.332	85.3074	965.332	83.6227	965.332	84.5462
1,000.49	85.4848	1,000.49	82.8893	1,000.49	84.3781
1,035.64	85.0598	1,035.64	83.3515	1,035.64	84.2891
1,072.27	85.7362	1,072.27	82.6866	1,072.27	84.4738
1,108.89	85.0291	1,108.89	81.304	1,108.89	83.5542
1,148.44	85.1669	1,148.44	82.7698	1,148.44	84.1317
1,189.45	84.9928	1,189.45	81.8899	1,189.45	83.7127
1,230.47	85.5371	1,230.47	82.0074	1,230.47	84.1214
1,274.41	85.2817	1,274.41	82.2099	1,274.41	84.0119
1,319.82	85.6888	1,319.82	82.7815	1,319.82	84.474
1,366.7	85.0891	1,366.7	78.8419	1,366.7	83.0035
1,413.57	84.6722	1,413.57	79.2241	1,413.57	82.7517
1,463.38	84.8839	1,463.38	78.7582	1,463.38	82.8219
1,516.11	84.3409	1,516.11	78.5917	1,516.11	82.3553
1,568.85	83.3304	1,568.85	78.3743	1,568.85	81.524
1,624.51	82.0232	1,624.51	77.2383	1,624.51	80.2588
1,681.64	81.9664	1,681.64	76.5195	1,681.64	80.0461
1,741.7	82.7493	1,741.7	74.3169	1,741.7	80.3213
1,803.22	82.6076	1,803.22	72.4793	1,803.22	79.9997
1,866.21	82.2619	1,866.21	73.0378	1,866.21	79.7421
1,932.13	81.357	1,932.13	73.6601	1,932.13	79.0284
1,999.51	81.0135	1,999.51	74.3123	1,999.51	78.8445
2,069.82	80.6395	2,069.82	74.0759	2,069.82	78.495
2,143.07	81.0037	2,143.07	73.6053	2,143.07	78.7197
2,219.24	80.5582	2,219.24	70.9342	2,219.24	77.9974
2,296.88	79.7159	2,296.88	68.1171	2,296.88	76.9962
2,378.91	77.9896	2,378.91	67.6935	2,378.91	75.3671
2,462.4	78.0924	2,462.4	69.7627	2,462.4	75.6774
2,548.83	80.0108	2,548.83	71.8959	2,548.83	77.6239
2,639.65	81.2356	2,639.65	74.9322	2,639.65	79.1393
