"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	52.4102	20.5078	52.4292	20.5078	52.4452	20.5078	52.463	20.5078	39.9455	20.5078	39.9633	20.5078	39.9794
21.9727	52.2942	21.9727	52.3278	21.9727	52.4836	21.9727	52.6383	21.9727	39.6689	21.9727	39.8236	21.9727	39.9794
23.4375	53.9936	23.4375	54.0182	23.4375	54.1433	23.4375	54.3373	23.4375	39.6603	23.4375	39.8543	23.4375	39.9794
24.9023	54.6954	24.9023	54.6772	24.9023	54.5184	24.9023	54.3595	24.9023	40.2971	24.9023	40.1382	24.9023	39.9794
26.3672	53.1612	26.3672	53.2009	26.3672	53.4569	26.3672	53.7997	26.3672	39.3806	26.3672	39.7234	26.3672	39.9794
27.832	55.6436	27.832	55.6418	27.832	55.5855	27.832	55.5223	27.832	40.0988	27.832	40.0357	27.832	39.9794
29.2969	55.0093	29.2969	55.0293	29.2969	55.1272	29.2969	55.2508	29.2969	39.7579	29.2969	39.8815	29.2969	39.9794
30.7617	56.0812	30.7617	56.1146	30.7617	56.3417	30.7617	56.6576	30.7617	39.4364	30.7617	39.7523	30.7617	39.9794
32.2266	57.5763	32.2266	57.5908	32.2266	57.6498	32.2266	57.7248	32.2266	39.8454	32.2266	39.9204	32.2266	39.9794
33.6914	58.5847	33.6914	58.5983	33.6914	58.661	33.6914	58.7482	33.6914	39.8295	33.6914	39.9168	33.6914	39.9794
35.1562	58.91	35.1562	58.9203	35.1562	58.9514	35.1562	58.9885	35.1562	39.9112	35.1562	39.9483	35.1562	39.9794
36.6211	60.3534	36.6211	60.3646	36.6211	60.4107	36.6211	60.4804	36.6211	39.8636	36.6211	39.9333	36.6211	39.9794
38.0859	61.1692	38.0859	61.1783	38.0859	61.2188	38.0859	61.2796	38.0859	39.8781	38.0859	39.9389	38.0859	39.9794
39.5508	62.2211	39.5508	62.2327	39.5508	62.2867	39.5508	62.3638	39.5508	39.8483	39.5508	39.9254	39.5508	39.9794
41.0156	63.0064	41.0156	63.0227	41.0156	63.0989	41.0156	63.1957	41.0156	39.8065	41.0156	39.9032	41.0156	39.9794
42.4805	61.9566	42.4805	61.9525	42.4805	61.8695	42.4805	61.7294	42.4805	40.2025	42.4805	40.0624	42.4805	39.9794
43.9453	63.7539	43.9453	63.7438	43.9453	63.6652	43.9453	63.5897	43.9453	40.1335	43.9453	40.058	43.9453	39.9794
45.4102	64.4176	45.4102	64.4079	45.4102	64.3259	45.4102	64.2449	45.4102	40.1424	45.4102	40.0614	45.4102	39.9794
46.875	64.8271	46.875	64.8159	46.875	64.7165	46.875	64.5991	46.875	40.1962	46.875	40.0788	46.875	39.9794
48.3398	65.4338	48.3398	65.4277	48.3398	65.3672	48.3398	65.3081	48.3398	40.099	48.3398	40.04	48.3398	39.9794
51.2695	66.4668	51.2695	66.4551	51.2695	66.3636	51.2695	66.2729	51.2695	40.1616	51.2695	40.0708	51.2695	39.9794
52.7344	66.9668	52.7344	66.9591	52.7344	66.8934	52.7344	66.8354	52.7344	40.1032	52.7344	40.0451	52.7344	39.9794
