"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	51.8022	20.5078	48.2271	20.5078	50.2296	20.5078	49.4653	20.5078	58.3721	20.5078	52.2233
21.9727	50.942	21.9727	50.048	21.9727	49.4271	21.9727	50.4305	21.9727	59.3646	21.9727	52.8272
23.4375	54.3514	23.4375	52.2817	23.4375	53.0995	23.4375	52.8157	23.4375	60.2386	23.4375	54.7908
24.9023	57.39	24.9023	55.4545	24.9023	56.5125	24.9023	56.0185	24.9023	61.81	24.9023	57.4288
26.3672	59.0734	26.3672	57.2591	26.3672	58.2649	26.3672	57.7899	26.3672	62.7132	26.3672	58.9314
27.832	61.3233	27.832	59.428	27.832	60.6072	27.832	60.0086	27.832	64.2223	27.832	60.9958
29.2969	62.7395	29.2969	61.1114	29.2969	62.0991	29.2969	61.6436	29.2969	65.5639	29.2969	62.5028
30.7617	64.3747	30.7617	62.9842	30.7617	63.7684	30.7617	63.547	30.7617	67.0902	30.7617	64.2281
32.2266	66.0682	32.2266	64.8145	32.2266	65.5355	32.2266	65.3718	32.2266	68.4178	32.2266	65.9172
33.6914	67.2093	33.6914	66.1921	33.6914	66.7141	33.6914	66.7301	33.6914	69.6223	33.6914	67.1763
35.1562	68.8463	35.1562	67.7895	35.1562	68.3563	35.1562	68.3634	35.1562	70.8669	35.1562	68.7329
36.6211	70.1874	36.6211	69.2517	36.6211	69.7332	36.6211	69.8024	36.6211	72.0518	36.6211	70.1003
38.0859	71.4939	38.0859	70.6204	38.0859	71.0644	38.0859	71.1616	38.0859	73.2087	38.0859	71.4113
39.5508	72.6283	39.5508	71.8087	39.5508	72.2144	39.5508	72.35	39.5508	74.2522	39.5508	72.5588
41.0156	73.8424	41.0156	73.0894	41.0156	73.4474	41.0156	73.6195	41.0156	75.3257	41.0156	73.781
42.4805	74.4495	42.4805	73.5697	42.4805	74.0302	42.4805	74.1298	42.4805	75.5749	42.4805	74.2763
