"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
12,126	10.6761	12,126	4.61213
12,553.7	9.86833	12,553.7	4.15014
12,996.1	9.57818	12,996.1	4.08801
13,454.6	10.875	13,454.6	4.81695
13,929.2	11.5806	13,929.2	5.10926
14,419.9	11.7282	14,419.9	5.19863
14,928.2	11.7654	14,928.2	5.24499
15,455.6	11.4281	15,455.6	5.09976
16,000.5	11.5691	16,000.5	5.21147
16,564.5	11.5707	16,564.5	5.16856
17,148.9	11.645	17,148.9	5.14022
17,752.4	10.7914	17,752.4	4.72371
18,379.4	9.88906	18,379.4	4.5774
19,026.9	9.41468	19,026.9	5.24192
19,697.8	7.08849	19,697.8	2.44842
19,999.5	5.88873	19,999.5	1.27943
