"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.7245	20.5078	50.3339	20.5078	52.2233	20.5078	56.4626	20.5078	43.8507	20.5078	48.09	20.5078	49.9794
21.9727	49.8256	21.9727	49.5181	21.9727	52.8272	21.9727	57.4406	21.9727	42.0569	21.9727	46.6702	21.9727	49.9794
23.4375	53.4401	23.4375	53.173	23.4375	54.7908	23.4375	58.5037	23.4375	44.6487	23.4375	48.3615	23.4375	49.9794
24.9023	56.762	24.9023	56.5636	24.9023	57.4288	24.9023	60.2897	24.9023	46.2534	24.9023	49.1142	24.9023	49.9794
26.3672	58.4671	26.3672	58.3066	26.3672	58.9314	26.3672	61.3512	26.3672	46.9349	26.3672	49.3546	26.3672	49.9794
27.832	60.7983	27.832	60.6453	27.832	60.9958	27.832	63.0069	27.832	47.6177	27.832	49.6289	27.832	49.9794
29.2969	62.266	29.2969	62.1323	29.2969	62.5028	29.2969	64.4149	29.2969	47.6968	29.2969	49.6089	29.2969	49.9794
30.7617	63.8914	30.7617	63.7934	30.7617	64.2281	30.7617	66.0235	30.7617	47.7493	30.7617	49.5447	30.7617	49.9794
32.2266	65.6329	32.2266	65.5551	32.2266	65.9172	32.2266	67.4615	32.2266	48.073	32.2266	49.6173	32.2266	49.9794
33.6914	66.7825	33.6914	66.7284	33.6914	67.1763	33.6914	68.7094	33.6914	47.9984	33.6914	49.5314	33.6914	49.9794
35.1562	68.4125	35.1562	68.3681	35.1562	68.7329	35.1562	70.0573	35.1562	48.2903	35.1562	49.6146	35.1562	49.9794
36.6211	69.773	36.6211	69.7419	36.6211	70.1003	36.6211	71.3123	36.6211	48.409	36.6211	49.621	36.6211	49.9794
38.0859	71.0935	38.0859	71.071	38.0859	71.4113	38.0859	72.5297	38.0859	48.5207	38.0859	49.6391	38.0859	49.9794
39.5508	72.2336	39.5508	72.2191	39.5508	72.5588	39.5508	73.6165	39.5508	48.582	39.5508	49.6397	39.5508	49.9794
41.0156	73.4557	41.0156	73.4501	41.0156	73.781	41.0156	74.7497	41.0156	48.6799	41.0156	49.6485	41.0156	49.9794
42.4805	74.044	42.4805	74.0339	42.4805	74.2763	42.4805	75.0869	42.4805	48.9264	42.4805	49.737	42.4805	49.9794
43.9453	75.0132	43.9453	75.01	43.9453	75.2758	43.9453	76.0829	43.9453	48.9064	43.9453	49.7136	43.9453	49.9794
45.4102	75.8874	45.4102	75.8898	45.4102	76.1563	45.4102	76.9214	45.4102	48.9478	45.4102	49.7129	45.4102	49.9794
46.875	76.7474	46.875	76.7513	46.875	77.0026	46.875	77.7258	46.875	49.0049	46.875	49.7281	46.875	49.9794
48.3398	77.3042	48.3398	77.3161	48.3398	77.6061	48.3398	78.3557	48.3398	48.9397	48.3398	49.6894	48.3398	49.9794
51.2695	78.5404	51.2695	78.5557	51.2695	78.8023	51.2695	79.4199	51.2695	49.1152	51.2695	49.7328	51.2695	49.9794
52.7344	79.0312	52.7344	79.0473	52.7344	79.2804	52.7344	79.8577	52.7344	49.169	52.7344	49.7463	52.7344	49.9794
54.1992	79.5081	54.1992	79.5273	54.1992	79.7654	54.1992	80.3297	54.1992	49.177	54.1992	49.7413	54.1992	49.9794
55.6641	79.9985	55.6641	80.0185	55.6641	80.2495	55.6641	80.7881	55.6641	49.2098	55.6641	49.7484	55.6641	49.9794
58.5938	80.7077	58.5938	80.7309	58.5938	80.9551	58.5938	81.4516	58.5938	49.2587	58.5938	49.7552	58.5938	49.9794
60.0586	81.0467	60.0586	81.0693	60.0586	81.2747	60.0586	81.7297	60.0586	49.319	60.0586	49.774	60.0586	49.9794
62.9883	81.6451	62.9883	81.6695	62.9883	81.8665	62.9883	82.2839	62.9883	49.365	62.9883	49.7824	62.9883	49.9794
64.4531	81.9493	64.4531	81.974	64.4531	82.1624	64.4531	82.5565	64.4531	49.3969	64.4531	49.791	64.4531	49.9794
67.3828	82.407	67.3828	82.4323	67.3828	82.6094	67.3828	82.9719	67.3828	49.4398	67.3828	49.8023	67.3828	49.9794
68.8477	82.5588	68.8477	82.5853	68.8477	82.7634	68.8477	83.1196	68.8477	49.4451	68.8477	49.8013	68.8477	49.9794
71.7773	83.0754	71.7773	83.1017	71.7773	83.2673	71.7773	83.5906	71.7773	49.4905	71.7773	49.8137	71.7773	49.9794
74.707	83.6274	74.707	83.6525	74.707	83.7932	74.707	84.0589	74.707	49.573	74.707	49.8387	74.707	49.9794
77.6367	83.968	77.6367	83.9937	77.6367	84.1303	77.6367	84.3807	77.6367	49.5924	77.6367	49.8428	77.6367	49.9794
79.1016	84.1111	79.1016	84.1373	79.1016	84.2739	79.1016	84.5195	79.1016	49.5972	79.1016	49.8428	79.1016	49.9794
82.0312	84.405	82.0312	84.429	82.0312	84.5404	82.0312	84.7366	82.0312	49.6717	82.0312	49.868	82.0312	49.9794
84.9609	84.7219	84.9609	84.7451	84.9609	84.8471	84.9609	85.0254	84.9609	49.6991	84.9609	49.8774	84.9609	49.9794
87.8906	84.9119	87.8906	84.9366	87.8906	85.0454	87.8906	85.2354	87.8906	49.6805	87.8906	49.8706	87.8906	49.9794
90.8203	85.2054	90.8203	85.2211	90.8203	85.2598	90.8203	85.3349	90.8203	49.8657	90.8203	49.9407	90.8203	49.9794
95.2148	85.4012	95.2148	85.4295	95.2148	85.5601	95.2148	85.7804	95.2148	49.6285	95.2148	49.8488	95.2148	49.9794
98.1445	85.6919	98.1445	85.7107	98.1445	85.7799	98.1445	85.9077	98.1445	49.7825	98.1445	49.9103	98.1445	49.9794
101.074	85.3923	101.074	85.4274	101.074	85.6017	101.074	85.8788	101.074	49.528	101.074	49.8051	101.074	49.9794
105.469	85.9051	105.469	85.9257	105.469	85.9866	105.469	86.0819	105.469	49.8232	105.469	49.9186	105.469	49.9794
108.398	86.3114	108.398	86.3183	108.398	86.3009	108.398	86.2913	108.398	50.0064	108.398	49.9968	108.398	49.9794
