"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	51.8022	20.5078	48.2271	20.5078	50.3726
21.9727	50.942	21.9727	50.048	21.9727	50.518
23.4375	54.3514	23.4375	52.2817	23.4375	53.4387
24.9023	57.39	24.9023	55.4545	24.9023	56.5292
26.3672	59.0734	26.3672	57.2591	26.3672	58.2603
27.832	61.3233	27.832	59.428	27.832	60.4782
29.2969	62.7395	29.2969	61.1114	29.2969	62.0013
30.7617	64.3747	30.7617	62.9842	30.7617	63.7349
32.2266	66.0682	32.2266	64.8145	32.2266	65.4864
33.6914	67.2093	33.6914	66.1921	33.6914	66.7304
35.1562	68.8463	35.1562	67.7895	35.1562	68.35
36.6211	70.1874	36.6211	69.2517	36.6211	69.7447
38.0859	71.4939	38.0859	70.6204	38.0859	71.0791
39.5508	72.6283	39.5508	71.8087	39.5508	72.2378
41.0156	73.8424	41.0156	73.0894	41.0156	73.4822
42.4805	74.4495	42.4805	73.5697	42.4805	74.0318
43.9453	75.3988	43.9453	74.612	43.9453	75.0232
45.4102	76.2695	45.4102	75.5153	45.4102	75.9087
46.875	77.1396	46.875	76.3485	46.875	76.762
48.3398	77.7228	48.3398	76.9488	48.3398	77.353
51.2695	78.9476	51.2695	78.1992	51.2695	78.5895
52.7344	79.4368	52.7344	78.6894	52.7344	79.0791
54.1992	79.9222	54.1992	79.1764	54.1992	79.5653
55.6641	80.4096	55.6641	79.6704	55.6641	80.0557
58.5938	81.1261	58.5938	80.3911	58.5938	80.7741
60.0586	81.4685	60.0586	80.7115	60.0586	81.1065
62.9883	82.0743	62.9883	81.3046	62.9883	81.7065
64.4531	82.3789	64.4531	81.6045	64.4531	82.009
67.3828	82.8544	67.3828	82.0386	67.3828	82.4656
68.8477	83.0159	68.8477	82.1841	68.8477	82.6199
71.7773	83.5292	71.7773	82.7018	71.7773	83.1352
74.707	84.0749	74.707	83.2426	74.707	83.6787
77.6367	84.4269	77.6367	83.5708	77.6367	84.0199
79.1016	84.5766	79.1016	83.7058	79.1016	84.163
82.0312	84.867	82.0312	83.9715	82.0312	84.4423
84.9609	85.1672	84.9609	84.2954	84.9609	84.7531
87.8906	85.3674	87.8906	84.4808	87.8906	84.9467
90.8203	85.6751	90.8203	84.6807	90.8203	85.2063
95.2148	85.8892	95.2148	84.9653	95.2148	85.4518
98.1445	86.1532	98.1445	85.2241	98.1445	85.7134
101.074	85.9278	101.074	84.9464	101.074	85.4648
105.469	86.4422	105.469	85.3218	105.469	85.918
108.398	86.8101	108.398	85.6963	108.398	86.2888
112.793	87.1802	112.793	86.0802	112.793	86.6649
117.188	87.299	117.188	86.075	117.188	86.73
120.117	87.4818	120.117	86.3068	120.117	86.934
124.512	87.394	124.512	86.3749	124.512	86.9143
128.906	87.0844	128.906	85.9474	128.906	86.553
133.301	87.2843	133.301	86.045	133.301	86.7087
139.16	87.2872	139.16	86.0387	139.16	86.7077
143.555	87.1364	143.555	85.8078	143.555	86.5227
147.949	87.1752	147.949	85.7576	147.949	86.524
153.809	87.2354	153.809	85.7444	153.809	86.5535
159.668	87.2701	159.668	85.7269	159.668	86.5667
165.527	87.2388	165.527	85.9093	165.527	86.6247
171.387	87.1121	171.387	85.6421	171.387	86.439
177.246	87.1363	177.246	85.6384	177.246	86.4516
183.105	86.6768	183.105	85.2474	183.105	86.0206
188.965	86.4238	188.965	84.9367	188.965	85.7436
196.289	86.7201	196.289	85.0023	196.289	85.9456
203.613	86.491	203.613	84.7573	203.613	85.7101
210.938	86.4627	210.938	84.5451	210.938	85.6089
218.262	85.9355	218.262	84.3882	218.262	85.2304
225.586	85.9453	225.586	84.0978	225.586	85.119
232.91	85.9167	232.91	84.2181	232.91	85.15
241.699	85.183	241.699	83.6541	241.699	84.4855
250.488	83.1295	250.488	81.4141	250.488	82.356
259.277	85.3164	259.277	81.6896	259.277	83.8711
268.066	86.9059	268.066	83.6604	268.066	85.5795
276.855	86.5241	276.855	83.5824	276.855	85.2977
287.109	86.3096	287.109	83.6531	287.109	85.1814
297.363	86.0769	297.363	83.3653	297.363	84.9294
307.617	86.2646	307.617	83.38	307.617	85.0575
319.336	85.9178	319.336	83.0165	319.336	84.705
329.59	85.8958	329.59	83.0463	329.59	84.7007
341.309	85.5592	341.309	82.9525	341.309	84.4486
353.027	85.5834	353.027	82.343	353.027	84.2586
366.211	85.3061	366.211	82.1532	366.211	84.0097
379.395	85.7399	379.395	82.5312	379.395	84.4254
392.578	85.9455	392.578	82.3372	392.578	84.5058
405.762	86.7939	405.762	82.8218	405.762	85.2469
420.41	86.5098	420.41	84.277	420.41	85.5353
435.059	85.6531	435.059	83.4982	435.059	84.7079
451.172	86.2786	451.172	83.607	451.172	85.1451
465.82	86.1596	465.82	83.8232	465.82	85.1466
483.398	86.1077	483.398	83.9188	483.398	85.1497
499.512	85.6768	499.512	83.5452	499.512	84.7405
517.09	86.3758	517.09	83.752	517.09	85.2591
536.133	85.1085	536.133	82.8882	536.133	84.1387
555.176	85.8904	555.176	83.4181	555.176	84.8278
574.219	86.1749	574.219	83.3197	574.219	84.9778
594.727	85.9675	594.727	83.4338	594.727	84.8829
615.234	86.2878	615.234	84.1593	615.234	85.3527
637.207	86.5984	637.207	83.9701	637.207	85.4801
659.18	86.0435	659.18	82.7342	659.18	84.6967
682.617	85.8915	682.617	83.7439	682.617	84.9491
707.52	86.1881	707.52	83.8097	707.52	85.1597
732.422	86.0794	732.422	83.7455	732.422	85.0674
757.324	86.1504	757.324	84.0515	757.324	85.2265
785.156	86.1414	785.156	85.5832	785.156	85.8713
811.523	87.4058	811.523	83.1583	811.523	85.7818
840.82	86.9094	840.82	84.6454	840.82	85.9233
870.117	85.4206	870.117	85.3817	870.117	85.4012
900.879	86.967	900.879	83.5626	900.879	85.5902
933.105	85.9842	933.105	84.9776	933.105	85.51
965.332	86.2389	965.332	85.7341	965.332	85.9939
1,000.49	86.9265	1,000.49	85.3637	1,000.49	86.215
1,035.64	87.4261	1,035.64	84.7057	1,035.64	86.2755
1,072.27	88.0507	1,072.27	85.1985	1,072.27	86.8547
1,108.89	88.4085	1,108.89	85.1615	1,108.89	87.0816
1,148.44	88.4086	1,148.44	85.4887	1,148.44	87.1896
1,189.45	87.7035	1,189.45	83.1194	1,189.45	85.9901
1,230.47	87.561	1,230.47	83.6414	1,230.47	86.0292
1,274.41	87.3481	1,274.41	81.9298	1,274.41	85.4343
1,319.82	87.2715	1,319.82	81.1775	1,319.82	85.2157
1,366.7	87.5226	1,366.7	81.9033	1,366.7	85.5647
1,413.57	87.5655	1,413.57	82.0712	1,413.57	85.6347
1,463.38	86.9641	1,463.38	81.0153	1,463.38	84.9373
1,516.11	85.8731	1,516.11	81.0853	1,516.11	84.108
1,568.85	84.5935	1,568.85	79.6944	1,568.85	82.801
1,624.51	83.1957	1,624.51	79.4494	1,624.51	81.7146
1,681.64	83.5141	1,681.64	78.8736	1,681.64	81.7862
1,741.7	83.3021	1,741.7	78.9486	1,741.7	81.6495
1,803.22	84.1807	1,803.22	76.6615	1,803.22	81.8784
1,866.21	83.912	1,866.21	75.4482	1,866.21	81.48
1,932.13	83.6745	1,932.13	77.1978	1,932.13	81.5458
1,999.51	82.6833	1,999.51	77.9438	1,999.51	80.9304
2,069.82	82.2894	2,069.82	77.8896	2,069.82	80.6244
2,143.07	82.0788	2,143.07	77.1005	2,143.07	80.267
2,219.24	81.1393	2,219.24	77.3482	2,219.24	79.6449
