Frequency Spectrum for Input Signal

Data Shown:    PRX915 (JBL Professional)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 170°  

Freq [Hz]	Signal Level [dBSPL]
22.4	52.2
23	51.7
23.6	51.1
24	51.7
25	51.2
25.8	50.8
26.5	51.1
27.2	50.9
28	52.2
29	53.7
30	56.7
30.7	58.9
31.5	60
32.5	62.4
33.5	64.3
34.5	65.8
35.5	68.2
36.5	70
37.5	71.1
38.7	72.9
40	74.5
41.2	75.9
42.5	76.7
43.7	78
45	79.3
46.2	80.5
47.5	82.1
48.7	83.1
50	84
51.5	84.9
53	85.9
54.5	87
56	87.7
58	88.5
60	89.5
61.5	90.3
63	91
65	91.9
67	92.8
69	93.6
71	94.2
73	94.7
75	95.1
77.5	95.5
80	95.6
82.5	95.5
85	95.1
87.5	94.5
90	94.2
92.5	93.9
95	93.3
97.5	93.2
100	93
103	92.6
106	92.4
109	92.2
112	91.8
115	91.3
118	91
122	90.5
125	90.2
128	90.2
132	90
136	89.9
140	89.5
145	89.6
150	89.6
155	88.9
160	89.1
165	89.1
170	88.7
175	88.7
180	88.6
185	87.8
190	87.1
195	86.7
200	86.9
206	87.1
212	86.9
218	85.5
224	83.9
230	83.8
236	84.6
240	86.3
250	88
258	88.1
265	87.5
272	86.4
280	86
290	86
300	85.1
307	84.7
315	84.7
325	85.5
335	84.1
345	83.2
355	85
365	85.8
375	84
387	82.4
400	83.8
412	84.3
425	84.2
437	84.5
450	82.8
462	82.4
475	82.8
487	82.1
500	82.3
515	80.9
530	82
545	82
560	78.2
580	78.5
600	80.5
615	76.4
630	70.4
650	75.1
670	67.9
690	67.9
710	70.6
730	71.1
750	74.7
775	73.4
800	77.7
825	69.3
850	72.1
875	76
900	74.6
925	75.2
950	71.3
975	70.8
1000	67.5
1030	61.1
1060	64.8
1090	62.1
1120	63
1150	70
1180	65.7
1220	66.6
1250	68.7
1280	58.4
1320	65
1360	72.4
1400	67.7
1450	61.5
1500	65.8
1550	69.8
1600	68.8
1650	65.6
1700	63.1
1750	61.1
1800	54.4
1850	45.9
1900	56.3
1950	62.3
2000	64
2060	63.8
2120	61.6
2180	61.9
2240	62.6
2300	58.6
2360	53.2
2400	58.6
2500	62.8
2580	62.7
2650	60.6
2720	61.6
2800	60.6
2900	59
3000	59.2
3070	57.2
3150	57.8
3250	58.4
3350	55.3
3450	51.2
3550	51.4
3650	47.8
3750	50.8
3870	49
4000	44.8
4120	48.4
4250	48.6
4370	44.2
4500	46.7
4620	48.9
4750	45.4
4870	45.5
5000	53
5150	47.8
5300	49.2
5450	51.6
5600	47.5
5800	42.6
6000	45.2
6150	49.7
6300	52.2
6500	54.2
6700	50.8
6900	47.7
7100	46.5
7300	45.4
7500	45.6
7750	49
8000	47.1
8250	43.9
8500	41.9
8750	48.1
9000	50.5
9250	48.8
9500	53.1
9750	55.6
10000	55.2
10300	57.1
10600	58.9
10900	53.4
11200	49.9
11500	61.5
11800	54.1
12200	52.4
12500	61.9
12800	62.8
13200	62.9
13600	63.5
14000	63.2
14500	62.8
15000	70.1
15500	66.6
16000	64.8
16500	68
17000	63.2
17500	60.8
18000	65
18500	60.8
19000	60.5
19500	61.6
20000	64.2
20600	67.9
21200	70.4
21800	71.7
22400	73.4
