Frequency Spectrum for Input Signal

Data Shown:    A-Series Line array (d&b audiotechnik)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 90°  

Freq [Hz]	Signal Level [dBSPL]
22.4	35.8
23	36.4
23.6	41
24	40.4
25	40
25.8	47.5
26.5	48.9
27.2	49
28	48.6
29	47.7
30	48.1
30.7	53
31.5	56.7
32.5	59.5
33.5	61.2
34.5	62.6
35.5	64.1
36.5	66.1
37.5	68.4
38.7	70.9
40	72.6
41.2	74.6
42.5	75.9
43.7	76.7
45	77.4
46.2	78.8
47.5	80.1
48.7	81.5
50	83
51.5	84.5
53	85.8
54.5	87.3
56	88.8
58	90.2
60	91.1
61.5	91.8
63	91.8
65	92
67	92.2
69	92.5
71	92.6
73	92.6
75	92.4
77.5	92.4
80	92.5
82.5	92.7
85	92.9
87.5	93
90	93.2
92.5	93.7
95	94.4
97.5	94.6
100	94
103	92.6
106	91.8
109	91.6
112	92.2
115	93.4
118	94.5
122	94.4
125	92.7
128	90.7
132	90.6
136	89.7
140	88.9
145	88.3
150	88.6
155	89.5
160	90.1
165	89.8
170	88.3
175	85.7
180	84.2
185	86.4
190	88.2
195	87.5
200	84.6
206	80.7
212	78.2
218	81.2
224	83
230	83.5
236	84.1
240	83.8
250	83.5
258	84
265	84.5
272	84.2
280	83.6
290	82.9
300	82.4
307	83.3
315	84.5
325	84.2
335	83
345	82.5
355	82.8
365	82.4
375	82.9
387	85
400	83.3
412	79.7
425	77.2
437	76
450	78.4
462	80.2
475	81.1
487	81.2
500	81.7
515	82.2
530	82.4
545	81.8
560	81
580	78.8
600	76.7
615	73.1
630	69
650	66.1
670	67.3
690	72.3
710	76.7
730	79.4
750	78.4
775	74.3
800	76.3
825	79.8
850	81.2
875	82
900	83.9
925	84.5
950	84.3
975	83.7
1000	83.8
1030	83.2
1060	82.1
1090	80.3
1120	79
1150	77.4
1180	74.7
1220	70.9
1250	65.3
1280	70.1
1320	74.5
1360	74.4
1400	67.4
1450	58.8
1500	64.7
1550	69.7
1600	68.8
1650	67.8
1700	73.7
1750	74.3
1800	74.6
1850	64.8
1900	72.5
1950	74.3
2000	74.8
2060	75.5
2120	77
2180	75.1
2240	72.4
2300	70.8
2360	67.5
2400	68.9
2500	68
2580	64.4
2650	66.7
2720	68.2
2800	61.9
2900	68.1
3000	69.3
3070	70.8
3150	75.5
3250	76.1
3350	78.4
3450	78.4
3550	73.2
3650	72
3750	71.3
3870	72
4000	72.8
4120	77
4250	75.4
4370	72.1
4500	73.2
4620	67.7
4750	68.3
4870	68.4
5000	70.8
5150	74.5
5300	75.3
5450	74.2
5600	71.8
5800	57.2
6000	56.3
6150	58.6
6300	65.6
6500	73.3
6700	63.9
6900	54.5
7100	39.7
7300	68.5
7500	70.7
7750	62.8
8000	63.2
8250	65.2
8500	69.8
8750	57
9000	56.2
9250	55
9500	68
9750	63.9
10000	53.8
10300	59.1
10600	59.6
10900	67.2
11200	52.4
11500	63.8
11800	62.1
12200	61.5
12500	61.3
12800	61.1
13200	57
13600	59.9
14000	64.4
14500	58.6
15000	49.5
15500	51
16000	56
16500	52.8
17000	62.6
17500	51.3
18000	61.4
18500	53.2
19000	50.6
19500	32.1
20000	52.3
20600	43
21200	39.9
21800	42.7
22400	35
