Frequency Spectrum for Input Signal

Data Shown:    STINGER 10 A G3 (LD Systems)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 90°  

Freq [Hz]	Signal Level [dBSPL]
22.4	15.8
23	18
23.6	19.1
24	19.6
25	20.2
25.8	20.6
26.5	21.4
27.2	26.5
28	31.5
29	36.2
30	40.9
30.7	43.7
31.5	46.3
32.5	51.6
33.5	59.3
34.5	62.1
35.5	63.5
36.5	62.6
37.5	63.2
38.7	63.3
40	62.5
41.2	62.8
42.5	65.2
43.7	69.6
45	73.3
46.2	71.1
47.5	71
48.7	77.7
50	83
51.5	79.5
53	77.3
54.5	75.8
56	75.6
58	77.3
60	78.6
61.5	79.8
63	81.1
65	82.2
67	83.2
69	83.9
71	84.3
73	84.8
75	85.6
77.5	86.3
80	86.9
82.5	87.2
85	87.5
87.5	87.8
90	87.8
92.5	87.6
95	87.3
97.5	87
100	86.4
103	86
106	85.6
109	85.5
112	85.3
115	85
118	84.8
122	84.6
125	84.4
128	84.2
132	84.1
136	83.9
140	83.8
145	83.6
150	82.9
155	82.4
160	82.1
165	82.4
170	82.4
175	81.9
180	81.6
185	81.7
190	81.7
195	81.5
200	80.7
206	79.6
212	78.8
218	78.4
224	78.2
230	78.2
236	78.9
240	78.6
250	78.1
258	78
265	78.4
272	79.1
280	79.9
290	80.1
300	80
307	79.9
315	80
325	79.8
335	79
345	79.6
355	80.2
365	79.5
375	78.8
387	78.1
400	77.3
412	77
425	77
437	76.4
450	76.4
462	77.3
475	77.6
487	78
500	78.4
515	78.6
530	78.7
545	77.6
560	76
580	75.2
600	75.8
615	74.5
630	70.4
650	69.3
670	73.4
690	76.1
710	76.9
730	76.3
750	75.2
775	74.8
800	75.9
825	74.9
850	75.5
875	76.4
900	76.2
925	77
950	76.3
975	73.8
1000	74.6
1030	72.5
1060	70.7
1090	67.1
1120	68.2
1150	71.5
1180	73.3
1220	72
1250	68.6
1280	66.7
1320	65.5
1360	65.8
1400	65.8
1450	70.6
1500	70.4
1550	69.6
1600	70.6
1650	63.1
1700	63.5
1750	65.5
1800	67.2
1850	70
1900	71.4
1950	72
2000	72
2060	69.5
2120	67.4
2180	65.7
2240	65.9
2300	66.3
2360	66.3
2400	65.2
2500	66
2580	63.6
2650	66.2
2720	67.8
2800	65.4
2900	64.6
3000	63.1
3070	62.5
3150	58.4
3250	63
3350	64.2
3450	57.8
3550	59.4
3650	66.6
3750	63.4
3870	62.5
4000	68.3
4120	68.6
4250	65.8
4370	57.7
4500	60
4620	58.8
4750	58.6
4870	63.7
5000	64.8
5150	63.7
5300	60.9
5450	63.2
5600	61.3
5800	60.2
6000	59.4
6150	54.5
6300	54.7
6500	59.6
6700	63.9
6900	63.2
7100	63.4
7300	65.2
7500	64.3
7750	65.1
8000	61.9
8250	56.3
8500	54.6
8750	58.4
9000	57.5
9250	55.8
9500	58.8
9750	57.5
10000	56.3
10300	56.4
10600	55.9
10900	56.5
11200	56.2
11500	60.1
11800	57.7
12200	56
12500	52.3
12800	56.4
13200	63.8
13600	63.8
14000	57.7
14500	58.2
15000	56.6
15500	53.5
16000	54.5
16500	58.9
17000	57.6
17500	56.6
18000	52.2
18500	57.6
19000	58.2
19500	55.4
20000	53.1
20600	57.3
21200	53.4
21800	46.8
22400	42.7
