"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	74.7866	20.5078	69.4463	20.5078	71.9647	20.5078	71.7551	20.5078	71.3883	20.5078	72.0607
21.9727	77.7295	21.9727	72.4636	21.9727	75.0219	21.9727	74.7612	21.9727	74.268	21.9727	75.0552
23.4375	79.9717	23.4375	74.9421	23.4375	77.3907	23.4375	77.1318	23.4375	76.6488	23.4375	77.4062
24.9023	81.5545	24.9023	76.7619	24.9023	79.126	24.9023	78.83	24.9023	78.2959	24.9023	79.0938
26.3672	82.9216	26.3672	78.3048	26.3672	80.6123	26.3672	80.2922	26.3672	79.6898	26.3672	80.5423
27.832	83.6735	27.832	79.2115	27.832	81.4686	27.832	81.1424	27.832	80.5306	27.832	81.3778
29.2969	84.0786	29.2969	79.8119	29.2969	81.9883	29.2969	81.6563	29.2969	81.0406	29.2969	81.878
30.7617	84.3322	30.7617	80.2099	30.7617	82.3191	30.7617	81.9895	30.7617	81.3759	30.7617	82.2003
32.2266	84.5002	32.2266	80.4893	32.2266	82.5537	32.2266	82.236	32.2266	81.6754	32.2266	82.4364
33.6914	84.6539	33.6914	80.6996	33.6914	82.7598	33.6914	82.4434	33.6914	81.893	33.6914	82.6347
35.1562	84.6338	35.1562	80.779	35.1562	82.8094	35.1562	82.4696	35.1562	81.8605	35.1562	82.6572
